0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128,129,130,131,132,133,134,135,136,137,138,139,140,141,142,143,144,145,146,147,148,149,150,151,152,153,154,155,156,157,158,159,160,161,162,163,164,165,166,167,168,169,170,171,172,173
28.0,10681.8,10693.7,8572.9,7912.6,6098.9,5679.6,5393.2,4675.0,3512.9,3514.0,3526.8,3394.7,3278.4,3165.6,3069.8,3037.3,3060.8,3903.3,2659.3,2913.2,3072.5,2609.7,2453.4,2523.7,2284.1,1986.9,2075.6,1593.5,1483.5,1404.0,913.7,1881.3,1814.9,1671.5,1671.5,1789.4,1816.8,1685.8,1373.4,1000.0,1019.6,1050.0,1053.2,1017.4,1129.6,1148.0,1183.9,1187.8,1191.7,1003.6,1036.0,953.9,759.6,1044.8,1063.1,1253.1,977.2,1411.5,1136.5,1708.5,2392.0,2422.3,3350.6,1399.6,1150.6,776.4,1005.0,1257.4,1629.2,2173.7,2181.9,3332.2,4507.9,4415.3,5069.3,5671.3,6524.5,7026.0,1498.1,1533.1,1655.5,1423.0,1453.8,1404.8,681.3,456.3,191.1,153.1,0.0,139.1,922.3,1027.1,1012.0,1145.5,1387.4,1275.3,1183.4,1154.2,1306.0,1407.3,1968.7,2434.3,2727.0,7988.9,11635.3,7252.7,5151.8,7489.7,10409.8,10681.8,5393.2,4675.0,3512.9,3514.0,3526.8,3394.7,3165.6,3069.8,3037.3,2659.3,2913.2,3072.5,2453.4,2523.7,1986.9,2075.6,1483.5,1404.0,1881.3,1814.9,1671.5,1671.5,1373.4,1000.0,1019.6,1050.0,1053.2,1017.4,1129.6,1148.0,1183.9,1187.8,1191.7,1003.6,1036.0,1044.8,1063.1,1253.1,1411.5,1136.5,1708.5,3350.6,1150.6,776.4,4507.9,1498.1,1655.5,1453.8,456.3,191.1,153.1,0.0,139.1,922.3,1027.1,1012.0,1145.5,1275.3,1154.2,1306.0,2727.0,11635.3,7489.7
144.0,10821.1,10833.0,8712.2,8051.9,6238.2,5818.9,5532.5,4814.3,3652.2,3653.3,3666.1,3534.0,3417.7,3304.9,3209.1,3176.6,3200.1,4042.6,2798.6,3052.5,3211.8,2749.0,2592.7,2663.0,2423.4,2126.2,2214.9,1732.8,1622.8,1543.3,1024.1,2020.6,1954.2,1810.8,1810.8,1928.7,1956.1,1825.1,1512.7,884.9,865.3,860.9,864.0,878.2,1268.9,1287.3,1323.2,1327.1,1331.0,1142.9,1175.3,753.6,620.4,895.6,913.9,1103.6,836.8,1297.3,1022.3,1594.3,2328.4,2358.7,3287.0,1288.8,1039.7,665.5,1145.9,1398.0,1768.5,1921.6,1929.7,3471.5,4647.2,4554.6,5208.6,5810.6,6663.8,7165.3,1635.4,1673.7,1794.8,1562.3,1593.1,1544.1,821.3,595.6,330.4,292.4,139.3,0.0,630.3,735.1,886.9,986.8,1098.4,1134.3,1034.2,986.1,1161.6,1267.8,1827.6,2293.1,2585.9,7849.3,11495.7,7113.1,5133.3,7629.0,10549.1,10821.1,5532.5,4814.3,3652.2,3653.3,3666.1,3534.0,3304.9,3209.1,3176.6,2798.6,3052.5,3211.8,2592.7,2663.0,2126.2,2214.9,1622.8,1543.3,2020.6,1954.2,1810.8,1810.8,1512.7,884.9,865.3,860.9,864.0,878.2,1268.9,1287.3,1323.2,1327.1,1331.0,1142.9,1175.3,895.6,913.9,1103.6,1297.3,1022.3,1594.3,3287.0,1039.7,665.5,4647.2,1635.4,1794.8,1593.1,595.6,330.4,292.4,139.3,0.0,630.3,735.1,886.9,986.8,1134.3,986.1,1161.6,2585.9,11495.7,7629.0
157.0,9965.3,9977.2,8396.7,7736.5,5922.7,5503.5,5217.0,4498.9,3336.7,3337.8,3350.7,3218.6,3102.2,2989.5,2893.6,2861.1,2884.7,3516.5,2483.1,2528.7,2688.0,2433.5,2277.2,2136.9,1897.8,1810.8,1899.5,1886.6,1996.7,2149.0,1222.3,1494.8,1488.3,1284.7,1284.7,1348.5,1430.0,1097.3,784.8,611.3,631.0,334.9,331.8,378.7,741.0,759.3,795.2,799.1,803.0,615.0,647.3,256.5,120.9,300.3,318.5,512.2,236.5,1823.5,1548.5,2120.5,2804.0,2834.3,3762.7,1888.1,1639.0,1264.8,1745.2,1997.3,2400.8,2945.3,2953.5,4103.8,5279.4,5186.9,5840.9,6442.8,7296.0,7797.5,2234.7,2273.0,2427.0,2194.5,2412.0,2461.6,1420.6,1194.9,929.7,891.7,738.6,599.3,0.0,134.8,271.3,329.7,498.6,534.6,442.7,387.4,562.9,666.4,1227.8,1693.4,1986.1,7248.0,10894.4,6511.8,4532.0,7105.0,9693.3,9965.3,5217.0,4498.9,3336.7,3337.8,3350.7,3218.6,2989.5,2893.6,2861.1,2483.1,2528.7,2688.0,2277.2,2136.9,1810.8,1899.5,1996.7,2149.0,1494.8,1488.3,1284.7,1284.7,784.8,611.3,631.0,334.9,331.8,378.7,741.0,759.3,795.2,799.1,803.0,615.0,647.3,300.3,318.5,512.2,1823.5,1548.5,2120.5,3762.7,1639.0,1264.8,5279.4,2234.7,2427.0,2412.0,1194.9,929.7,891.7,738.6,599.3,0.0,134.8,271.3,329.7,534.6,387.4,562.9,1986.1,10894.4,7105.0
5.0,10070.5,10082.4,8501.9,7841.7,6027.9,5608.7,5322.2,4604.0,3441.9,3443.0,3455.9,3323.7,3207.4,3094.7,2998.8,2966.3,2989.8,3621.7,2588.3,2633.8,2793.1,2538.7,2382.4,2242.0,2002.9,1915.9,2004.6,1991.8,2101.9,2254.1,1327.5,1600.0,1593.5,1389.9,1389.9,1453.7,1535.2,1202.4,889.9,716.5,736.1,440.1,436.9,483.9,846.1,864.5,900.4,904.3,908.2,720.2,752.5,361.7,226.1,305.7,324.0,377.4,101.7,1688.7,1413.7,1985.7,2669.2,2699.5,3627.8,2346.4,1774.3,1400.2,1945.2,2132.6,2506.0,3050.5,3058.7,4209.0,5384.6,5292.1,5946.0,6548.0,7401.2,7902.7,2693.1,2811.4,2532.2,2299.7,2517.2,2566.8,1621.4,1396.5,1131.3,1093.3,940.2,734.6,135.2,0.0,136.5,335.1,504.1,399.8,307.8,392.9,428.1,531.6,1093.0,1558.6,1851.3,7113.2,10759.6,6377.0,4397.1,7210.2,9798.5,10070.5,5322.2,4604.0,3441.9,3443.0,3455.9,3323.7,3094.7,2998.8,2966.3,2588.3,2633.8,2793.1,2382.4,2242.0,1915.9,2004.6,2101.9,2254.1,1600.0,1593.5,1389.9,1389.9,889.9,716.5,736.1,440.1,436.9,483.9,846.1,864.5,900.4,904.3,908.2,720.2,752.5,305.7,324.0,377.4,1688.7,1413.7,1985.7,3627.8,1774.3,1400.2,5384.6,2693.1,2532.2,2517.2,1396.5,1131.3,1093.3,940.2,734.6,135.2,0.0,136.5,335.1,399.8,392.9,428.1,1851.3,10759.6,7210.2
49.0,10102.1,10114.0,8638.0,7977.8,6164.0,5744.8,5458.3,4740.2,3578.0,3579.2,3592.0,3459.9,3343.5,3230.8,3134.9,3102.4,3126.0,3757.8,2724.4,2770.0,2929.3,2674.8,2518.5,2378.2,2139.1,2052.1,2140.8,2604.9,2494.8,2415.3,1462.6,1736.1,1729.6,1526.0,1526.0,1589.8,1671.4,1338.6,1026.1,459.2,439.6,435.2,438.3,620.0,982.3,1000.6,1036.5,1040.4,1044.3,856.3,888.6,497.8,362.2,105.5,123.8,313.5,172.8,1762.4,1487.3,2059.3,2742.8,2773.1,3701.5,2160.8,1911.7,1537.6,2016.3,2268.7,2642.1,3186.6,3194.8,4345.1,5520.7,5428.2,6082.2,6684.2,7537.3,8038.9,2507.4,2544.4,2668.3,2435.8,2465.1,2416.1,1692.6,1467.6,1202.4,1164.5,1011.3,900.3,271.3,136.1,0.0,173.4,371.7,303.3,211.3,182.2,331.6,434.6,995.0,1460.5,1753.3,7014.5,10660.9,6278.3,4298.5,7241.8,9830.1,10102.1,5458.3,4740.2,3578.0,3579.2,3592.0,3459.9,3230.8,3134.9,3102.4,2724.4,2770.0,2929.3,2518.5,2378.2,2052.1,2140.8,2494.8,2415.3,1736.1,1729.6,1526.0,1526.0,1026.1,459.2,439.6,435.2,438.3,620.0,982.3,1000.6,1036.5,1040.4,1044.3,856.3,888.6,105.5,123.8,313.5,1762.4,1487.3,2059.3,3701.5,1911.7,1537.6,5520.7,2507.4,2668.3,2465.1,1467.6,1202.4,1164.5,1011.3,900.3,271.3,136.1,0.0,173.4,303.3,182.2,331.6,1753.3,10660.9,7241.8
50.0,10024.3,10036.2,9735.5,9046.5,6206.3,5787.1,5500.6,4810.4,3620.3,3621.4,3634.3,3541.7,3385.8,3273.1,3196.4,2838.8,3208.3,3409.9,2460.8,2421.3,2580.6,2411.2,2254.9,2028.5,1790.7,2078.7,2167.4,2154.6,2264.6,2636.3,1579.6,1387.9,1381.4,1178.6,1178.6,1239.7,1323.4,990.5,709.9,277.4,257.8,253.4,256.5,270.7,635.1,653.5,689.4,693.3,697.2,310.4,342.8,493.9,276.9,220.7,238.9,428.6,459.8,1982.5,1707.5,2279.4,2963.0,2993.2,3921.6,2640.2,1937.1,1562.9,2043.3,2295.3,2758.0,3302.5,3310.7,4461.0,5636.7,5544.2,6198.1,6800.1,7653.3,8154.8,2986.8,2571.1,2784.3,2551.8,2686.0,2637.0,1718.7,1688.5,1423.3,1385.4,1232.2,897.4,329.7,357.0,260.9,0.0,122.2,225.5,133.6,78.4,253.9,355.2,916.6,1382.1,1674.9,6936.8,10583.2,6200.6,4220.7,7164.1,9752.3,10024.3,5500.6,4810.4,3620.3,3621.4,3634.3,3541.7,3273.1,3196.4,2838.8,2460.8,2421.3,2580.6,2254.9,2028.5,2078.7,2167.4,2264.6,2636.3,1387.9,1381.4,1178.6,1178.6,709.9,277.4,257.8,253.4,256.5,270.7,635.1,653.5,689.4,693.3,697.2,310.4,342.8,220.7,238.9,428.6,1982.5,1707.5,2279.4,3921.6,1937.1,1562.9,5636.7,2986.8,2784.3,2686.0,1688.5,1423.3,1385.4,1232.2,897.4,329.7,357.0,260.9,0.0,225.5,78.4,253.9,1674.9,10583.2,7164.1
148.0,9905.4,9917.3,9616.5,8927.6,6085.8,5666.5,5380.1,4661.9,3499.8,3500.9,3513.7,3421.1,3265.3,3152.5,3075.8,2955.7,3087.7,3289.4,2504.0,2300.7,2460.0,2454.4,2298.1,2071.7,1833.9,2383.9,2472.6,2765.6,2655.5,2576.1,1622.8,1431.1,1424.6,1059.6,1059.6,1120.1,844.9,737.1,753.1,320.6,301.0,296.6,299.8,279.3,316.4,334.7,370.6,374.5,378.4,353.6,386.0,537.1,408.7,331.6,349.8,539.5,504.6,2025.7,1750.7,2322.6,3006.2,3036.4,3964.8,2317.9,2068.9,1694.7,2175.1,2427.1,2801.2,3345.7,3353.9,4504.2,5679.9,5587.4,6241.3,6843.3,7696.5,8198.0,2664.6,2702.8,2827.5,2595.0,2812.4,2862.1,1893.6,1799.4,1534.2,1496.3,1343.1,1029.2,603.1,467.9,371.8,122.3,0.0,104.9,160.2,121.6,297.1,236.2,797.6,1263.2,1555.9,6817.8,10464.2,6081.6,4101.7,7045.1,9633.4,9905.4,5380.1,4661.9,3499.8,3500.9,3513.7,3421.1,3152.5,3075.8,2955.7,2504.0,2300.7,2460.0,2298.1,2071.7,2383.9,2472.6,2655.5,2576.1,1431.1,1424.6,1059.6,1059.6,753.1,320.6,301.0,296.6,299.8,279.3,316.4,334.7,370.6,374.5,378.4,353.6,386.0,331.6,349.8,539.5,2025.7,1750.7,2322.6,3964.8,2068.9,1694.7,5679.9,2664.6,2827.5,2812.4,1799.4,1534.2,1496.3,1343.1,1029.2,603.1,467.9,371.8,122.3,104.9,121.6,297.1,1555.9,10464.2,7045.1
184.0,9800.5,9812.4,9511.6,8822.7,6121.7,5702.4,5416.0,4697.8,3535.7,3536.8,3549.7,3457.0,3301.2,3188.4,3111.7,2991.6,3123.6,3325.3,2547.3,2336.6,2495.9,2504.7,2781.9,2175.1,1937.2,2315.4,2404.1,2868.2,2758.2,2678.7,1725.3,1303.1,1296.6,1095.5,1095.5,1156.0,880.9,773.1,856.1,423.9,404.3,399.9,403.1,315.2,352.3,370.6,406.5,410.4,414.3,457.5,489.8,640.9,513.1,263.1,281.4,471.1,467.4,1990.0,1715.0,2287.0,2970.5,3000.8,3929.2,2647.7,2173.3,1799.1,2279.7,2531.5,2903.8,3448.3,3456.4,4606.8,5782.4,5689.9,6343.8,6945.8,7799.0,8300.5,2994.4,3112.8,2930.0,2697.5,2915.0,2679.5,1956.0,1731.0,1465.8,1427.8,1274.7,1133.6,534.7,399.5,303.4,225.6,104.8,0.0,91.8,147.0,261.4,131.3,728.1,1193.7,1486.5,6712.9,10359.3,5976.7,3996.9,6940.2,9528.5,9800.5,5416.0,4697.8,3535.7,3536.8,3549.7,3457.0,3188.4,3111.7,2991.6,2547.3,2336.6,2495.9,2781.9,2175.1,2315.4,2404.1,2758.2,2678.7,1303.1,1296.6,1095.5,1095.5,856.1,423.9,404.3,399.9,403.1,315.2,352.3,370.6,406.5,410.4,414.3,457.5,489.8,263.1,281.4,471.1,1990.0,1715.0,2287.0,3929.2,2173.3,1799.1,5782.4,2994.4,2930.0,2915.0,1731.0,1465.8,1427.8,1274.7,1133.6,534.7,399.5,303.4,225.6,0.0,147.0,261.4,1486.5,10359.3,6940.2
147.0,9891.4,9903.3,9602.5,8913.6,6261.1,5841.8,5555.4,4865.2,3675.1,3676.2,3689.1,3596.4,3440.6,3327.8,3251.1,3274.1,3263.0,3464.7,2896.1,2476.1,2635.4,2846.5,2690.2,2083.3,1845.5,2223.7,2312.4,2776.5,2666.4,2587.0,1634.3,1442.7,1436.2,1149.5,1149.5,1294.5,934.8,828.5,764.6,332.2,312.5,308.1,311.3,325.5,407.8,426.1,462.0,465.9,469.8,365.2,397.5,548.6,533.8,171.4,189.6,379.3,344.5,1928.9,1653.8,2225.8,2909.3,2939.6,3868.0,2586.6,2083.4,1709.2,2187.9,2440.3,2813.7,3358.2,3366.4,4516.7,5692.4,5599.9,6253.8,6855.8,7709.0,8210.5,2933.2,3051.6,2840.0,2607.5,2636.7,2587.7,1864.2,1639.2,1374.0,1336.1,1182.9,1071.9,443.0,307.7,211.6,133.9,160.3,91.9,0.0,55.2,204.6,223.3,783.6,1249.2,1541.9,6803.8,10450.2,6067.6,4087.8,7031.1,9619.4,9891.4,5555.4,4865.2,3675.1,3676.2,3689.1,3596.4,3327.8,3251.1,3274.1,2896.1,2476.1,2635.4,2690.2,2083.3,2223.7,2312.4,2666.4,2587.0,1442.7,1436.2,1149.5,1149.5,764.6,332.2,312.5,308.1,311.3,325.5,407.8,426.1,462.0,465.9,469.8,365.2,397.5,171.4,189.6,379.3,1928.9,1653.8,2225.8,3868.0,2083.4,1709.2,5692.4,2933.2,2840.0,2636.7,1639.2,1374.0,1336.1,1182.9,1071.9,443.0,307.7,211.6,133.9,91.9,55.2,204.6,1541.9,10450.2,7031.1
185.0,9945.9,9957.8,9657.1,8968.1,6205.9,5786.6,5500.2,4809.9,3619.9,3621.0,3633.8,3541.2,3385.4,3272.6,3195.9,2838.3,3207.8,3409.5,2460.4,2420.9,2580.2,2410.7,2254.4,2028.1,1790.3,2194.6,2283.3,2747.4,2637.3,2557.9,1579.1,1387.5,1381.0,1178.2,1178.2,1239.3,1323.0,990.0,709.4,277.0,257.3,252.9,256.1,270.3,634.7,653.1,689.0,692.9,696.8,310.0,342.3,493.4,365.0,142.3,160.5,350.2,381.4,1904.1,1629.1,2201.0,2884.6,2914.8,3843.2,2561.8,2025.2,1651.1,2158.8,2383.5,2757.6,3302.1,3310.3,4460.6,5636.3,5543.7,6197.7,6799.7,7652.9,8154.4,2908.4,3026.8,2783.9,2551.4,2607.6,2558.6,1835.1,1610.1,1344.9,1307.0,1153.8,1042.8,413.8,278.6,182.5,78.7,121.7,147.1,55.2,0.0,175.5,276.8,838.2,1303.8,1596.5,6858.4,10504.8,6122.2,4142.3,7085.7,9673.9,9945.9,5500.2,4809.9,3619.9,3621.0,3633.8,3541.2,3272.6,3195.9,2838.3,2460.4,2420.9,2580.2,2254.4,2028.1,2194.6,2283.3,2637.3,2557.9,1387.5,1381.0,1178.2,1178.2,709.4,277.0,257.3,252.9,256.1,270.3,634.7,653.1,689.0,692.9,696.8,310.0,342.3,142.3,160.5,350.2,1904.1,1629.1,2201.0,3843.2,2025.2,1651.1,5636.3,2908.4,2783.9,2607.6,1610.1,1344.9,1307.0,1153.8,1042.8,413.8,278.6,182.5,78.7,147.1,0.0,175.5,1596.5,10504.8,7085.7
53.0,9892.7,9904.6,9603.9,8914.9,6341.7,5922.4,5636.0,4917.8,3755.7,3756.8,3769.6,3637.5,3521.2,3408.4,3331.7,3364.2,3343.6,3545.3,2635.5,2596.1,2755.4,2585.9,2429.6,2203.3,1965.4,2345.8,2434.5,2898.8,2788.7,2709.3,1754.3,1562.6,1556.2,1353.3,1353.3,1414.4,1498.2,1165.2,884.6,452.1,432.5,428.1,431.3,445.5,809.9,828.3,864.2,868.1,871.9,485.2,517.5,668.6,540.2,291.3,242.6,301.3,328.2,1850.8,1575.8,2147.8,2831.3,2861.6,3790.0,2508.6,2205.7,1831.5,2310.3,2970.9,2932.8,3115.8,3124.0,4109.0,5284.7,5192.2,5846.1,6448.1,7301.3,7802.8,2855.2,2973.6,2959.0,2726.5,2759.0,2710.0,1986.5,1761.6,1496.4,1458.4,1305.3,1194.2,565.1,429.9,331.6,253.9,296.9,296.2,204.3,175.2,0.0,223.6,784.9,1250.5,1543.3,6805.1,10451.5,6068.9,4089.1,7032.5,9620.7,9892.7,5636.0,4917.8,3755.7,3756.8,3769.6,3637.5,3408.4,3331.7,3364.2,2635.5,2596.1,2755.4,2429.6,2203.3,2345.8,2434.5,2788.7,2709.3,1562.6,1556.2,1353.3,1353.3,884.6,452.1,432.5,428.1,431.3,445.5,809.9,828.3,864.2,868.1,871.9,485.2,517.5,291.3,242.6,301.3,1850.8,1575.8,2147.8,3790.0,2205.7,1831.5,5284.7,2855.2,2959.0,2759.0,1761.6,1496.4,1458.4,1305.3,1194.2,565.1,429.9,331.6,253.9,296.2,175.2,0.0,1543.3,10451.5,7032.5
61.0,9762.6,9774.5,9473.8,8784.8,6211.6,5792.4,5505.9,4787.7,3625.6,3626.7,3639.6,3507.4,3391.1,3278.4,3201.7,3234.2,3213.6,3415.2,2671.3,2460.6,2619.9,2628.7,2913.7,2304.6,2066.8,2447.2,2535.9,3000.2,2890.1,2810.7,1856.5,1434.4,1427.9,1222.8,1222.8,1287.3,1008.2,904.3,987.3,553.5,533.9,529.5,532.6,446.5,483.5,501.9,537.8,541.7,545.6,588.7,621.0,772.1,644.3,362.2,344.0,402.7,429.6,1952.2,1677.2,2249.2,2932.7,2963.0,3891.3,2609.9,2307.0,1932.9,2411.6,3072.2,3156.0,3217.2,3225.4,4210.4,5386.1,5293.6,5947.5,6549.5,7402.7,7904.2,2956.6,3074.9,3062.1,2829.6,2860.4,2811.4,2087.9,1862.9,1597.7,1559.8,1406.6,1295.6,666.5,531.2,434.6,355.2,236.1,131.2,223.0,276.5,223.6,0.0,654.9,1120.4,1413.2,6675.1,10321.5,5938.9,3959.0,6902.4,9490.6,9762.6,5505.9,4787.7,3625.6,3626.7,3639.6,3507.4,3278.4,3201.7,3234.2,2671.3,2460.6,2619.9,2913.7,2304.6,2447.2,2535.9,2890.1,2810.7,1434.4,1427.9,1222.8,1222.8,987.3,553.5,533.9,529.5,532.6,446.5,483.5,501.9,537.8,541.7,545.6,588.7,621.0,362.2,344.0,402.7,1952.2,1677.2,2249.2,3891.3,2307.0,1932.9,5386.1,2956.6,3062.1,2860.4,1862.9,1597.7,1559.8,1406.6,1295.6,666.5,531.2,434.6,355.2,131.2,276.5,223.6,1413.2,10321.5,6902.4
176.0,9440.9,9452.8,9152.1,8463.1,5889.9,5470.6,5184.2,4466.0,3303.9,3305.0,3317.9,3185.7,3069.4,2956.6,2880.0,2912.5,2891.8,3093.5,3235.2,3024.5,3183.8,3192.6,3349.3,3128.6,3351.6,3730.1,3818.8,4284.4,4174.4,4094.9,3141.6,2484.9,2420.1,2280.8,2280.8,2157.6,1867.8,1969.1,2269.3,1819.1,1799.4,1795.0,1798.2,1712.5,1748.8,1767.2,1803.1,1807.0,1810.8,1854.0,1886.3,2037.4,2022.9,1627.8,1609.5,1668.2,1695.1,3217.7,2942.7,3514.7,4198.2,4228.5,5156.9,3875.5,3572.6,3198.4,3677.2,4337.8,4320.1,4482.7,4490.9,6023.1,7198.8,7106.2,7760.2,8362.2,9215.3,9716.9,4222.1,4340.5,4346.4,4113.9,4331.3,4380.9,3412.4,3128.5,2863.3,2825.3,2672.2,2561.1,1932.0,1796.8,1698.5,1620.8,1501.6,1396.8,1571.2,1542.1,1489.1,1359.1,0.0,606.3,899.0,6353.3,9999.7,5617.1,3637.3,6580.7,9168.9,9440.9,5184.2,4466.0,3303.9,3305.0,3317.9,3185.7,2956.6,2880.0,2912.5,3235.2,3024.5,3183.8,3349.3,3128.6,3730.1,3818.8,4174.4,4094.9,2484.9,2420.1,2280.8,2280.8,2269.3,1819.1,1799.4,1795.0,1798.2,1712.5,1748.8,1767.2,1803.1,1807.0,1810.8,1854.0,1886.3,1627.8,1609.5,1668.2,3217.7,2942.7,3514.7,5156.9,3572.6,3198.4,7198.8,4222.1,4346.4,4331.3,3128.5,2863.3,2825.3,2672.2,2561.1,1932.0,1796.8,1698.5,1620.8,1396.8,1542.1,1489.1,899.0,9999.7,6580.7
175.0,9532.8,9544.7,9243.9,8555.0,5981.7,5562.5,5276.0,4557.9,3395.8,3396.9,3409.7,3277.6,3161.3,3048.5,2971.8,3004.3,2983.7,3185.3,3327.1,3116.4,3275.6,3284.5,3441.2,3220.4,3443.5,3821.9,3910.6,4376.3,4266.2,4186.8,3233.5,2576.8,2511.9,2372.6,2372.6,2249.5,1959.6,2060.9,2361.2,1910.9,1891.3,1886.9,1890.1,1804.4,1840.6,1859.0,1894.9,1898.8,1902.7,1945.8,1978.2,2129.2,2114.7,1719.6,1701.4,1760.1,1787.0,3309.6,3034.6,3606.6,4290.1,4320.4,5248.7,3967.3,3664.4,3290.3,3769.0,4429.6,4411.9,4574.6,4582.8,6114.9,7290.6,7198.1,7852.0,8454.0,9307.2,9808.7,4314.0,4432.3,4438.2,4205.7,4423.2,4472.8,3504.3,3220.3,2955.1,2917.2,2764.0,2653.0,2023.9,1888.7,1790.4,1712.6,1593.5,1488.6,1663.0,1633.9,1581.0,1450.9,893.8,0.0,292.8,5679.5,9326.0,4943.3,3729.2,6672.5,9260.8,9532.8,5276.0,4557.9,3395.8,3396.9,3409.7,3277.6,3048.5,2971.8,3004.3,3327.1,3116.4,3275.6,3441.2,3220.4,3821.9,3910.6,4266.2,4186.8,2576.8,2511.9,2372.6,2372.6,2361.2,1910.9,1891.3,1886.9,1890.1,1804.4,1840.6,1859.0,1894.9,1898.8,1902.7,1945.8,1978.2,1719.6,1701.4,1760.1,3309.6,3034.6,3606.6,5248.7,3664.4,3290.3,7290.6,4314.0,4438.2,4423.2,3220.3,2955.1,2917.2,2764.0,2653.0,2023.9,1888.7,1790.4,1712.6,1488.6,1633.9,1581.0,292.8,9326.0,6672.5
174.0,9454.0,9465.9,9165.2,8476.2,6545.4,6502.1,6215.7,4458.9,3688.8,3689.9,3702.8,3570.6,3454.3,3341.5,3264.9,3297.4,3276.7,3478.4,3620.1,3409.4,3568.7,3577.5,3734.2,3513.5,3736.5,4115.0,4203.7,4669.3,4559.3,4479.8,3526.5,2869.8,2805.0,2665.7,2665.7,2542.5,2252.7,2354.0,2654.2,2204.0,2184.3,2179.9,2183.1,2097.4,2133.7,2152.1,2188.0,2191.9,2195.7,2238.9,2271.2,2422.3,2407.8,2012.7,1994.4,2053.1,2080.0,3602.6,3327.6,3899.6,4583.1,4613.4,5541.8,4260.4,3957.5,3583.3,4062.1,4722.7,4705.0,4867.6,4875.8,6408.0,7583.7,7491.1,8145.1,8747.1,9600.2,10101.8,4607.0,4725.4,4731.3,4498.8,4716.2,4765.8,3797.3,3513.4,3248.2,3210.2,3057.1,2946.0,2316.9,2181.7,2083.4,2005.7,1886.5,1781.7,1956.1,1927.0,1874.0,1744.0,1186.9,293.0,0.0,5386.8,9033.2,4650.6,3650.4,6593.8,9182.0,9454.0,6215.7,4458.9,3688.8,3689.9,3702.8,3570.6,3341.5,3264.9,3297.4,3620.1,3409.4,3568.7,3734.2,3513.5,4115.0,4203.7,4559.3,4479.8,2869.8,2805.0,2665.7,2665.7,2654.2,2204.0,2184.3,2179.9,2183.1,2097.4,2133.7,2152.1,2188.0,2191.9,2195.7,2238.9,2271.2,2012.7,1994.4,2053.1,3602.6,3327.6,3899.6,5541.8,3957.5,3583.3,7583.7,4607.0,4731.3,4716.2,3513.4,3248.2,3210.2,3057.1,2946.0,2316.9,2181.7,2083.4,2005.7,1781.7,1927.0,1874.0,0.0,9033.2,6593.8
6.0,9554.0,9565.9,9265.1,8576.2,6645.3,7430.2,6585.4,7283.4,7897.3,7898.4,7807.7,7850.1,7976.0,8211.7,8055.8,8088.3,8109.2,8469.1,8410.1,8199.4,8358.7,8367.5,8524.2,8304.4,8527.5,9033.6,9122.3,9586.6,9476.5,9397.1,8316.5,7659.8,7724.0,7580.6,7580.6,7464.6,7188.6,7289.9,7445.6,7139.9,7120.3,7115.9,7119.1,7033.4,7069.7,7088.0,7123.9,7127.8,7131.7,7174.8,7207.2,7358.3,7343.8,6948.6,6930.4,6989.1,7016.0,8538.6,8263.6,8835.6,9519.1,9549.4,10477.7,9196.3,8893.5,8519.3,8998.0,9658.6,9495.0,9803.6,9811.8,10796.8,11972.5,11880.0,12533.9,13135.9,13989.1,14490.6,9543.0,9661.3,9521.2,9288.7,9446.8,9397.8,8674.3,8449.3,8184.1,8146.2,7993.0,7882.0,7252.9,7117.7,7019.4,6941.6,6822.5,6717.7,6892.1,6862.9,6810.0,6679.9,7012.7,5763.3,5470.3,0.0,4727.6,1533.1,3750.4,6693.7,9282.0,9554.0,6585.4,7283.4,7897.3,7898.4,7807.7,7850.1,8211.7,8055.8,8088.3,8410.1,8199.4,8358.7,8524.2,8304.4,9033.6,9122.3,9476.5,9397.1,7659.8,7724.0,7580.6,7580.6,7445.6,7139.9,7120.3,7115.9,7119.1,7033.4,7069.7,7088.0,7123.9,7127.8,7131.7,7174.8,7207.2,6948.6,6930.4,6989.1,8538.6,8263.6,8835.6,10477.7,8893.5,8519.3,11972.5,9543.0,9521.2,9446.8,8449.3,8184.1,8146.2,7993.0,7882.0,7252.9,7117.7,7019.4,6941.6,6717.7,6862.9,6810.0,5470.3,4727.6,6693.7
