,0,57,191,124,122,127,126,170,159,216,246,33,251,252,253,143,218,135,217,255,220,219,60,151,131,45,254,145,39,1,214,128,215,31,245,243,115,242,138,206,113,137,136,112,132,111,134,130,107,239,163,100,25,232,93,92,91,88,83,84,158,233,95,231,230,106,161,201,78,210,211,167,166,168,0
216,4961.3,4405.1,4329.1,2023.9,1805.0,1671.5,1662.1,134.7,109.2,0.0,831.6,1056.2,1290.2,3520.5,7152.3,7983.7,8008.5,7956.7,9370.7,10258.3,30373.8,21418.7,21430.7,21430.7,20447.0,13880.4,10329.7,9372.9,2911.4,2769.3,3318.9,2287.2,2323.2,3310.3,3681.5,4205.1,4669.8,4808.5,4975.3,5279.8,5591.2,5592.4,5947.0,5956.2,5957.4,5976.5,5985.1,6090.4,6164.4,6419.5,6609.7,7050.8,7391.7,7607.4,7776.2,7957.4,8031.7,8236.2,8231.8,8218.5,8184.5,8061.3,7462.6,7257.3,6910.6,6919.7,7258.7,6215.8,5512.2,5348.6,5804.5,5799.1,5705.0,5551.3,4961.3
246,5717.2,5161.0,5085.0,2779.8,2560.8,2427.4,2417.9,890.6,865.0,792.2,0.0,931.3,1165.2,3395.5,7027.4,7858.8,7883.5,7831.7,9245.8,10133.4,30248.8,21293.7,21305.8,21305.8,20322.0,13755.5,10204.8,9248.0,3515.2,3373.1,3922.7,3209.3,3245.3,4066.2,4437.3,4961.0,5425.6,5564.4,5731.1,6035.7,6347.1,6348.3,6702.9,6712.0,6713.3,6732.4,6741.0,6846.2,6920.3,7175.4,7365.6,7806.7,8147.5,8363.2,8532.1,8713.3,8787.6,8992.1,8987.7,8974.3,8940.4,8817.2,8218.5,8013.2,7666.5,7675.5,8014.6,6971.7,6268.1,6104.5,6560.3,6554.9,6460.9,6307.2,5717.2
33,6654.5,6070.1,5994.0,3877.7,2983.6,2850.1,2840.7,1313.3,1287.8,1215.0,1076.8,0.0,233.9,2464.3,6096.1,6927.5,6952.3,6900.5,8314.5,9202.1,29317.6,20362.5,20374.5,20374.5,19390.7,12824.2,9273.5,8316.7,3836.5,3694.4,4244.0,3530.6,3566.6,5071.1,4860.1,5383.7,5848.4,5987.1,6153.9,6458.4,6769.8,6771.0,7125.6,7134.8,7136.0,7155.1,7163.7,7269.0,7343.0,7598.1,7788.3,8229.4,8570.3,8786.0,8954.8,9136.0,9210.3,9414.8,9410.4,9397.1,9363.1,9239.9,8641.2,8435.9,8089.2,8098.3,8437.3,7394.4,6690.8,6527.2,7581.0,7575.7,7481.6,7327.9,6654.5
251,6173.0,5616.8,5540.8,3235.6,3016.7,2883.2,2873.7,1346.4,1320.8,1248.1,1109.9,554.9,0.0,2555.5,6187.4,7018.8,7043.5,6991.7,8405.8,9293.4,29408.8,20453.7,20465.8,20465.8,19482.0,12915.5,9364.8,8408.0,3927.7,3785.7,4335.2,3621.8,3657.8,4522.0,4893.2,5416.8,5881.4,6020.2,6187.0,6491.5,6802.9,6804.1,7158.7,7167.8,7169.1,7188.2,7196.8,7302.1,7376.1,7631.2,7821.4,8262.5,8603.4,8819.0,8987.9,9169.1,9243.4,9447.9,9443.5,9430.1,9396.2,9273.0,8674.3,8469.0,8122.3,8131.4,8470.4,7427.5,6723.9,6560.3,7016.1,7010.8,6916.7,6763.0,6173.0
252,8419.0,7862.8,7786.8,5481.6,5262.6,5129.2,5119.7,3592.4,3566.8,3494.0,3355.9,2800.8,2513.0,0.0,3966.8,4798.3,4823.0,4771.2,6185.2,7072.9,27188.3,18233.2,18245.2,18245.2,17261.5,10694.9,7144.2,6187.4,6217.0,6074.9,6624.5,5744.9,5780.9,6768.0,7139.1,7662.8,8127.4,8266.2,8432.9,8737.5,9048.9,9050.1,9404.7,9413.8,9415.1,9434.2,9442.8,9548.1,9622.1,9877.2,10067.4,10508.5,10849.4,11065.0,11233.9,11415.1,11489.4,11693.9,11689.5,11676.1,11642.2,11519.0,10920.3,10715.0,10368.3,10377.4,10716.4,9673.5,8969.9,8806.3,9262.1,9256.8,9162.7,9009.0,8419.0
253,12035.0,11478.8,11402.8,9097.6,8878.7,8745.2,8735.8,7208.4,7182.9,7110.1,6971.9,6416.9,6129.0,3893.7,0.0,1269.7,1294.4,1242.7,2656.7,3544.3,23659.8,14704.7,14716.7,14716.7,13732.9,7166.4,3615.7,2752.8,9833.0,9690.9,10240.5,9360.9,9396.9,10384.0,10755.2,11278.8,11743.4,11882.2,12049.0,12353.5,12664.9,12666.1,13020.7,13029.8,13031.1,13050.2,13058.8,13164.1,13238.1,13493.2,13683.4,14124.5,14465.4,14681.1,14849.9,15031.1,15105.4,15309.9,15305.5,15292.2,15258.2,15135.0,14536.3,14331.0,13984.3,13993.4,14332.4,13289.5,12585.9,12422.3,12878.2,12872.8,12778.7,12625.0,12035.0
143,13007.8,12451.6,12375.5,10070.3,9851.4,9718.0,9708.5,8181.1,8155.6,8082.8,7944.6,7389.6,7101.8,4866.4,1233.1,0.0,24.7,27.1,1475.0,2362.6,22478.0,13522.9,13535.0,13535.0,12551.2,5984.7,2433.9,2868.1,10805.7,10663.7,11213.2,10333.6,10369.6,11356.7,11727.9,12251.6,12716.2,12854.9,13021.7,13326.2,13637.7,13638.8,13993.4,14002.6,14003.8,14022.9,14031.5,14136.8,14210.8,14465.9,14656.2,15097.3,15438.1,15653.8,15822.6,16003.9,16078.1,16282.7,16278.2,16264.9,16230.9,16107.8,15509.0,15303.7,14957.0,14966.1,15305.2,14262.2,13558.7,13395.1,13850.9,13845.5,13751.4,13597.7,13007.8
218,12983.0,12426.8,12350.8,10045.6,9826.7,9693.2,9683.8,8156.4,8130.8,8058.1,7919.9,7364.9,7077.0,4841.7,1208.3,24.7,0.0,51.8,1499.7,2387.3,22502.7,13547.6,13559.7,13559.7,12575.9,6009.4,2458.7,2892.9,10781.0,10638.9,11188.5,10308.9,10344.9,11332.0,11703.2,12226.8,12691.4,12830.2,12997.0,13301.5,13612.9,13614.1,13968.7,13977.8,13979.1,13998.2,14006.8,14112.1,14186.1,14441.2,14631.4,15072.5,15413.4,15629.1,15797.9,15979.1,16053.4,16257.9,16253.5,16240.1,16206.2,16083.0,15484.3,15279.0,14932.3,14941.4,15280.4,14237.5,13533.9,13370.3,13826.2,13820.8,13726.7,13573.0,12983.0
135,13047.0,12490.8,12414.7,10109.5,9890.6,9757.1,9747.7,8220.3,8194.8,8122.0,7983.8,7428.8,7141.0,4905.6,1272.3,27.1,51.8,0.0,1447.9,2335.5,22451.0,13495.9,13507.9,13507.9,12524.1,5957.6,2406.9,2841.1,10844.9,10702.8,11252.4,10372.8,10408.8,11395.9,11767.1,12290.8,12755.4,12894.1,13060.9,13365.4,13676.9,13678.0,14032.6,14041.8,14043.0,14062.1,14070.7,14176.0,14250.0,14505.1,14695.3,15136.4,15477.3,15693.0,15861.8,16043.0,16117.3,16321.9,16317.4,16304.1,16270.1,16146.9,15548.2,15342.9,14996.2,15005.3,15344.3,14301.4,13597.8,13434.2,13890.1,13884.7,13790.6,13636.9,13047.0
217,14325.2,13769.0,13692.9,11387.7,11168.8,11035.4,11025.9,9498.5,9473.0,9400.2,9262.0,8707.0,8419.2,6183.8,2550.5,1549.5,1574.2,1541.0,0.0,887.6,21003.1,12048.0,12060.0,12060.0,11076.2,4509.7,959.0,1393.2,12123.1,11981.1,12530.6,11651.0,11687.0,12674.1,13045.3,13569.0,14033.6,14172.3,14339.1,14643.6,14955.1,14956.2,15310.8,15320.0,15321.2,15340.3,15348.9,15454.2,15528.2,15783.3,15973.6,16414.7,16755.5,16971.2,17140.0,17321.3,17395.5,17600.1,17595.6,17582.3,17548.3,17425.2,16826.4,16621.1,16274.4,16283.5,16622.5,15579.6,14876.1,14712.5,15168.3,15162.9,15068.8,14915.1,14325.2
255,15194.5,14638.3,14562.2,12257.0,12038.1,11904.7,11895.2,10367.8,10342.3,10269.5,10131.3,9576.3,9288.5,7053.1,3419.8,2418.8,2443.5,2410.3,1705.3,0.0,20215.7,11260.6,11272.6,11272.6,10288.9,3722.3,171.6,1898.7,12992.4,12850.4,13399.9,12520.3,12556.3,13543.4,13914.6,14438.3,14902.9,15041.6,15208.4,15512.9,15824.4,15825.5,16180.1,16189.3,16190.5,16209.6,16218.2,16323.5,16397.5,16652.6,16842.9,17284.0,17624.8,17840.5,18009.3,18190.6,18264.8,18469.4,18464.9,18451.6,18417.6,18294.5,17695.7,17490.4,17143.7,17152.8,17491.9,16448.9,15745.4,15581.8,16037.6,16032.2,15938.1,15784.4,15194.5
220,35277.5,34721.3,34645.2,32340.0,32121.1,31987.7,31978.2,30450.8,30425.3,30352.5,30214.3,29659.3,29371.5,27136.1,23502.8,22501.8,22526.5,22493.3,21788.3,20240.6,0.0,10962.7,10974.8,10974.8,9991.0,16493.1,20254.6,21981.7,33075.4,32933.4,33482.9,32603.3,32639.3,33626.4,33997.6,34521.3,34985.9,35124.6,35291.4,35595.9,35907.4,35908.5,36263.1,36272.3,36273.5,36292.6,36301.2,36406.5,36480.5,36735.6,36925.9,37366.9,37707.8,37923.5,38092.3,38273.6,38347.8,38552.4,38547.9,38534.6,38500.6,38377.5,37778.7,37573.4,37226.7,37235.8,37574.8,36531.9,35828.3,35664.8,36120.6,36115.2,36021.1,35867.4,35277.5
219,26320.9,25764.7,25688.7,23383.5,23164.5,23031.1,23021.6,21494.3,21468.7,21395.9,21257.8,20702.7,20414.9,18179.5,14546.2,13545.2,13570.0,13536.8,12831.7,11284.0,10961.3,0.0,12.0,12.0,971.1,7536.5,11298.1,13025.1,24118.9,23976.8,24526.4,23646.8,23682.8,24669.9,25041.0,25564.7,26029.3,26168.1,26334.8,26639.4,26950.8,26952.0,27306.6,27315.7,27317.0,27336.1,27344.7,27449.9,27524.0,27779.1,27969.3,28410.4,28751.2,28966.9,29135.8,29317.0,29391.3,29595.8,29591.4,29578.0,29544.1,29420.9,28822.2,28616.9,28270.2,28279.2,28618.3,27575.4,26871.8,26708.2,27164.0,27158.6,27064.6,26910.9,26320.9
60,26332.9,25776.7,25700.7,23395.5,23176.6,23043.1,23033.7,21506.3,21480.8,21408.0,21269.8,20714.8,20426.9,18191.6,14558.2,13557.3,13582.0,13548.8,12843.8,11296.1,10973.3,12.0,0.0,0.0,983.2,7548.6,11310.1,13037.2,24130.9,23988.8,24538.4,23658.8,23694.8,24681.9,25053.1,25576.7,26041.3,26180.1,26346.9,26651.4,26962.8,26964.0,27318.6,27327.7,27329.0,27348.1,27356.7,27462.0,27536.0,27791.1,27981.3,28422.4,28763.3,28979.0,29147.8,29329.0,29403.3,29607.8,29603.4,29590.1,29556.1,29432.9,28834.2,28628.9,28282.2,28291.3,28630.3,27587.4,26883.8,26720.2,27176.1,27170.7,27076.6,26922.9,26332.9
151,26332.9,25776.7,25700.7,23395.5,23176.6,23043.1,23033.7,21506.3,21480.8,21408.0,21269.8,20714.8,20426.9,18191.6,14558.2,13557.3,13582.0,13548.8,12843.8,11296.1,10973.3,12.0,0.0,0.0,983.2,7548.6,11310.1,13037.2,24130.9,23988.8,24538.4,23658.8,23694.8,24681.9,25053.1,25576.7,26041.3,26180.1,26346.9,26651.4,26962.8,26964.0,27318.6,27327.7,27329.0,27348.1,27356.7,27462.0,27536.0,27791.1,27981.3,28422.4,28763.3,28979.0,29147.8,29329.0,29403.3,29607.8,29603.4,29590.1,29556.1,29432.9,28834.2,28628.9,28282.2,28291.3,28630.3,27587.4,26883.8,26720.2,27176.1,27170.7,27076.6,26922.9,26332.9
131,25349.8,24793.6,24717.5,22412.3,22193.4,22060.0,22050.5,20523.1,20497.6,20424.8,20286.6,19731.6,19443.8,17208.4,13575.1,12574.1,12598.8,12565.6,11860.6,10312.9,9990.1,971.7,983.8,983.8,0.0,6565.4,10326.9,12054.0,23147.7,23005.7,23555.2,22675.6,22711.6,23698.7,24069.9,24593.6,25058.2,25196.9,25363.7,25668.2,25979.7,25980.8,26335.4,26344.6,26345.8,26364.9,26373.5,26478.8,26552.8,26807.9,26998.2,27439.2,27780.1,27995.8,28164.6,28345.9,28420.1,28624.7,28620.2,28606.9,28572.9,28449.8,27851.0,27645.7,27299.0,27308.1,27647.1,26604.2,25900.6,25737.1,26192.9,26187.5,26093.4,25939.7,25349.8
45,18784.4,18228.2,18152.2,15847.0,15628.0,15494.6,15485.1,13957.7,13932.2,13859.4,13721.2,13166.2,12878.4,10643.0,7009.7,6008.7,6033.4,6000.2,5295.2,3747.5,16493.4,7538.3,7550.3,7550.3,6566.5,0.0,3761.5,5488.6,16582.3,16440.3,16989.8,16110.2,16146.2,17133.3,17504.5,18028.2,18492.8,18631.5,18798.3,19102.8,19414.3,19415.4,19770.0,19779.2,19780.4,19799.6,19808.1,19913.4,19987.5,20242.5,20432.8,20873.9,21214.7,21430.4,21599.2,21780.5,21854.7,22059.3,22054.8,22041.5,22007.5,21884.4,21285.7,21080.3,20733.6,20742.7,21081.8,20038.8,19335.3,19171.7,19627.5,19622.1,19528.0,19374.3,18784.4
254,15209.0,14652.8,14576.8,12271.6,12052.7,11919.2,11909.7,10382.4,10356.8,10284.1,10145.9,9590.9,9303.0,7067.6,3434.3,2433.4,2458.1,2424.9,1719.9,172.2,20287.6,11332.5,11344.6,11344.6,10360.8,3794.3,0.0,1913.2,13007.0,12864.9,13414.5,12534.9,12570.9,13558.0,13929.2,14452.8,14917.4,15056.2,15223.0,15527.5,15838.9,15840.1,16194.7,16203.8,16205.1,16224.2,16232.8,16338.1,16412.1,16667.2,16857.4,17298.5,17639.4,17855.0,18023.9,18205.1,18279.4,18483.9,18479.5,18466.1,18432.2,18309.0,17710.3,17505.0,17158.3,17167.4,17506.4,16463.5,15759.9,15596.3,16052.1,16046.8,15952.7,15799.0,15209.0
145,14108.2,13523.8,13447.8,11331.4,11145.5,11012.0,11002.6,9475.2,9449.6,9376.9,9238.7,8683.7,8395.8,6160.4,2527.1,1466.1,1441.4,1528.5,1490.3,1878.7,21994.2,13039.1,13051.1,13051.1,12067.3,5500.8,1950.1,0.0,11290.2,11148.1,11697.7,10984.3,11020.3,12524.8,13022.0,13545.6,14010.2,14149.0,14315.8,14620.3,14931.7,14932.9,15287.5,15296.6,15297.9,15317.0,15325.6,15430.9,15504.9,15760.0,15950.2,16391.3,16732.2,16947.9,17116.7,17297.9,17372.2,17576.7,17572.3,17558.9,17525.0,17401.8,16803.1,16597.8,16251.1,16260.2,16599.2,15556.3,14852.7,14689.1,15034.8,15029.4,14935.3,14781.6,14108.2
39,5290.3,4705.9,4629.9,2513.5,2713.1,2733.8,2743.3,2749.2,2723.6,2769.9,3355.1,3579.7,3767.4,6043.9,9675.8,10507.2,10531.9,10480.1,11894.2,12781.8,32897.2,23942.1,23954.2,23954.2,22970.4,16403.9,12853.1,11159.4,0.0,59.7,1933.3,2166.4,2202.4,3706.9,4446.5,4970.2,5434.8,5573.6,5740.3,6044.9,6356.3,6357.4,6712.0,6721.2,6722.4,6741.6,6750.2,6855.4,6929.5,7184.5,7374.8,7815.9,8156.7,8372.4,8541.2,9327.4,9125.5,9447.5,9451.9,9465.3,8949.6,8826.4,8227.7,8022.3,7675.6,7684.7,8610.0,7404.0,6734.0,6753.0,6216.9,6211.5,6117.4,5963.7,5290.3
1,5286.6,4702.1,4626.1,2509.7,2709.4,2730.1,2739.6,2745.5,2719.9,2766.1,3351.3,3575.9,3763.6,6040.2,9672.0,10503.5,10528.2,10476.4,11890.4,12778.1,32893.5,23938.4,23950.4,23950.4,22966.7,16400.1,12849.4,11155.6,217.8,0.0,1929.6,2162.7,2198.7,3703.1,4442.8,4966.5,5431.1,5569.8,5736.6,6041.1,6352.6,6353.7,6708.3,6717.5,6718.7,6737.8,6746.4,6851.7,6925.7,7180.8,7371.0,7812.1,8153.0,8368.7,8537.5,9323.7,9121.8,9443.7,9448.2,9461.5,8945.8,8822.6,8223.9,8018.6,7671.9,7681.0,8606.3,7400.3,6730.2,6749.3,6213.1,6207.8,6113.7,5960.0,5286.6
214,5857.9,5273.5,5197.5,3081.1,3280.7,3301.4,3310.9,3316.8,3291.2,3337.5,3922.7,4147.3,4335.0,6611.5,10243.4,11074.8,11099.5,11047.7,12461.8,13349.4,33464.8,24509.7,24521.8,24521.8,23538.0,16971.5,13420.8,11727.0,2093.4,1951.3,0.0,2734.0,2770.0,4274.5,5014.1,5537.8,6002.4,6141.2,6307.9,6612.5,6923.9,6925.1,7279.6,7288.8,7290.0,7309.2,7317.8,7423.0,7497.1,7752.2,7942.4,8383.5,8724.3,8940.0,9108.8,9895.0,9693.1,10015.1,10019.5,10032.9,9517.2,9394.0,8795.3,8589.9,8243.2,8252.3,9177.6,7971.6,7301.6,7320.6,6784.5,6779.1,6685.0,6531.3,5857.9
128,3172.2,2587.7,2511.7,395.3,595.0,615.7,625.2,2366.7,2341.2,2324.0,3209.3,3288.2,3621.6,5752.5,9384.3,10215.8,10240.5,10188.7,11602.8,12490.4,32605.8,23650.7,23662.8,23662.8,22679.0,16112.5,12561.7,11013.6,2326.5,2184.4,2734.0,0.0,36.0,1588.7,2328.4,2852.0,3316.6,3455.4,3622.2,3926.7,4238.1,4239.3,4593.9,4603.0,4604.3,4623.4,4632.0,4737.3,4811.3,5066.4,5256.6,5697.7,6038.6,6254.3,6423.1,7209.3,7007.4,7329.3,7333.8,7347.1,6831.4,6708.2,6109.5,5904.2,5557.5,5566.6,6491.9,5285.9,4615.8,4634.9,4098.7,4093.3,3999.3,3845.5,3172.2
215,3208.2,2623.7,2547.7,431.3,631.0,651.7,661.2,2402.7,2377.2,2360.0,3245.3,3324.2,3657.6,5788.5,9420.3,10251.8,10276.5,10224.7,11638.8,12526.4,32641.8,23686.7,23698.8,23698.8,22715.0,16148.5,12597.7,11049.6,2362.5,2220.4,2770.0,36.0,0.0,1624.7,2364.4,2888.0,3352.6,3491.4,3658.2,3962.7,4274.1,4275.3,4629.9,4639.0,4640.3,4659.4,4668.0,4773.3,4847.3,5102.4,5292.6,5733.7,6074.6,6290.3,6459.1,7245.3,7043.4,7365.3,7369.8,7383.1,6867.4,6744.2,6145.5,5940.2,5593.5,5602.6,6527.9,5321.9,4651.8,4670.9,4134.7,4129.3,4035.3,3881.5,3208.2
31,2708.1,2137.6,2490.5,1665.3,1671.7,1692.4,1701.9,3443.5,3417.9,3400.7,4140.4,4365.0,4598.9,6829.2,10461.1,11292.5,11317.2,11265.4,12679.5,13567.1,33682.5,24727.4,24739.5,24739.5,23755.7,17189.2,13638.4,12607.7,3920.6,3778.5,4328.1,1642.3,1678.3,0.0,700.0,1223.7,1688.3,1827.0,1993.8,2298.3,2609.8,2610.9,2965.5,2974.7,2975.9,2995.0,3003.6,3108.9,3182.9,3438.0,3628.2,4069.3,4410.2,4625.9,4794.7,5712.5,5510.6,5832.6,5837.0,5850.4,5203.0,5079.8,4481.1,4275.8,3929.1,3938.2,4995.1,3789.1,3119.1,3138.1,2602.0,2596.6,2502.5,2348.8,2708.1
245,3352.9,3240.0,3164.0,2177.1,1990.1,2010.8,2020.3,3761.9,3736.3,3719.1,4458.8,4683.4,4917.3,7147.6,10779.5,11610.9,11635.6,11583.8,12997.9,13885.5,34000.9,25045.8,25057.9,25057.9,24074.1,17507.6,13956.9,13000.1,4529.3,4387.2,4936.8,2251.0,2287.0,832.8,0.0,523.7,988.3,1127.1,1293.8,1598.3,1909.8,1910.9,2265.5,2274.7,2275.9,2295.1,2303.7,2408.9,2483.0,2738.0,2928.3,3369.4,3710.2,3925.9,4094.7,4276.0,4350.2,4554.8,4550.3,4537.0,4503.0,4379.9,3781.2,3575.8,3229.1,3238.2,3577.3,2534.3,1830.8,1667.2,2888.5,2883.1,2789.0,2635.3,3352.9
243,3876.8,3763.9,3687.9,2701.0,2514.0,2534.7,2544.2,4285.8,4260.2,4243.1,4982.7,5207.3,5441.2,7671.5,11303.4,12134.8,12159.5,12107.7,13521.8,14409.4,34524.8,25569.7,25581.8,25581.8,24598.0,18031.5,14480.8,13524.0,5053.2,4911.1,5460.7,2774.9,2810.9,1356.7,523.9,0.0,464.6,603.4,770.1,1074.7,1386.1,1387.3,1741.9,1751.0,1752.3,1771.4,1780.0,1885.2,1959.3,2214.4,2404.6,2845.7,3186.5,3402.2,3571.1,3752.3,3826.6,4031.1,4026.7,4013.3,3979.4,3856.2,3257.5,3052.2,2705.5,2714.5,3053.6,2010.7,1307.1,1143.5,1658.8,1653.4,1737.8,2152.4,3876.8
