0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128,129,130,131,132,133,134,135,136,137,138,139,140,141,142,143,144,145,146,147,148
8959.0,6207.8,5754.8,5675.8,5670.5,5614.3,5776.6,4570.0,3799.6,2810.7,3081.4,2204.1,1801.2,1684.8,1572.1,1476.2,1443.7,1467.3,1576.1,1065.7,1211.7,1169.5,1016.1,859.8,991.3,715.3,393.3,482.0,0.0,110.1,262.3,762.9,1328.9,1322.4,1523.7,1523.7,1584.8,2604.2,2874.7,2957.7,2869.6,2245.4,2938.4,2890.2,3041.0,3025.7,3052.5,3096.3,3095.8,3144.8,2974.8,2945.2,3031.7,3035.5,3131.1,3095.7,3112.1,3127.8,3128.4,3152.2,3248.4,3270.3,3313.1,3367.3,3435.0,2857.3,2799.5,2631.2,2628.0,2653.4,2783.7,2811.5,2750.8,1417.4,2152.1,3185.1,3320.8,3376.0,3477.5,3663.1,6114.2,7245.1,9089.0,9059.6,9098.1,6207.8,5754.8,5670.5,5614.3,3081.4,2204.1,1801.2,1684.8,1476.2,1443.7,1467.3,1211.7,1169.5,1016.1,991.3,715.3,482.0,0.0,262.3,762.9,1322.4,1523.7,1523.7,1584.8,2604.2,2874.7,2957.7,2869.6,2245.4,2938.4,2890.2,3041.0,3025.7,3052.5,3096.3,3144.8,2945.2,3035.5,3131.1,3095.7,3112.1,3127.8,3128.4,3152.2,3270.3,3313.1,3367.3,3435.0,2857.3,2799.5,2631.2,2628.0,2653.4,2783.7,2811.5,3185.1,3320.8,3477.5,3663.1,6114.2,7245.1,9089.0,9059.6,9098.1
9043.9,6292.7,5864.9,5785.9,5780.5,5724.4,5886.7,4680.1,3909.7,2920.7,3191.5,2314.1,1911.2,1794.9,1682.1,1586.3,1553.8,1577.3,1686.2,1175.8,1607.2,1279.5,1126.2,969.9,1101.4,825.3,503.4,592.1,110.1,0.0,152.3,652.9,1438.9,1432.4,1633.8,1633.8,1694.9,2494.1,2764.6,2847.6,2759.6,2355.4,2828.4,2780.1,2931.0,2915.7,2942.5,2986.3,2985.7,3034.8,2864.7,2835.2,2921.7,2925.4,3021.0,2985.6,3002.0,3017.7,3018.4,3042.1,3138.3,3160.2,3203.0,3257.3,3324.9,2747.3,2689.4,2521.2,2518.0,2543.4,2673.7,2701.5,2640.8,1502.2,2237.0,3270.0,3405.7,3460.8,3562.4,3773.1,6199.1,7330.0,9173.9,9144.4,9183.0,6292.7,5864.9,5780.5,5724.4,3191.5,2314.1,1911.2,1794.9,1586.3,1553.8,1577.3,1607.2,1279.5,1126.2,1101.4,825.3,592.1,110.1,152.3,652.9,1432.4,1633.8,1633.8,1694.9,2494.1,2764.6,2847.6,2759.6,2355.4,2828.4,2780.1,2931.0,2915.7,2942.5,2986.3,3034.8,2835.2,2925.4,3021.0,2985.6,3002.0,3017.7,3018.4,3042.1,3160.2,3203.0,3257.3,3324.9,2747.3,2689.4,2521.2,2518.0,2543.4,2673.7,2701.5,3270.0,3405.7,3562.4,3773.1,6199.1,7330.0,9173.9,9144.4,9183.0
9010.8,6259.7,6363.5,6315.1,6309.7,6832.2,6851.3,5583.7,4790.8,3801.8,3963.0,3096.8,2695.0,2539.0,2426.2,2349.5,1778.9,2361.4,2563.0,1400.9,1574.2,1733.5,1351.3,1195.0,1182.4,943.3,728.5,817.2,335.2,225.1,0.0,619.9,1346.9,1340.5,1484.1,1484.1,1601.9,2084.5,2355.0,2438.0,2350.6,2262.3,2419.4,2371.2,2522.0,2506.7,2533.5,2577.3,2576.8,2625.8,2455.7,2426.2,2512.7,2516.5,2612.1,2576.7,2593.1,2608.8,2609.5,2633.2,2728.7,2748.0,2790.7,2848.3,2916.0,2338.3,2280.5,2112.3,2109.0,2134.4,2264.0,2289.2,2228.5,1469.2,2204.0,3237.0,3372.7,3427.8,3529.4,4077.2,6166.1,7297.0,9140.9,9111.4,9150.0,6259.7,6363.5,6309.7,6832.2,3963.0,3096.8,2695.0,2539.0,2349.5,1778.9,2361.4,1574.2,1733.5,1351.3,1182.4,943.3,817.2,335.2,0.0,619.9,1340.5,1484.1,1484.1,1601.9,2084.5,2355.0,2438.0,2350.6,2262.3,2419.4,2371.2,2522.0,2506.7,2533.5,2577.3,2625.8,2426.2,2516.5,2612.1,2576.7,2593.1,2608.8,2609.5,2633.2,2748.0,2790.7,2848.3,2916.0,2338.3,2280.5,2112.3,2109.0,2134.4,2264.0,2289.2,3237.0,3372.7,3529.4,4077.2,6166.1,7297.0,9140.9,9111.4,9150.0
9438.6,6687.5,6791.2,6742.8,6737.5,7259.9,7279.0,6011.5,4562.6,3573.6,3844.4,3524.5,2564.1,2447.8,2335.0,2239.2,2206.7,2230.2,2990.8,1828.7,2002.0,2161.3,1779.1,1622.8,1610.2,1371.1,1156.3,1245.0,762.9,652.9,733.6,0.0,967.8,961.3,903.9,903.9,981.1,1462.4,1733.0,1815.9,1727.9,1830.5,1796.7,1748.4,1899.3,1884.0,1910.8,1954.6,1954.0,2003.1,1833.1,1803.5,1890.0,1893.8,1989.3,1953.9,1970.3,1986.0,1986.7,2010.4,2106.6,2128.6,2171.3,2225.6,2293.3,1715.6,1657.7,1489.5,1486.3,1511.7,1642.0,1669.8,1609.1,1897.0,2631.7,3664.7,3800.4,3855.6,3957.2,4505.0,6593.8,7724.7,9568.6,9539.2,9577.8,6687.5,6791.2,6737.5,7259.9,3844.4,3524.5,2564.1,2447.8,2239.2,2206.7,2230.2,2002.0,2161.3,1779.1,1610.2,1371.1,1245.0,762.9,733.6,0.0,961.3,903.9,903.9,981.1,1462.4,1733.0,1815.9,1727.9,1830.5,1796.7,1748.4,1899.3,1884.0,1910.8,1954.6,2003.1,1803.5,1893.8,1989.3,1953.9,1970.3,1986.0,1986.7,2010.4,2128.6,2171.3,2225.6,2293.3,1715.6,1657.7,1489.5,1486.3,1511.7,1642.0,1669.8,3664.7,3800.4,3957.2,4505.0,6593.8,7724.7,9568.6,9539.2,9577.8
8541.6,5790.4,5894.2,5845.8,5840.4,6362.9,6382.0,5114.5,4049.6,3060.6,3331.4,2627.5,2051.1,1934.8,1822.0,1726.2,1693.7,1705.5,2093.8,1315.7,1105.0,1264.2,1273.1,950.1,641.0,1138.3,1515.3,1604.0,1497.5,1701.2,2284.7,1331.4,0.0,64.6,208.0,208.0,326.3,811.4,1011.8,1164.9,1074.6,1177.2,1144.1,1095.8,1246.0,1230.7,1257.5,1301.3,1300.7,1349.8,1180.5,1150.9,1237.4,1241.2,1336.0,1300.6,1317.0,1332.7,1333.4,1357.1,1455.7,1473.6,1516.3,1574.0,1641.6,1062.3,1004.4,836.9,833.7,858.4,992.6,1014.8,954.1,1000.0,1734.7,2767.7,2903.4,2958.6,3060.2,3607.9,5696.8,6827.7,8671.6,8642.2,8680.7,5790.4,5894.2,5840.4,6362.9,3331.4,2627.5,2051.1,1934.8,1726.2,1693.7,1705.5,1105.0,1264.2,1273.1,641.0,1138.3,1604.0,1497.5,2284.7,1331.4,64.6,208.0,208.0,326.3,811.4,1011.8,1164.9,1074.6,1177.2,1144.1,1095.8,1246.0,1230.7,1257.5,1301.3,1349.8,1150.9,1241.2,1336.0,1300.6,1317.0,1332.7,1333.4,1357.1,1473.6,1516.3,1574.0,1641.6,1062.3,1004.4,836.9,833.7,858.4,992.6,1014.8,2767.7,2903.4,3060.2,3607.9,5696.8,6827.7,8671.6,8642.2,8680.7
8535.1,5784.0,5887.7,5839.3,5834.0,6356.4,6375.5,5108.0,4043.1,3054.2,3324.9,2621.0,2044.6,1928.3,1815.5,1719.7,1687.2,1699.0,2087.3,1309.2,1098.5,1257.8,1266.6,1537.8,705.6,1073.7,1450.6,1539.3,1432.8,1636.6,2220.1,1266.8,64.6,0.0,143.3,143.3,261.6,805.0,1005.3,1158.5,1068.1,921.4,1079.4,1031.2,1056.3,1224.2,1251.0,1294.8,1294.2,1157.4,1115.8,1086.2,1172.7,1176.5,1329.5,1294.1,1310.5,1326.2,1326.9,1350.6,1449.2,1467.1,1509.8,1508.4,1576.0,1055.8,997.9,772.3,769.0,851.9,986.2,1008.3,947.6,993.5,1728.2,2761.2,2896.9,2952.1,3053.7,3601.5,5690.3,6821.2,8665.1,8635.7,8674.3,5784.0,5887.7,5834.0,6356.4,3324.9,2621.0,2044.6,1928.3,1719.7,1687.2,1699.0,1098.5,1257.8,1266.6,705.6,1073.7,1539.3,1432.8,2220.1,1266.8,0.0,143.3,143.3,261.6,805.0,1005.3,1158.5,1068.1,921.4,1079.4,1031.2,1056.3,1224.2,1251.0,1294.8,1157.4,1086.2,1176.5,1329.5,1294.1,1310.5,1326.2,1326.9,1350.6,1467.1,1509.8,1508.4,1576.0,1055.8,997.9,772.3,769.0,851.9,986.2,1008.3,2761.2,2896.9,3053.7,3601.5,5690.3,6821.2,8665.1,8635.7,8674.3
8678.1,5926.9,6030.7,5982.3,5976.9,6499.4,6518.5,5251.0,4186.1,3197.2,3467.9,2764.0,2187.6,2071.3,1958.5,1862.7,1830.2,1842.0,2230.3,1452.2,1241.5,1400.8,1409.6,1594.2,1367.9,1130.1,1508.9,1597.6,2266.2,2156.2,2076.7,1123.4,208.0,143.3,0.0,0.0,118.3,601.8,872.4,955.3,866.2,778.1,936.1,887.9,913.0,928.2,1049.1,1092.9,1092.3,1014.0,972.5,942.9,1029.4,1033.2,1027.8,1092.3,1108.6,1124.4,1125.0,1148.8,1246.0,1268.0,1310.7,1365.0,1432.7,853.9,796.1,628.9,625.7,650.0,783.5,809.2,748.5,1136.5,1871.2,2904.2,3039.9,3095.1,3196.7,3744.5,5833.3,6964.2,8808.1,8778.7,8817.2,5926.9,6030.7,5976.9,6499.4,3467.9,2764.0,2187.6,2071.3,1862.7,1830.2,1842.0,1241.5,1400.8,1409.6,1367.9,1130.1,1597.6,2266.2,2076.7,1123.4,143.3,0.0,0.0,118.3,601.8,872.4,955.3,866.2,778.1,936.1,887.9,913.0,928.2,1049.1,1092.9,1014.0,942.9,1033.2,1027.8,1092.3,1108.6,1124.4,1125.0,1148.8,1268.0,1310.7,1365.0,1432.7,853.9,796.1,628.9,625.7,650.0,783.5,809.2,2904.2,3039.9,3196.7,3744.5,5833.3,6964.2,8808.1,8778.7,8817.2
8678.1,5926.9,6030.7,5982.3,5976.9,6499.4,6518.5,5251.0,4186.1,3197.2,3467.9,2764.0,2187.6,2071.3,1958.5,1862.7,1830.2,1842.0,2230.3,1452.2,1241.5,1400.8,1409.6,1594.2,1367.9,1130.1,1508.9,1597.6,2266.2,2156.2,2076.7,1123.4,208.0,143.3,0.0,0.0,118.3,601.8,872.4,955.3,866.2,778.1,936.1,887.9,913.0,928.2,1049.1,1092.9,1092.3,1014.0,972.5,942.9,1029.4,1033.2,1027.8,1092.3,1108.6,1124.4,1125.0,1148.8,1246.0,1268.0,1310.7,1365.0,1432.7,853.9,796.1,628.9,625.7,650.0,783.5,809.2,748.5,1136.5,1871.2,2904.2,3039.9,3095.1,3196.7,3744.5,5833.3,6964.2,8808.1,8778.7,8817.2,5926.9,6030.7,5976.9,6499.4,3467.9,2764.0,2187.6,2071.3,1862.7,1830.2,1842.0,1241.5,1400.8,1409.6,1367.9,1130.1,1597.6,2266.2,2076.7,1123.4,143.3,0.0,0.0,118.3,601.8,872.4,955.3,866.2,778.1,936.1,887.9,913.0,928.2,1049.1,1092.9,1014.0,942.9,1033.2,1027.8,1092.3,1108.6,1124.4,1125.0,1148.8,1268.0,1310.7,1365.0,1432.7,853.9,796.1,628.9,625.7,650.0,783.5,809.2,2904.2,3039.9,3196.7,3744.5,5833.3,6964.2,8808.1,8778.7,8817.2
8616.1,5865.0,5968.8,5920.4,5915.0,6437.5,6456.5,5189.0,4124.1,3135.2,3406.0,2702.1,2125.7,2009.3,1896.6,1800.7,1768.2,1780.0,2168.3,1390.2,1179.5,1338.8,1347.6,1504.3,1280.5,1191.6,1570.3,1659.1,1646.2,1756.3,2194.6,1241.3,326.7,262.0,118.7,118.7,0.0,485.6,685.1,840.2,747.9,850.5,996.7,1002.0,919.3,904.0,930.8,974.6,974.0,1023.1,1064.7,1057.0,1143.5,1147.3,1009.3,974.0,990.3,1006.1,1006.7,1030.5,1130.4,1148.2,1191.0,1245.7,1313.3,735.6,677.8,747.2,744.0,531.7,666.0,689.5,628.8,1074.5,1809.2,2842.3,2978.0,3033.1,3134.7,3682.5,5771.4,6902.3,8746.2,8716.7,8755.3,5865.0,5968.8,5915.0,6437.5,3406.0,2702.1,2125.7,2009.3,1800.7,1768.2,1780.0,1179.5,1338.8,1347.6,1280.5,1191.6,1659.1,1646.2,2194.6,1241.3,262.0,118.7,118.7,0.0,485.6,685.1,840.2,747.9,850.5,996.7,1002.0,919.3,904.0,930.8,974.6,1023.1,1057.0,1147.3,1009.3,974.0,990.3,1006.1,1006.7,1030.5,1148.2,1191.0,1245.7,1313.3,735.6,677.8,747.2,744.0,531.7,666.0,689.5,2842.3,2978.0,3134.7,3682.5,5771.4,6902.3,8746.2,8716.7,8755.3
8985.7,6234.6,6697.4,6618.5,6613.1,7135.6,7154.6,5558.6,4493.7,3504.8,3775.6,3071.7,2495.3,2379.0,2266.2,2170.4,2137.9,2149.6,2537.9,1759.9,1549.1,1708.4,1717.3,1874.0,1650.1,1873.1,2124.8,2213.5,2679.2,2569.1,2489.6,1536.3,882.1,817.6,672.9,672.9,555.0,0.0,270.5,353.5,412.6,596.2,901.9,749.0,665.0,649.7,735.2,720.1,719.5,768.6,810.1,839.7,996.9,960.2,754.8,692.0,675.6,659.9,659.2,660.2,644.2,662.2,704.9,762.2,829.9,321.9,379.5,590.0,586.8,276.2,179.6,406.2,282.7,1444.1,2178.9,3211.9,3347.6,3402.7,3504.3,4052.1,6141.0,7271.9,9115.8,9086.3,9124.9,6234.6,6697.4,6613.1,7135.6,3775.6,3071.7,2495.3,2379.0,2170.4,2137.9,2149.6,1549.1,1708.4,1717.3,1650.1,1873.1,2213.5,2679.2,2489.6,1536.3,817.6,672.9,672.9,555.0,0.0,270.5,353.5,412.6,596.2,901.9,749.0,665.0,649.7,735.2,720.1,768.6,839.7,960.2,754.8,692.0,675.6,659.9,659.2,660.2,662.2,704.9,762.2,829.9,321.9,379.5,590.0,586.8,276.2,179.6,406.2,3211.9,3347.6,3504.3,4052.1,6141.0,7271.9,9115.8,9086.3,9124.9
9858.7,7107.6,6960.2,6881.3,6875.9,7398.4,7417.5,5818.0,4889.3,3900.4,4171.1,3335.2,2930.3,2774.5,2661.7,2429.7,2397.2,2409.0,2798.6,2019.2,1808.5,1967.7,1976.6,2133.3,1653.5,1877.2,2254.5,2343.2,2808.9,2698.8,2619.3,1666.0,1011.8,947.3,803.4,803.4,684.7,461.7,0.0,155.2,214.3,397.9,703.6,550.7,466.7,451.4,536.9,521.8,521.2,570.3,611.8,641.4,798.7,761.9,556.5,493.7,477.3,461.6,461.0,462.0,445.9,463.9,506.6,561.9,629.5,123.7,181.2,391.7,388.5,153.3,383.5,867.4,541.6,1703.5,2442.4,3475.4,3605.6,3666.2,3763.6,4310.7,7013.9,8144.8,9988.7,9959.3,9997.9,7107.6,6960.2,6875.9,7398.4,4171.1,3335.2,2930.3,2774.5,2429.7,2397.2,2409.0,1808.5,1967.7,1976.6,1653.5,1877.2,2343.2,2808.9,2619.3,1666.0,947.3,803.4,803.4,684.7,461.7,0.0,155.2,214.3,397.9,703.6,550.7,466.7,451.4,536.9,521.8,570.3,641.4,761.9,556.5,493.7,477.3,461.6,461.0,462.0,463.9,506.6,561.9,629.5,123.7,181.2,391.7,388.5,153.3,383.5,867.4,3475.4,3605.6,3763.6,4310.7,7013.9,8144.8,9988.7,9959.3,9997.9
9737.2,6986.0,7451.5,7372.5,7367.2,7889.7,7908.7,6308.7,4912.4,3923.5,4194.2,3358.3,2953.4,2797.6,2684.8,2453.5,2421.0,2432.8,2821.7,2043.0,1832.3,1991.6,2000.4,2157.1,1907.1,2130.7,2507.2,2595.9,3062.5,2952.4,2872.9,1919.6,1265.4,1198.2,1054.8,1054.8,938.3,715.3,412.7,0.0,59.1,276.4,582.1,427.8,345.2,329.9,415.3,400.3,399.7,448.8,490.3,519.9,677.1,640.4,435.0,372.2,355.8,340.1,339.4,340.4,324.4,342.4,385.1,440.4,508.0,362.4,304.5,471.3,468.0,406.9,462.7,588.6,626.8,1727.3,2465.5,3498.5,3628.7,3689.3,3787.5,4333.8,6892.4,8023.3,9867.2,9837.8,9876.3,6986.0,7451.5,7367.2,7889.7,4194.2,3358.3,2953.4,2797.6,2453.5,2421.0,2432.8,1832.3,1991.6,2000.4,1907.1,2130.7,2595.9,3062.5,2872.9,1919.6,1198.2,1054.8,1054.8,938.3,715.3,412.7,0.0,59.1,276.4,582.1,427.8,345.2,329.9,415.3,400.3,448.8,519.9,640.4,435.0,372.2,355.8,340.1,339.4,340.4,342.4,385.1,440.4,508.0,362.4,304.5,471.3,468.0,406.9,462.7,588.6,3498.5,3628.7,3787.5,4333.8,6892.4,8023.3,9867.2,9837.8,9876.3
9307.9,6556.7,7023.0,6944.1,6938.7,7461.2,7480.3,5880.8,4952.1,3963.2,4233.9,3398.0,2993.1,2837.3,2724.5,2492.5,2460.0,2471.8,2861.4,2082.0,1871.3,2030.6,2039.4,2196.1,1716.3,1940.0,2317.3,2406.0,2871.7,2761.6,2682.2,1728.8,1074.6,1010.1,866.2,866.2,747.5,524.5,221.9,59.1,0.0,182.5,328.7,333.9,251.2,236.0,262.8,306.6,306.0,355.1,396.6,389.0,475.5,479.3,341.3,305.9,322.3,338.0,338.7,362.4,383.5,480.3,523.1,882.2,949.8,171.6,113.7,280.2,277.0,216.1,501.5,930.2,604.4,1766.3,2505.2,3538.2,3668.4,3729.0,3826.5,4373.5,6463.1,7594.0,9437.9,9408.5,9447.0,6556.7,7023.0,6938.7,7461.2,4233.9,3398.0,2993.1,2837.3,2492.5,2460.0,2471.8,1871.3,2030.6,2039.4,1716.3,1940.0,2406.0,2871.7,2682.2,1728.8,1010.1,866.2,866.2,747.5,524.5,221.9,59.1,0.0,182.5,328.7,333.9,251.2,236.0,262.8,306.6,355.1,389.0,479.3,341.3,305.9,322.3,338.0,338.7,362.4,480.3,523.1,882.2,949.8,171.6,113.7,280.2,277.0,216.1,501.5,930.2,3538.2,3668.4,3826.5,4373.5,6463.1,7594.0,9437.9,9408.5,9447.0
9881.2,7130.1,7171.9,7093.0,7087.6,7610.1,7629.1,6029.1,5101.0,4112.0,4382.8,3546.8,3142.0,2986.2,2873.4,2796.7,2563.0,2808.6,3010.2,2185.0,1974.2,2133.5,2142.4,2318.5,1819.3,1854.3,2230.9,2319.6,2306.8,2416.8,2592.6,1639.3,986.4,921.8,778.5,778.5,839.6,673.3,324.9,378.2,182.8,0.0,199.7,151.5,257.3,242.1,268.9,312.6,312.1,361.1,236.1,206.5,293.0,296.8,347.4,312.0,328.4,344.1,344.8,368.5,468.4,486.4,529.1,584.4,652.0,274.6,216.7,194.9,191.7,319.0,606.7,732.6,753.3,1869.2,2654.0,3687.0,3817.3,3877.9,3929.4,4522.3,7036.4,8167.3,10011.3,9981.8,10020.4,7130.1,7171.9,7087.6,7610.1,4382.8,3546.8,3142.0,2986.2,2796.7,2563.0,2808.6,1974.2,2133.5,2142.4,1819.3,1854.3,2319.6,2306.8,2592.6,1639.3,921.8,778.5,778.5,839.6,673.3,324.9,378.2,182.8,0.0,199.7,151.5,257.3,242.1,268.9,312.6,361.1,206.5,296.8,347.4,312.0,328.4,344.1,344.8,368.5,486.4,529.1,584.4,652.0,274.6,216.7,194.9,191.7,319.0,606.7,732.6,3687.0,3817.3,3929.4,4522.3,7036.4,8167.3,10011.3,9981.8,10020.4
9782.7,7031.6,7497.0,7418.1,7412.7,7935.2,7954.3,6354.2,5258.7,4269.7,4540.5,3704.6,3299.7,3143.9,3031.1,2954.4,2834.3,2966.3,3167.9,2388.2,2177.4,2336.7,2345.6,2473.2,2246.8,2009.0,2385.5,2474.2,2939.9,2829.8,2750.3,1797.0,1144.2,1079.5,936.2,936.2,997.3,831.0,524.3,578.8,382.3,199.4,0.0,48.2,132.3,147.6,267.0,310.8,310.3,133.4,91.9,62.3,148.8,152.6,147.2,210.0,226.4,242.1,242.7,266.5,367.4,685.8,728.6,783.8,851.5,475.2,417.4,352.6,349.4,518.5,807.9,1034.5,911.0,2072.6,2811.7,3844.8,3975.0,4035.6,4132.8,4680.0,6938.0,8068.9,9912.8,9883.3,9921.9,7031.6,7497.0,7412.7,7935.2,4540.5,3704.6,3299.7,3143.9,2954.4,2834.3,2966.3,2177.4,2336.7,2345.6,2246.8,2009.0,2474.2,2939.9,2750.3,1797.0,1079.5,936.2,936.2,997.3,831.0,524.3,578.8,382.3,199.4,0.0,48.2,132.3,147.6,267.0,310.8,133.4,62.3,152.6,147.2,210.0,226.4,242.1,242.7,266.5,685.8,728.6,783.8,851.5,475.2,417.4,352.6,349.4,518.5,807.9,1034.5,3844.8,3975.0,4132.8,4680.0,6938.0,8068.9,9912.8,9883.3,9921.9
9775.5,7024.3,7489.8,7410.8,7405.5,7928.0,7947.0,6347.0,5210.4,4221.5,4492.3,3656.3,3251.5,3095.7,2982.9,2906.2,2786.1,2918.1,3119.7,2340.0,2129.2,2288.5,2297.3,2425.0,2198.6,1960.8,2337.3,2426.0,2891.6,2781.6,2702.1,1748.8,1095.9,1031.3,888.0,888.0,949.1,782.8,476.1,530.6,334.0,151.2,48.2,0.0,84.1,99.4,218.8,262.6,262.0,126.2,84.6,55.0,141.5,145.3,140.0,202.7,219.1,234.8,235.5,259.2,360.1,637.6,680.3,735.6,803.2,427.0,369.1,304.4,301.2,470.2,759.6,986.3,862.8,2024.4,2763.5,3796.5,3926.8,3987.4,4084.6,4631.8,6930.7,8061.6,9905.5,9876.1,9914.6,7024.3,7489.8,7405.5,7928.0,4492.3,3656.3,3251.5,3095.7,2906.2,2786.1,2918.1,2129.2,2288.5,2297.3,2198.6,1960.8,2426.0,2891.6,2702.1,1748.8,1031.3,888.0,888.0,949.1,782.8,476.1,530.6,334.0,151.2,48.2,0.0,84.1,99.4,218.8,262.6,126.2,55.0,145.3,140.0,202.7,219.1,234.8,235.5,259.2,637.6,680.3,735.6,803.2,427.0,369.1,304.4,301.2,470.2,759.6,986.3,3796.5,3926.8,4084.6,4631.8,6930.7,8061.6,9905.5,9876.1,9914.6
9751.5,7000.4,7465.9,7386.9,7381.5,7904.0,7923.1,6323.0,5235.5,4246.5,4517.3,3681.4,3276.5,3120.7,3007.9,2931.2,2631.4,2943.1,3144.7,2253.4,2042.6,2201.9,2210.8,2367.5,1887.7,1985.8,2362.3,2451.0,2916.7,2806.6,2727.1,1773.8,1121.0,1056.3,913.0,913.0,974.1,807.8,393.3,446.6,251.2,176.2,132.3,84.0,0.0,15.3,134.7,178.5,177.9,227.0,268.5,139.0,225.6,229.3,213.2,177.8,194.2,209.9,210.6,234.3,334.5,662.6,705.4,760.6,828.3,343.0,285.1,329.4,326.2,387.4,675.2,800.2,887.8,1937.6,2788.5,3821.5,3951.8,4012.4,3997.8,4656.8,6906.8,8037.7,9881.6,9852.1,9890.7,7000.4,7465.9,7381.5,7904.0,4517.3,3681.4,3276.5,3120.7,2931.2,2631.4,2943.1,2042.6,2201.9,2210.8,1887.7,1985.8,2451.0,2916.7,2727.1,1773.8,1056.3,913.0,913.0,974.1,807.8,393.3,446.6,251.2,176.2,132.3,84.0,0.0,15.3,134.7,178.5,227.0,139.0,229.3,213.2,177.8,194.2,209.9,210.6,234.3,662.6,705.4,760.6,828.3,343.0,285.1,329.4,326.2,387.4,675.2,800.2,3821.5,3951.8,3997.8,4656.8,6906.8,8037.7,9881.6,9852.1,9890.7
9736.3,6985.2,7450.6,7371.6,7366.3,7888.8,7907.8,6307.8,5108.7,4119.8,4390.5,3554.6,3149.8,2993.9,2881.2,2648.6,2616.1,2627.9,3018.0,2238.1,2027.4,2186.7,2195.5,2352.2,1872.4,2001.1,2377.6,2466.3,2931.9,2821.9,2742.4,1789.1,1136.2,1071.6,928.2,928.2,989.3,680.6,378.0,431.3,236.0,191.5,185.3,99.3,15.3,0.0,119.4,163.2,162.6,211.7,253.3,154.3,240.8,244.6,197.9,162.6,178.9,194.7,195.3,219.1,319.2,538.7,581.4,636.7,704.3,327.7,269.9,344.7,341.5,372.2,659.9,784.9,760.5,1922.4,2661.8,3694.8,3825.0,3885.7,3982.6,4530.1,6891.5,8022.4,9866.3,9836.9,9875.4,6985.2,7450.6,7366.3,7888.8,4390.5,3554.6,3149.8,2993.9,2648.6,2616.1,2627.9,2027.4,2186.7,2195.5,1872.4,2001.1,2466.3,2931.9,2742.4,1789.1,1071.6,928.2,928.2,989.3,680.6,378.0,431.3,236.0,191.5,185.3,99.3,15.3,0.0,119.4,163.2,211.7,154.3,244.6,197.9,162.6,178.9,194.7,195.3,219.1,538.7,581.4,636.7,704.3,327.7,269.9,344.7,341.5,372.2,659.9,784.9,3694.8,3825.0,3982.6,4530.1,6891.5,8022.4,9866.3,9836.9,9875.4
9616.9,6865.7,7331.2,7252.2,7246.9,7769.4,7788.4,6188.4,5135.0,4146.1,4416.8,3580.9,3176.1,3020.2,2907.5,2675.4,2642.9,2654.7,3044.3,2264.9,2054.2,2213.5,2222.3,2379.0,1899.2,2122.9,2500.2,2588.9,3054.6,2944.5,2865.1,1911.8,1257.5,1193.0,1049.1,1049.1,930.4,707.4,404.8,458.1,262.8,268.5,111.1,218.4,134.7,119.4,0.0,43.8,43.2,92.3,133.8,163.4,214.3,218.1,78.5,43.1,59.5,75.2,75.9,99.6,200.5,566.3,609.1,664.3,732.0,354.5,296.7,522.8,519.5,399.0,684.4,1113.1,787.3,1949.2,2688.1,3721.1,3851.3,3912.0,4009.4,4556.4,6772.1,7903.0,9746.9,9717.5,9756.0,6865.7,7331.2,7246.9,7769.4,4416.8,3580.9,3176.1,3020.2,2675.4,2642.9,2654.7,2054.2,2213.5,2222.3,1899.2,2122.9,2588.9,3054.6,2865.1,1911.8,1193.0,1049.1,1049.1,930.4,707.4,404.8,458.1,262.8,268.5,111.1,218.4,134.7,119.4,0.0,43.8,92.3,163.4,218.1,78.5,43.1,59.5,75.2,75.9,99.6,566.3,609.1,664.3,732.0,354.5,296.7,522.8,519.5,399.0,684.4,1113.1,3721.1,3851.3,4009.4,4556.4,6772.1,7903.0,9746.9,9717.5,9756.0
