0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128,129,130,131,132,133,134,135,136,137,138,139,140,141,142,143,144,145,146,147,148,149,150,151,152,153,154,155,156,157,158
9594.8,9335.8,6734.6,6889.9,6920.3,7097.3,3971.8,3556.7,2869.0,3221.2,3227.9,3318.7,3435.8,3193.9,2279.2,2176.6,1850.7,1060.0,727.1,446.4,43.3,63.0,93.4,96.6,212.1,371.7,390.1,426.0,0.0,3.9,47.0,79.3,230.4,304.8,471.1,489.3,679.1,633.8,2220.8,1945.8,2517.8,3201.3,3231.6,4160.0,2211.7,1962.7,1588.5,1870.8,2568.5,2697.2,4197.6,5373.3,5280.8,5934.7,6536.7,7891.4,7389.9,3047.3,3039.1,2494.6,2844.3,2520.9,2288.4,2505.8,2555.4,1587.0,1322.1,1056.9,1018.9,865.8,923.0,427.3,532.1,462.3,320.7,363.8,467.2,375.2,320.0,495.5,596.8,1357.9,1823.5,2116.3,6442.2,10824.8,7178.4,4395.0,5158.1,5076.6,5746.8,5691.2,7290.8,8068.0,7940.7,8514.5,6444.0,8046.7,9322.8,9335.8,6889.9,6920.3,7097.3,3971.8,3556.7,2869.0,3221.2,3227.9,3318.7,3435.8,3193.9,2279.2,2176.6,1850.7,43.3,63.0,93.4,96.6,212.1,371.7,390.1,426.0,0.0,3.9,47.0,79.3,230.4,489.3,679.1,633.8,1945.8,2517.8,3201.3,2211.7,1588.5,1870.8,5280.8,2844.3,2288.4,2555.4,1056.9,1018.9,865.8,923.0,427.3,532.1,462.3,320.7,363.8,375.2,495.5,596.8,6442.2,7178.4,7290.8,7940.7,8514.5,6444.0,9322.8
9590.9,9331.9,6730.7,6886.0,6916.4,7093.4,3967.9,3552.8,2865.1,3217.3,3224.0,3314.8,3431.9,3190.0,2275.3,2172.7,1846.8,1056.1,723.2,442.5,39.4,59.1,89.5,92.7,208.3,367.8,386.2,422.1,426.0,0.0,43.1,75.5,226.5,300.9,467.2,485.4,675.2,629.9,2217.0,1941.9,2513.9,3197.4,3227.7,4156.1,2207.8,1958.8,1584.6,1866.9,2564.6,2693.3,4193.7,5369.4,5276.9,5930.8,6532.8,7887.5,7386.0,3043.4,3035.2,2490.7,2840.4,2517.0,2284.5,2501.9,2551.5,1583.1,1318.2,1053.0,1015.0,861.9,919.1,423.4,528.2,458.4,316.9,359.9,463.3,371.3,316.1,491.6,593.0,1354.0,1819.6,2112.4,6438.3,10820.9,7174.5,4391.1,5154.2,5072.7,5742.9,5687.3,7286.9,8064.1,7936.8,8510.7,6440.1,8042.8,9318.9,9331.9,6886.0,6916.4,7093.4,3967.9,3552.8,2865.1,3217.3,3224.0,3314.8,3431.9,3190.0,2275.3,2172.7,1846.8,39.4,59.1,89.5,92.7,208.3,367.8,386.2,422.1,426.0,0.0,43.1,75.5,226.5,485.4,675.2,629.9,1941.9,2513.9,3197.4,2207.8,1584.6,1866.9,5276.9,2840.4,2284.5,2551.5,1053.0,1015.0,861.9,919.1,423.4,528.2,458.4,316.9,359.9,371.3,491.6,593.0,6438.3,7174.5,7286.9,7936.8,8510.7,6440.1,9318.9
10012.5,9753.5,7152.3,7307.6,7337.6,7515.1,4389.1,3974.0,3286.3,3942.3,3949.0,3736.0,3853.6,3611.6,3099.7,2593.9,2268.0,890.8,783.0,832.0,430.2,449.9,261.9,258.7,406.7,559.9,578.2,614.1,618.0,621.9,0.0,32.3,183.4,257.8,424.1,442.3,632.1,586.8,2173.8,1898.8,2470.8,3154.3,3184.6,4113.0,2164.7,1915.7,1541.5,1823.8,2273.9,2511.4,4151.0,5326.7,5234.2,5888.1,6490.1,7844.8,7343.3,3000.7,2992.6,2448.0,2549.7,2474.3,2241.8,2459.3,2508.9,1498.6,1275.1,1009.9,971.9,818.8,876.0,380.3,485.1,415.3,453.5,626.8,654.6,562.6,514.6,682.9,786.3,1356.0,1821.6,2114.3,6631.6,11014.3,7367.8,4812.3,5575.4,5493.9,6164.1,6108.5,7708.1,8257.5,8130.2,8931.8,6857.0,8345.7,9740.5,9753.5,7307.6,7337.6,7515.1,4389.1,3974.0,3286.3,3942.3,3949.0,3736.0,3853.6,3611.6,3099.7,2593.9,2268.0,430.2,449.9,261.9,258.7,406.7,559.9,578.2,614.1,618.0,621.9,0.0,32.3,183.4,442.3,632.1,586.8,1898.8,2470.8,3154.3,2164.7,1541.5,1823.8,5234.2,2549.7,2241.8,2508.9,1009.9,971.9,818.8,876.0,380.3,485.1,415.3,453.5,626.8,562.6,682.9,786.3,6631.6,7367.8,7708.1,8130.2,8931.8,6857.0,9740.5
9980.2,9721.2,7120.0,7275.3,7305.3,7482.7,4356.8,3941.7,3253.9,3909.9,3916.6,3703.6,3821.2,3579.3,3067.4,2561.5,2235.7,858.4,750.7,799.7,397.9,417.5,229.6,226.4,374.4,527.5,545.9,581.8,585.7,589.6,401.5,0.0,151.1,225.5,391.8,410.0,599.7,554.5,2141.5,1866.5,2438.5,3122.0,3152.3,4080.6,2132.4,1883.3,1509.2,1791.4,2241.6,2479.0,4118.7,5294.4,5201.8,5855.8,6457.8,7812.5,7311.0,2968.4,2960.2,2415.7,2517.3,2442.0,2209.5,2426.9,2476.5,1466.2,1242.7,977.5,939.6,786.4,843.6,348.0,452.8,383.0,421.1,594.5,622.2,530.3,482.2,650.5,754.0,1323.7,1789.2,2082.0,6599.3,10981.9,7335.5,4780.0,5543.1,5461.6,6131.8,6076.2,7675.7,8225.1,8097.8,8899.5,6824.7,8313.4,9708.2,9721.2,7275.3,7305.3,7482.7,4356.8,3941.7,3253.9,3909.9,3916.6,3703.6,3821.2,3579.3,3067.4,2561.5,2235.7,397.9,417.5,229.6,226.4,374.4,527.5,545.9,581.8,585.7,589.6,401.5,0.0,151.1,410.0,599.7,554.5,1866.5,2438.5,3122.0,2132.4,1509.2,1791.4,5201.8,2517.3,2209.5,2476.5,977.5,939.6,786.4,843.6,348.0,452.8,383.0,421.1,594.5,530.3,650.5,754.0,6599.3,7335.5,7675.7,8097.8,8899.5,6824.7,9708.2
10030.7,9771.7,7170.5,7325.8,7355.8,7533.2,4407.3,3992.2,3304.4,3960.4,3967.1,3754.1,3871.7,3629.8,3117.9,2612.0,2286.2,1495.5,1162.7,850.2,229.9,210.3,205.9,209.1,223.3,806.4,824.8,860.7,864.5,868.4,262.9,295.3,0.0,74.4,240.7,258.9,448.6,403.4,1998.1,1723.1,2295.1,2978.6,3008.9,3937.3,1983.6,1734.6,1360.4,1840.8,2092.8,2330.3,4169.2,5344.9,5252.3,5906.3,6508.3,7863.0,7361.5,3018.9,3010.7,2466.2,2368.6,2492.5,2260.0,2287.9,2238.9,1516.2,1290.5,1025.3,987.3,834.2,694.9,196.2,301.8,231.9,270.0,443.4,471.1,379.2,331.1,499.5,602.9,1172.6,1638.1,1930.9,6448.2,10830.8,7184.4,4468.4,5593.6,5512.1,6182.3,6126.7,7726.2,8074.0,7946.7,8892.9,6875.2,8363.9,9758.7,9771.7,7325.8,7355.8,7533.2,4407.3,3992.2,3304.4,3960.4,3967.1,3754.1,3871.7,3629.8,3117.9,2612.0,2286.2,229.9,210.3,205.9,209.1,223.3,806.4,824.8,860.7,864.5,868.4,262.9,295.3,0.0,258.9,448.6,403.4,1723.1,2295.1,2978.6,1983.6,1360.4,1840.8,5252.3,2368.6,2260.0,2238.9,1025.3,987.3,834.2,694.9,196.2,301.8,231.9,270.0,443.4,379.2,499.5,602.9,6448.2,7184.4,7726.2,7946.7,8892.9,6875.2,9758.7
9956.3,9697.3,7096.1,7251.4,7281.4,7458.8,4332.9,3917.8,3230.0,3886.1,3892.7,3679.8,3797.4,3555.4,3043.5,2537.7,2211.8,1421.1,1088.3,775.8,264.5,244.8,240.4,243.6,257.8,732.0,750.4,786.3,790.2,794.1,297.5,329.8,247.5,0.0,275.2,293.4,483.2,328.3,1915.4,1640.3,2212.3,2948.9,2979.2,3907.5,1909.3,1660.2,1286.0,1766.4,2018.4,2255.9,4094.8,5270.5,5178.0,5831.9,6433.9,7788.6,7287.1,2944.5,2936.3,2391.8,2294.2,2418.1,2185.6,2213.6,2164.6,1441.8,1216.1,950.9,912.9,759.8,620.5,121.9,226.6,266.4,366.4,477.9,513.9,413.7,365.7,541.1,642.5,1207.1,1672.7,1965.5,6487.1,10869.7,7223.3,4507.2,5519.2,5437.7,6107.9,6052.3,7651.9,8112.9,7985.6,8931.7,6800.8,8289.5,9684.3,9697.3,7251.4,7281.4,7458.8,4332.9,3917.8,3230.0,3886.1,3892.7,3679.8,3797.4,3555.4,3043.5,2537.7,2211.8,264.5,244.8,240.4,243.6,257.8,732.0,750.4,786.3,790.2,794.1,297.5,329.8,247.5,293.4,483.2,328.3,1640.3,2212.3,2948.9,1909.3,1286.0,1766.4,5178.0,2294.2,2185.6,2164.6,950.9,912.9,759.8,620.5,121.9,226.6,266.4,366.4,477.9,413.7,541.1,642.5,6487.1,7223.3,7651.9,7985.6,8931.7,6800.8,9684.3
10031.3,9772.3,7171.1,7326.4,7357.8,7533.8,4639.6,5152.7,3519.3,4175.3,4182.0,3969.0,4086.6,3844.7,2605.3,2826.9,2501.1,1710.4,1377.6,1065.1,419.0,399.3,394.9,398.1,415.5,580.8,599.2,635.1,639.0,642.9,452.0,484.3,536.8,289.3,0.0,18.2,208.0,234.8,1757.5,1482.5,2054.4,2738.0,2768.2,3696.6,2415.2,1949.5,1575.3,2055.7,2307.7,2761.8,4384.1,5559.8,5467.3,6121.2,6723.2,8077.9,7576.4,3030.7,3022.5,2681.1,2880.2,2707.4,2474.9,2497.9,2448.9,1731.1,1500.4,1235.2,1197.2,1044.1,909.8,304.1,168.9,72.8,133.2,331.4,263.0,171.1,142.0,291.3,362.2,954.7,1420.3,1713.0,6207.5,10590.2,6943.7,4227.7,5170.8,5514.1,6184.3,6128.7,7728.3,7833.4,7706.1,8652.2,6881.5,8364.5,9759.3,9772.3,7326.4,7357.8,7533.8,4639.6,5152.7,3519.3,4175.3,4182.0,3969.0,4086.6,3844.7,2605.3,2826.9,2501.1,419.0,399.3,394.9,398.1,415.5,580.8,599.2,635.1,639.0,642.9,452.0,484.3,536.8,18.2,208.0,234.8,1482.5,2054.4,2738.0,2415.2,1575.3,2055.7,5467.3,2880.2,2474.9,2448.9,1235.2,1197.2,1044.1,909.8,304.1,168.9,72.8,133.2,331.4,171.1,291.3,362.2,6207.5,6943.7,7728.3,7706.1,8652.2,6881.5,9759.3
10013.1,9754.1,7152.8,7308.2,7339.6,7515.6,4621.4,5134.4,3537.6,4193.6,4200.3,3987.3,4104.9,3862.9,2587.0,2845.2,2519.3,1728.6,1395.8,1083.3,437.2,417.6,413.2,416.3,433.7,599.1,617.4,653.3,657.2,661.1,470.2,502.6,555.0,307.5,18.2,0.0,189.7,216.6,1739.2,1464.2,2036.2,2719.7,2750.0,3678.4,2397.0,1967.7,1593.6,2073.9,2326.0,2743.6,3997.4,5173.1,5080.6,5734.5,6336.5,7691.2,7189.7,3012.4,3004.2,2699.4,2862.0,2725.6,2493.1,2647.4,2598.4,1749.3,1650.0,1384.8,1346.8,1193.7,928.0,322.4,187.2,91.0,151.4,349.6,281.3,189.3,160.2,309.6,344.0,973.0,1438.5,1731.3,6189.3,10571.9,6925.5,4209.5,5152.6,5495.9,6166.1,6110.5,7710.0,7815.1,7687.8,8634.0,6863.3,8346.3,9741.1,9754.1,7308.2,7339.6,7515.6,4621.4,5134.4,3537.6,4193.6,4200.3,3987.3,4104.9,3862.9,2587.0,2845.2,2519.3,437.2,417.6,413.2,416.3,433.7,599.1,617.4,653.3,657.2,661.1,470.2,502.6,555.0,0.0,189.7,216.6,1464.2,2036.2,2719.7,2397.0,1593.6,2073.9,5080.6,2862.0,2493.1,2598.4,1384.8,1346.8,1193.7,928.0,322.4,187.2,91.0,151.4,349.6,189.3,309.6,344.0,6189.3,6925.5,7710.0,7687.8,8634.0,6863.3,9741.1
10072.0,9813.0,7211.8,7367.1,7398.6,7574.6,4680.4,5193.4,3402.1,4102.1,4108.8,3851.8,4013.4,3771.5,2646.0,2754.7,2428.8,1912.5,1579.7,1267.2,631.5,611.8,607.5,610.6,623.7,1223.4,1241.7,1277.7,1281.5,1285.4,664.5,696.8,738.9,497.5,208.2,190.0,0.0,275.6,1798.2,1523.2,2095.2,2778.7,2809.0,3737.3,2455.9,2153.0,1778.9,2257.6,2918.2,2802.6,4056.4,5232.1,5139.6,5793.5,6395.5,7750.2,7248.7,3071.4,3063.2,3002.0,2920.9,2908.1,2675.6,2706.4,2657.4,1933.9,1708.9,1443.7,1405.8,1252.6,1141.6,512.4,377.2,281.0,341.4,476.2,440.6,379.3,354.5,301.6,402.9,964.3,1429.8,1722.6,6248.3,10630.9,6984.5,4268.4,5211.6,5554.8,6225.0,6169.5,7769.0,7874.1,7746.8,8692.9,6922.2,8405.2,9800.0,9813.0,7367.1,7398.6,7574.6,4680.4,5193.4,3402.1,4102.1,4108.8,3851.8,4013.4,3771.5,2646.0,2754.7,2428.8,631.5,611.8,607.5,610.6,623.7,1223.4,1241.7,1277.7,1281.5,1285.4,664.5,696.8,738.9,190.0,0.0,275.6,1523.2,2095.2,2778.7,2455.9,1778.9,2257.6,5139.6,2920.9,2675.6,2657.4,1443.7,1405.8,1252.6,1141.6,512.4,377.2,281.0,341.4,476.2,379.3,301.6,402.9,6248.3,6984.5,7769.0,7746.8,8692.9,6922.2,9800.0
10099.1,9840.1,7238.8,7394.1,7425.6,7601.6,4707.4,4133.6,3445.9,4101.9,4108.6,3895.6,4013.2,3771.2,2673.0,2753.5,2427.6,1636.9,1304.1,991.6,818.2,837.8,541.8,538.6,585.6,947.8,966.2,1002.1,1006.0,1009.9,821.8,854.2,463.3,327.8,206.0,224.3,275.7,0.0,1587.0,1312.0,1884.0,2567.5,2597.8,3526.1,2244.7,1876.0,1501.9,2046.4,2234.3,2591.4,4310.6,5486.3,5393.8,6047.7,6649.7,8004.4,7502.9,2860.2,2852.0,2607.7,2709.7,2633.9,2401.4,2618.9,2446.2,1722.7,1497.8,1232.5,1194.6,1041.4,836.3,236.9,101.7,173.2,436.8,605.8,436.5,344.5,315.4,328.6,429.9,991.3,1456.9,1749.6,6275.3,10657.9,7011.5,4295.5,5238.6,5581.9,6252.0,6196.5,7796.0,7901.1,7773.8,8719.9,6949.3,8432.3,9827.1,9840.1,7394.1,7425.6,7601.6,4707.4,4133.6,3445.9,4101.9,4108.6,3895.6,4013.2,3771.2,2673.0,2753.5,2427.6,818.2,837.8,541.8,538.6,585.6,947.8,966.2,1002.1,1006.0,1009.9,821.8,854.2,463.3,224.3,275.7,0.0,1312.0,1884.0,2567.5,2244.7,1501.9,2046.4,5393.8,2709.7,2401.4,2446.2,1232.5,1194.6,1041.4,836.3,236.9,101.7,173.2,436.8,605.8,344.5,328.6,429.9,6275.3,7011.5,7796.0,7773.8,8719.9,6949.3,9827.1
11413.9,11154.9,8553.7,8709.0,8740.5,8916.5,6022.3,6535.3,4829.2,5181.5,5188.2,5278.9,5392.4,5150.5,3987.9,4136.8,3811.0,3020.3,2889.3,2370.9,2197.4,1953.7,1921.1,1917.9,1964.8,2327.1,2345.5,2381.4,2385.3,2389.1,2201.1,2233.4,1842.6,1707.0,1550.1,1531.9,1590.6,1379.3,0.0,613.4,1185.4,1868.9,1899.2,2827.6,1546.1,1623.3,1491.6,1971.2,2008.5,1892.8,3146.6,4322.3,4229.8,4883.7,5485.7,6840.4,6338.9,2161.6,2153.4,2092.3,2011.2,2858.9,2626.4,2657.2,2608.2,1647.3,1659.7,1394.5,1356.6,1203.4,1092.4,1616.1,1480.9,1552.5,1816.1,1818.1,1782.5,1723.8,1696.4,1643.5,1744.8,2306.2,2771.7,3064.5,7590.2,11972.8,8326.4,5610.3,6553.5,6896.7,7566.9,7511.4,9110.9,9216.0,9088.7,10034.8,8264.1,9747.1,11141.9,11154.9,8709.0,8740.5,8916.5,6022.3,6535.3,4829.2,5181.5,5188.2,5278.9,5392.4,5150.5,3987.9,4136.8,3811.0,2197.4,1953.7,1921.1,1917.9,1964.8,2327.1,2345.5,2381.4,2385.3,2389.1,2201.1,2233.4,1842.6,1531.9,1590.6,1379.3,613.4,1185.4,1868.9,1546.1,1491.6,1971.2,4229.8,2011.2,2626.4,2608.2,1394.5,1356.6,1203.4,1092.4,1616.1,1480.9,1552.5,1816.1,1818.1,1723.8,1643.5,1744.8,7590.2,8326.4,9110.9,9088.7,10034.8,8264.1,11141.9
11364.1,11105.1,8503.9,8659.2,8690.6,8866.6,5972.4,6485.5,4779.4,5131.7,5138.4,5229.1,5342.6,5100.7,3938.1,4087.0,3761.2,2970.5,2839.5,2321.1,2147.6,1903.9,1871.3,1868.1,1915.0,2277.3,2295.6,2331.5,2335.4,2339.3,2151.3,2183.6,1792.8,1657.2,1500.3,1482.0,1540.8,1329.4,801.4,0.0,729.4,1413.0,1443.2,2371.6,1090.2,1167.4,1441.8,1385.2,1552.5,1436.8,2690.7,3866.4,3773.8,4427.8,5029.8,6384.5,5883.0,1705.7,1697.5,1636.3,1555.2,1799.4,2123.6,2512.6,2562.2,1597.5,1609.9,1344.7,1306.7,1153.6,1042.6,1566.3,1431.1,1502.7,1766.3,1768.3,1732.7,1674.0,1646.6,1593.6,1695.0,2256.4,2721.9,3014.7,7540.4,11923.0,8276.5,5560.5,6503.6,6846.9,7517.1,7461.5,9061.1,9166.2,9038.9,9985.0,8214.3,9697.3,11092.1,11105.1,8659.2,8690.6,8866.6,5972.4,6485.5,4779.4,5131.7,5138.4,5229.1,5342.6,5100.7,3938.1,4087.0,3761.2,2147.6,1903.9,1871.3,1868.1,1915.0,2277.3,2295.6,2331.5,2335.4,2339.3,2151.3,2183.6,1792.8,1482.0,1540.8,1329.4,0.0,729.4,1413.0,1090.2,1441.8,1385.2,3773.8,1555.2,2123.6,2562.2,1344.7,1306.7,1153.6,1042.6,1566.3,1431.1,1502.7,1766.3,1768.3,1674.0,1593.6,1695.0,7540.4,8276.5,9061.1,9038.9,9985.0,8214.3,11092.1
11720.6,11461.6,8860.4,9015.7,9047.1,9223.1,6328.9,6841.9,5135.8,5488.1,5494.8,5585.6,5699.1,5457.1,4294.5,4443.5,4117.6,3326.9,3195.9,2677.5,2504.1,2260.4,2227.7,2224.5,2271.5,2633.7,2652.1,2688.0,2691.9,2695.8,2507.8,2540.1,2149.2,2013.7,1856.7,1838.5,1897.2,1685.9,1157.9,547.3,0.0,945.2,975.5,1909.0,767.6,844.8,1301.9,1282.7,1229.9,1114.2,2555.3,3731.0,3638.4,4292.4,4894.4,6249.1,5747.6,1405.0,1396.8,1313.7,1232.6,1602.9,1927.2,2316.1,2365.8,2293.1,1966.4,1701.2,1663.2,1510.1,1399.0,1922.8,1787.6,1859.1,2122.7,2124.8,2089.2,2030.5,2003.1,1950.1,2051.5,2612.8,3078.4,3371.2,7896.8,12279.4,8633.0,5917.0,6860.1,7203.4,7873.6,7818.0,9417.6,9522.7,9395.3,10341.5,8570.8,10053.8,11448.6,11461.6,9015.7,9047.1,9223.1,6328.9,6841.9,5135.8,5488.1,5494.8,5585.6,5699.1,5457.1,4294.5,4443.5,4117.6,2504.1,2260.4,2227.7,2224.5,2271.5,2633.7,2652.1,2688.0,2691.9,2695.8,2507.8,2540.1,2149.2,1838.5,1897.2,1685.9,547.3,0.0,945.2,767.6,1301.9,1282.7,3638.4,1232.6,1927.2,2365.8,1701.2,1663.2,1510.1,1399.0,1922.8,1787.6,1859.1,2122.7,2124.8,2030.5,1950.1,2051.5,7896.8,8633.0,9417.6,9395.3,10341.5,8570.8,11448.6
12589.5,12330.5,9729.3,9884.6,9916.0,10092.0,7197.8,6663.5,5975.7,6328.0,6334.7,6425.5,6539.5,6298.6,5163.4,5283.4,4957.5,4166.8,4035.8,3723.3,3373.0,3129.3,3096.6,3093.5,3140.4,3502.6,3521.0,3556.9,3560.8,3564.7,3376.7,3409.0,3018.2,2882.6,2725.7,2707.4,2766.1,2554.8,2026.8,1416.2,945.2,0.0,177.5,1708.2,1271.0,1348.1,1805.3,1786.1,1733.3,1617.6,3058.7,4234.3,4141.8,4795.8,5397.7,6752.4,6250.9,1908.4,1900.2,1817.1,1736.0,2106.3,2430.6,2819.5,2869.1,2796.5,2835.3,2570.1,2532.1,2379.0,2268.0,2791.7,2656.5,2728.0,2991.6,2993.7,2958.1,2899.4,2872.0,2819.0,2920.4,3481.7,3947.3,4240.1,8765.7,13148.3,9501.9,6785.9,7729.0,8072.3,8742.5,8686.9,10286.5,10391.6,10264.3,11210.4,9439.7,10922.7,12317.5,12330.5,9884.6,9916.0,10092.0,7197.8,6663.5,5975.7,6328.0,6334.7,6425.5,6539.5,6298.6,5163.4,5283.4,4957.5,3373.0,3129.3,3096.6,3093.5,3140.4,3502.6,3521.0,3556.9,3560.8,3564.7,3376.7,3409.0,3018.2,2707.4,2766.1,2554.8,1416.2,945.2,0.0,1271.0,1805.3,1786.1,4141.8,1736.0,2430.6,2869.1,2570.1,2532.1,2379.0,2268.0,2791.7,2656.5,2728.0,2991.6,2993.7,2899.4,2819.0,2920.4,8765.7,9501.9,10286.5,10264.3,11210.4,9439.7,12317.5
12619.8,12360.8,9759.5,9914.9,9946.3,10122.3,7228.1,6693.8,6006.0,6358.3,6365.0,6455.7,6569.7,6328.9,5193.7,5313.6,4987.8,4197.1,4066.1,3753.6,3403.3,3159.6,3126.9,3123.7,3170.7,3532.9,3551.3,3587.2,3591.1,3595.0,3406.9,3439.3,3048.4,2912.9,2755.9,2737.7,2796.4,2585.1,2057.1,1446.5,975.5,177.5,0.0,1738.5,1301.3,1378.4,1835.6,1816.4,1763.6,1647.9,3088.9,4264.6,4172.1,4826.0,5428.0,6782.7,6281.2,1938.6,1930.5,1847.4,1766.3,2136.6,2460.8,2849.8,2899.4,2826.8,2865.6,2600.4,2562.4,2409.3,2298.2,2822.0,2686.8,2758.3,3021.9,3024.0,2988.4,2929.6,2902.3,2849.3,2950.7,3512.0,3977.6,4270.3,8796.0,13178.6,9532.2,6816.2,7759.3,8102.6,8772.8,8717.2,10316.7,10421.8,10294.5,11240.7,9470.0,10953.0,12347.8,12360.8,9914.9,9946.3,10122.3,7228.1,6693.8,6006.0,6358.3,6365.0,6455.7,6569.7,6328.9,5193.7,5313.6,4987.8,3403.3,3159.6,3126.9,3123.7,3170.7,3532.9,3551.3,3587.2,3591.1,3595.0,3406.9,3439.3,3048.4,2737.7,2796.4,2585.1,1446.5,975.5,177.5,1301.3,1835.6,1816.4,4172.1,1766.3,2460.8,2899.4,2600.4,2562.4,2409.3,2298.2,2822.0,2686.8,2758.3,3021.9,3024.0,2929.6,2849.3,2950.7,8796.0,9532.2,10316.7,10294.5,11240.7,9470.0,12347.8
13805.9,13546.9,10613.8,10515.1,10801.3,10722.6,7852.8,7437.7,6749.9,7102.2,7108.9,7199.6,7313.6,7072.8,6563.4,6057.5,5731.7,4941.0,4810.0,4497.5,4930.6,4950.2,4980.6,4983.8,4147.2,5060.6,5078.9,5114.8,5118.7,5122.6,4934.2,4966.6,4025.0,3889.4,3732.5,3714.2,3772.9,3561.6,3033.6,2423.0,2074.9,1788.4,1818.6,0.0,2175.0,2252.2,2709.4,2690.8,2923.8,2345.5,3513.1,4688.8,4596.3,5250.2,5852.2,7206.9,6705.4,2362.8,2354.6,2591.3,2510.2,2880.5,3204.7,3593.7,3643.3,3570.7,3624.5,3921.8,3926.5,3385.8,3274.8,3798.5,3663.3,3734.8,3998.4,4000.5,3964.9,3906.2,3878.8,3825.8,3927.2,4488.5,4954.1,5246.9,9772.5,14155.1,10508.7,7792.7,9039.1,8957.6,9627.8,9572.2,11171.8,11398.4,11271.0,12217.2,10325.0,11927.7,13533.9,13546.9,10515.1,10801.3,10722.6,7852.8,7437.7,6749.9,7102.2,7108.9,7199.6,7313.6,7072.8,6563.4,6057.5,5731.7,4930.6,4950.2,4980.6,4983.8,4147.2,5060.6,5078.9,5114.8,5118.7,5122.6,4934.2,4966.6,4025.0,3714.2,3772.9,3561.6,2423.0,2074.9,1788.4,2175.0,2709.4,2690.8,4596.3,2510.2,3204.7,3643.3,3921.8,3926.5,3385.8,3274.8,3798.5,3663.3,3734.8,3998.4,4000.5,3906.2,3825.8,3927.2,9772.5,10508.7,11171.8,11271.0,12217.2,10325.0,13533.9
11852.0,11593.0,8659.9,8561.3,8847.4,8768.7,5898.9,5483.8,4796.0,5148.3,5155.0,5245.8,5359.8,5118.9,4609.5,4103.7,3777.8,2987.1,2856.1,2543.6,2167.6,2187.2,2217.6,2220.8,2032.6,2297.2,2315.6,2351.5,2355.4,2359.3,2171.2,2203.6,2121.5,1774.8,2050.0,2068.3,2571.7,1991.2,1832.4,1221.8,866.0,1369.3,1399.6,2328.0,0.0,108.5,632.2,512.5,460.1,676.3,2121.0,3296.6,3204.1,3858.0,4460.0,5814.7,5313.2,970.6,962.5,875.8,794.7,926.6,1250.9,1639.8,1689.4,1616.8,1623.9,1326.7,1320.8,1316.4,1154.4,1784.7,1889.5,2027.3,2141.2,2252.7,2290.5,2198.6,2140.5,2624.6,2726.0,2981.9,3447.5,3740.3,8571.3,12953.9,9307.5,6322.1,7085.2,7003.7,7673.9,7618.3,9217.9,10197.2,10069.8,10441.6,8371.1,9973.8,11580.0,11593.0,8561.3,8847.4,8768.7,5898.9,5483.8,4796.0,5148.3,5155.0,5245.8,5359.8,5118.9,4609.5,4103.7,3777.8,2167.6,2187.2,2217.6,2220.8,2032.6,2297.2,2315.6,2351.5,2355.4,2359.3,2171.2,2203.6,2121.5,2068.3,2571.7,1991.2,1221.8,866.0,1369.3,0.0,632.2,512.5,3204.1,794.7,1250.9,1689.4,1326.7,1320.8,1316.4,1154.4,1784.7,1889.5,2027.3,2141.2,2252.7,2198.6,2624.6,2726.0,8571.3,9307.5,9217.9,10069.8,10441.6,8371.1,11580.0
