area,raw_stop_counts,raw_device_counts,distance_from_home,distance_from_primary_daytime_location,median_dwell,year
481677235012,3126.75,404.3333333333333,6166.0,8100.25,126.57222222222224,2019.0
481677235021,16173.5,1806.4166666666667,9387.333333333334,10701.5,99.5798611111111,2019.0
481677235022,18865.416666666668,2252.5,6567.416666666667,7921.75,99.82569444444444,2019.0
481677235023,9228.25,1466.8333333333333,6185.0,7663.083333333333,99.82777777777778,2019.0
481677235024,22593.25,2231.75,9791.916666666666,12164.666666666666,116.96805555555555,2019.0
481677236001,16792.833333333332,1947.9166666666667,9681.583333333334,11687.5,98.11666666666667,2019.0
481677236002,9930.583333333334,1672.9166666666667,8747.416666666666,10526.583333333334,82.11874999999999,2019.0
481677236003,13800.083333333334,1736.4166666666667,13530.666666666666,16028.666666666666,99.81666666666666,2019.0
481677237001,7519.5,1227.9166666666667,13837.916666666666,15528.25,81.61041666666667,2019.0
481677237002,7260.083333333333,1167.75,6789.75,8622.166666666666,87.1875,2019.0
481677238001,10006.333333333334,1973.6666666666667,15179.416666666666,16073.166666666666,89.82291666666667,2019.0
481677238002,10181.916666666666,1880.8333333333333,43743.583333333336,45579.416666666664,71.7388888888889,2019.0
481677238003,10187.166666666666,1539.3333333333333,24305.833333333332,25486.916666666668,119.76458333333335,2019.0
481677239001,8642.833333333334,1858.5,87228.75,87135.33333333333,53.77916666666667,2019.0
481677239002,52175.916666666664,8708.416666666666,100310.5,99997.0,45.90833333333333,2019.0
481677239003,8639.916666666666,2177.4166666666665,103416.0,103015.83333333333,34.28680555555555,2019.0
481677239004,26354.916666666668,5694.583333333333,89832.41666666667,89304.08333333333,37.52430555555556,2019.0
481677240001,75303.91666666667,16121.75,236337.66666666666,238897.33333333334,37.06666666666667,2019.0
481677240002,30605.166666666668,9921.5,55935.333333333336,57014.583333333336,22.04236111111111,2019.0
481677241011,49953.25,17685.416666666668,113441.83333333333,113546.83333333333,32.625,2019.0
481677241012,40745.833333333336,15449.0,107015.25,106337.83333333333,42.41458333333333,2019.0
481677242001,9192.166666666666,4151.5,107878.16666666667,107238.25,14.127777777777778,2019.0
481677242002,3733.5833333333335,915.5833333333334,49047.0,50542.166666666664,89.43263888888889,2019.0
481677242003,7113.833333333333,2084.0833333333335,109283.66666666667,110328.83333333333,96.39375000000001,2019.0
481677243001,30759.166666666668,5006.166666666667,37191.166666666664,36408.75,65.81111111111112,2019.0
481677243002,2997.8333333333335,843.0,37453.666666666664,37764.75,64.89861111111111,2019.0
481677243003,7280.666666666667,2631.1666666666665,56820.583333333336,57948.0,60.92152777777778,2019.0
481677243004,3929.4166666666665,1271.4166666666667,68638.41666666667,69903.0,75.34583333333333,2019.0
481677243005,2995.4166666666665,752.25,21454.5,18799.0,104.89375,2019.0
481677244001,4847.916666666667,1050.9166666666667,36496.0,36398.416666666664,111.79791666666667,2019.0
481677244002,9233.333333333334,3083.6666666666665,23342.5,26110.833333333332,56.82916666666667,2019.0
481677244003,3622.25,890.0,19897.5,19643.583333333332,109.05416666666667,2019.0
481677244004,3421.75,943.5833333333334,35359.833333333336,35580.083333333336,93.71597222222222,2019.0
481677245001,48222.416666666664,15019.5,90702.0,90631.33333333333,35.77222222222222,2019.0
481677246001,1557.3333333333333,424.6666666666667,7433.916666666667,6283.166666666667,61.75208333333333,2019.0
481677246002,10370.666666666666,2495.5,23619.333333333332,23740.333333333332,58.725,2019.0
481677247001,5361.916666666667,1634.4166666666667,23269.416666666668,22496.416666666668,47.22569444444445,2019.0
481677247002,8888.583333333334,2597.75,5631.166666666667,6855.583333333333,97.52708333333334,2019.0
481677248001,4984.583333333333,1157.4166666666667,23561.75,24889.583333333332,103.27083333333333,2019.0
481677248002,5547.25,1833.0833333333333,93136.16666666667,95009.33333333333,67.25,2019.0
481677249001,2006.0,418.3333333333333,7982.416666666667,9000.666666666666,129.55416666666667,2019.0
481677249002,1751.8333333333333,347.3333333333333,15376.666666666666,17163.5,132.6847222222222,2019.0
481677249003,3024.8333333333335,677.5833333333334,35516.75,35168.916666666664,121.54027777777777,2019.0
481677250001,5763.416666666667,938.1666666666666,7437.666666666667,6337.25,94.23541666666667,2019.0
481677250002,2497.9166666666665,551.5833333333334,8047.25,7009.666666666667,98.83125,2019.0
481677250003,2615.1666666666665,544.6666666666666,10553.0,9154.083333333334,108.65069444444445,2019.0
481677251001,3626.75,1156.8333333333333,15377.166666666666,15085.583333333334,48.239583333333336,2019.0
481677251002,2878.5,699.25,5319.75,5004.666666666667,82.53541666666668,2019.0
481677251003,11878.083333333334,2033.25,33351.25,33448.0,47.78333333333333,2019.0
481677252001,4399.833333333333,1365.75,20837.833333333332,19916.833333333332,47.61944444444444,2019.0
481677252002,8046.5,2661.4166666666665,32648.833333333332,33216.75,32.71458333333333,2019.0
481677253001,8930.0,2489.75,29695.666666666668,30679.833333333332,55.15833333333333,2019.0
481677253002,4232.833333333333,585.1666666666666,3301.4166666666665,3723.4166666666665,158.49513888888887,2019.0
481677254001,4330.333333333333,654.0833333333334,2508.25,2983.5,128.38333333333333,2019.0
481677254002,3900.0833333333335,609.1666666666666,5044.666666666667,5970.833333333333,122.47569444444444,2019.0
481677254003,5045.0,658.75,2498.0,3014.0833333333335,136.7590277777778,2019.0
481677254004,3116.8333333333335,567.8333333333334,2692.0833333333335,3052.8333333333335,124.36527777777779,2019.0
481677255001,2800.0,481.1666666666667,3090.4166666666665,3298.0,115.53125,2019.0
481677255002,13038.416666666666,4777.25,118019.0,116927.75,69.43819444444445,2019.0
481677256001,4077.5,1204.4166666666667,83326.91666666667,84117.41666666667,76.76666666666667,2019.0
481677256002,41504.25,13361.083333333334,106162.58333333333,105980.08333333333,24.592361111111114,2019.0
481677256003,29091.666666666668,9262.75,69305.91666666667,70552.58333333333,22.02638888888889,2019.0
481677256004,5513.833333333333,1362.4166666666667,60710.666666666664,65350.333333333336,78.89791666666666,2019.0
481677257001,10129.833333333334,1271.5,6244.25,7333.333333333333,126.47708333333334,2019.0
481677257002,4282.833333333333,569.9166666666666,8375.166666666666,8761.833333333334,135.25555555555556,2019.0
481677258001,3899.3333333333335,577.6666666666666,5025.583333333333,6028.916666666667,150.21805555555554,2019.0
481677258002,21672.25,8594.416666666666,22747.583333333332,29557.083333333332,44.82986111111111,2019.0
481677258003,20851.666666666668,4479.416666666667,48008.75,50162.333333333336,71.84930555555555,2019.0
481677259001,40594.5,9956.833333333334,97800.0,96911.66666666667,44.78472222222222,2019.0
481677259002,18175.916666666668,4503.75,105237.16666666667,105961.08333333333,77.16041666666668,2019.0
481677260001,16027.25,3970.0833333333335,85943.16666666667,85607.5,74.43958333333333,2019.0
481677260002,5533.166666666667,1027.8333333333333,41417.5,43086.5,80.84236111111112,2019.0
481677261001,34242.333333333336,7730.666666666667,79755.91666666667,82705.5,64.92986111111111,2019.0
481677261002,41260.666666666664,6603.333333333333,97569.58333333333,95887.83333333333,76.66388888888889,2019.0
481677262001,71046.0,6451.916666666667,33100.25,31028.083333333332,31.155555555555555,2019.0
481677262002,11183.416666666666,1698.75,6481.583333333333,6963.833333333333,100.96597222222222,2019.0
481679900000,3296.0833333333335,1453.3333333333333,106783.83333333333,107106.58333333333,29.530555555555555,2019.0
