id,name,categories,longitude,latitude,display_address
ChIJz_p5FNM1UnkRcSViWTLkZcA,Hawaiian Paradise Park Shower Drive,"bus_stop, transit_station, point_of_interest, establishment",-155.008498,19.5825016,"Hawaiian Paradise Park, HI 96749, USA"
ChIJJymdrdM1UnkRFCwy3gJXx5U,Hawaiian Paradise Park Shower Drive,"bus_stop, transit_station, point_of_interest, establishment",-155.009556,19.584360999999998,"Hawaiian Paradise Park, HI 96749, USA"
ChIJC1ZjwII2UnkRzXpgh0xMdjI,Hawaiian Paradise Park Kaloli Drive,"bus_stop, transit_station, point_of_interest, establishment",-154.9993228,19.569601700000003,"Hawaiian Paradise Park, HI 96749, USA"
ChIJ48f464I2UnkR64gZhFWB1dY,Hawaiian Paradise Park Kaloli Drive,"bus_stop, transit_station, point_of_interest, establishment",-154.999026,19.57005,"Hawaiian Paradise Park, HI 96749, USA"
ChIJlwN2DdM1UnkR4Hb34aMs7GY,Hawaiian Paradise Park Shower Drive @ Highway 130,"bus_stop, transit_station, point_of_interest, establishment",-155.008453,19.582922999999997,"Hawaiian Paradise Park, HI 96749, USA"
ChIJ70AwLQo1UnkRYLcftlHiDpo,Energy House,"bed_and_breakfast, lodging, point_of_interest, establishment",-155.0069024,19.5794546,"16-1342 Keaau-Pahoa Rd, Keaau, HI 96749, USA"
ChIJ15Hpk9Y1UnkRqrcyS233Suc,Hawaiian Paradise Park Shower Drive,"bus_stop, transit_station, point_of_interest, establishment",-155.00484699999998,19.586889,"Hawaiian Paradise Park, HI 96749, USA"
ChIJeRST3CM3UnkRYU8B_bHuqU8,Alex and Mark’s Botanical Garden,"bed_and_breakfast, lodging, point_of_interest, establishment",-154.9956025,19.575055499999998,"15-1643 28th Ave, Keaau, HI 96749, USA"
ChIJ1T5L34Y2UnkRTFOiS0dMT54,Hawaiian Paradise Park Kaloli Drive,"bus_stop, transit_station, point_of_interest, establishment",-154.99380499999998,19.575789,"Hawaiian Paradise Park, HI 96749, USA"
ChIJYegFxnc2UnkRE5bXuWQMbiU,Hawaiian Paradise Park Shower Drive,"bus_stop, transit_station, point_of_interest, establishment",-154.999715,19.592606,"Hawaiian Paradise Park, HI 96749, USA"
ChIJ-9yof1ExUnkRBCjGe06Y73g,Ainaloa Blvd @ Hanale Drive,"bus_stop, transit_station, point_of_interest, establishment",-154.99210399999998,19.5284084,"Ainaloa, HI 96778, USA"
ChIJCcHwqx8xUnkR23l_pktWUhQ,Pahoa Fresh Fish,"seafood_restaurant, restaurant, point_of_interest, food, establishment",-154.9573024,19.505081699999998,"Pāhoa, HI 96778, USA"
ChIJ127GNroxUnkRlrYP48ST504,Puna Kai Shopping Center,"shopping_mall, point_of_interest, establishment",-154.9563628,19.5024076,"15-2714 Pahoa Village Rd, Pāhoa, HI 96778, USA"
ChIJV6Ca4OsxUnkR6OysRIywUW8,Thep Thai Cuisine Hawaii,"thai_restaurant, restaurant, point_of_interest, food, establishment",-154.95712039999998,19.5029175,"15-2714 Pahoa Village Rd, Pāhoa, HI 96778, USA"
ChIJ4YOq3V8xUnkRfWL6RjYORi0,L&L Hawaiian Barbecue,"american_restaurant, restaurant, point_of_interest, food, establishment",-154.95656069999998,19.5029236,"15-2714 Pahoa Village Rd, Pāhoa, HI 96778, USA"
ChIJTTNtndAxUnkRp6rLrOs-oVY,Aloha Mail LLC - Mailbox Rentals,"post_office, courier_service, finance, point_of_interest, establishment",-154.9576711,19.5049179,"15-2660 Pahoa Village Rd # 203, Pāhoa, HI 96778, USA"
ChIJM8DC9WMxUnkREs4lOD0H7hg,Pizza Hut,"pizza_restaurant, meal_delivery, meal_takeaway, restaurant, point_of_interest, food, establishment",-154.956325,19.5025179,"15-2714 Pahoa Village Road, d4 Bldg D Unit 4, Pāhoa, HI 96778, USA"
ChIJS7XtxqExUnkRvt4Fq4hz80I,Black Lava Vape Pahoa,"night_club, bar, point_of_interest, store, establishment",-154.9565774,19.502924,"15-2714 Pahoa Village Rd C2, Pāhoa, HI 96778, USA"
ChIJAReqIh8xUnkRt3LO0UHRk08,Mighty Sushi,"sushi_restaurant, japanese_restaurant, restaurant, point_of_interest, food, establishment",-154.9578382,19.5048371,"15-2668 Keaau-Pahoa Rd, Pāhoa, HI 96778, USA"
ChIJVToJh_AwUnkR0RQf1jtEUNo,Subway,"sandwich_shop, fast_food_restaurant, meal_takeaway, restaurant, point_of_interest, food, establishment",-154.9571791,19.5050872,"15-2668 Keaau-Pahoa Rd, Pāhoa, HI 96778, USA"
ChIJ__-PFx8xUnkRzM_vc7Y9Zss,No. 1 Chinese Barbecue,"barbecue_restaurant, meal_takeaway, chinese_restaurant, restaurant, point_of_interest, food, establishment",-154.95750189999998,19.5050131,"15-2660 Pahoa Village Rd, Pāhoa, HI 96778, USA"
ChIJAf4HrXgxUnkRK2DGW4Gz89I,Kohala Coffee Co.,"coffee_shop, cafe, point_of_interest, food, store, establishment",-154.9569735,19.502962699999998,"15-2714 Pahoa Village Rd, Pāhoa, HI 96778, USA"
ChIJp5cePh8xUnkRL7gDKsgIK7M,Hotel Designers Resource,"hotel, lodging, point_of_interest, establishment",-154.957866,19.505269,"Pāhoa, HI 96778, USA"
ChIJGWVUTSwxUnkRx0qPenMuvgo,Pahoa sushi,"restaurant, point_of_interest, food, establishment",-154.95746699999998,19.5049843,"315007080, Pāhoa, HI 96778, USA"
ChIJAQBQWx4xUnkRrPcgaI3m1vo,Toasty Dogs,"restaurant, point_of_interest, food, establishment",-154.9559726,19.5033016,"15-2714 Pahoa Village Rd, Pāhoa, HI 96778, USA"
ChIJ-WoiER8xUnkRIRCgnSk7WUA,Real Class,"school, point_of_interest, establishment",-154.9573911,19.504985899999998,"15-2668 Keaau-Pahoa Rd, Pāhoa, HI 96778, USA"
ChIJMc7bs3I3UnkRVhGCvS_AxAA,Taco Aina,"restaurant, food, point_of_interest, establishment",-154.9671806,19.5208689,"Highway 130 at, Kaluahine St, Hawaiian Beaches, HI 96778, USA"
ChIJUSqr1hUxUnkRCyM7aEEZ3pY,Lions Den LLC.,"market, point_of_interest, establishment",-154.96018940000002,19.510665,"15-2579 Keaau-Pahoa Rd, Pāhoa, HI 96778, USA"
ChIJByyoovQxUnkRg5wDHo-x39w,Puna Rainforest Retreat: Hot springs and steam vents,"lodging, point_of_interest, establishment",-154.9487915,19.443365,"13-3773 Ala'Ili Rd, Pāhoa, HI 96778, USA"
ChIJJeMw3UcwUnkRMX4ax5efu6c,Leilani Estates,"bus_stop, transit_station, point_of_interest, establishment",-154.940833,19.461667,"Leilani Estates, HI 96778, USA"
ChIJ_0yguBoxUnkRrLVeFUK8YQI,Coquis & Coconuts Retreat BNB,"bed_and_breakfast, lodging, point_of_interest, establishment",-154.9399402,19.4613551,"13-1345 Leilani Ave, Pāhoa, HI 96778, USA"
ChIJKXM_pZMxUnkR8NsnN4brdvU,The Tiki Hut Retreat,"hotel, lodging, spa, point_of_interest, establishment",-154.9400531,19.4574848,"13-1345 Malama St, Pāhoa, HI 96778, USA"
ChIJlYauszkwUnkRMzTfA0U7ERY,Quiet COZY Cabin GETAWAY by area attractions,"bed_and_breakfast, lodging, point_of_interest, establishment",-154.93957469999998,19.4570039,"13-1341 Malama St, Pāhoa, HI 96778, USA"
ChIJLSZTovMxUnkRrEoArWuayvQ,Puna Vacation House,"bed_and_breakfast, lodging, point_of_interest, establishment",-154.9386494,19.4608586,"13-1383 Pueo Rd, Pāhoa, HI 96778, USA"
ChIJv0CY3UcwUnkRpxxCXDCnI4g,Leilani Estates,"bus_stop, transit_station, point_of_interest, establishment",-154.941023,19.461658999999997,"Leilani Estates, HI 96778, USA"
ChIJ54cu9_cwUnkRp1Eon3IyaPs,Hawaiian Sanctuary Retreat Center,"fitness_center, hotel, lodging, event_venue, sports_complex, gym, health, point_of_interest, establishment",-154.94499690000004,19.4820924,"13-3194 Pahoa Kalapana Rd, Pāhoa, HI 96778, USA"
ChIJT_iiXvgwUnkRTmqPUpEXsso,Rufus Poets Corner Market,"market, point_of_interest, establishment",-154.9416584,19.485772,"13-3182 Pahoa Kalapana Rd, Pāhoa, HI 96778, USA"
ChIJCXgzHEAwUnkRZ9JxR5BjvqA,The Kimos' Ohanas,"lodging, point_of_interest, establishment",-154.9298915,19.4593924,"13-3545 Maile St, Pāhoa, HI 96778, USA"
ChIJ4yYMLqIxUnkRDAZfnfxHGQc,Jake's Jungle Paradise,"lodging, point_of_interest, establishment",-154.927009,19.461299,"13-3537 Oneloa St, Pāhoa, HI 96778, USA"
ChIJWTucvGkwUnkRvxTvAv4rVRM,Leilani Estates Leilani Ave @ Oneloa Street,"bus_stop, transit_station, point_of_interest, establishment",-154.927572,19.465465,"Leilani Estates, HI 96778, USA"
ChIJVd9eXQAxUnkRQrC83C7nHuM,Pahoa paradise village,"private_guest_room, lodging, point_of_interest, establishment",-154.9288662,19.4574811,"13-3594 Oneloa St, Pāhoa, HI 96778, USA"
ChIJp3ok0nEwUnkREhLwDgQXrCo,Leilani Estates Leilani Ave @ Moku Street,"bus_stop, transit_station, point_of_interest, establishment",-154.917193,19.464675,"Leilani Estates, HI 96778, USA"
ChIJpz3aP7YxUnkR2v4eaxItgvw,Nā ‘Ohana O Kalapana,"community_center, event_venue, point_of_interest, establishment",-154.9339167,19.467471099999997,"13-1232 Kahukai St, Pāhoa, HI 96778, USA"
ChIJ564nymUwUnkROmX7kyaUHDw,Hawaii Holistic Personal Trainer,"school, consultant, health, point_of_interest, establishment",-154.9223773,19.4707014,"13-3440 Alapai St, Pāhoa, HI 96778, USA"
ChIJeR2Ug2Q5UnkRar5oK889zAU,Black Rock Cafe,"american_restaurant, restaurant, food, point_of_interest, establishment",-154.94858790000004,19.4947897,"15-2872 Government Main Rd, Pāhoa, HI 96778, USA"
ChIJkcTbOOMwUnkRrHKoGXJyCmU,United States Postal Service,"post_office, finance, point_of_interest, establishment",-154.9491113,19.4955568,"15-2859 Pahoa Village Rd, Pāhoa, HI 96778, USA"
ChIJeR2Ug2Q5UnkR00H8MvPJTzY,7-Eleven,"convenience_store, atm, finance, food, point_of_interest, store, establishment",-154.9479687,19.495006699999998,"15-2875 Government Rd, Pāhoa, HI 96778, USA"
ChIJL7fqwtAxUnkROj-08a8_0Qk,Kalo Bombs HI,"restaurant, food, point_of_interest, establishment",-154.9483733,19.4945336,"15-2874 Pahoa Village Rd, Pāhoa, HI 96778, USA"
ChIJoRXGSeMwUnkRVmviTwabZOs,Pahoa Village Center,"shopping_mall, point_of_interest, establishment",-154.9480463,19.4944912,"15-2880 Pahoa Village Rd, Pāhoa, HI 96778, USA"
ChIJZ9xZ0PwwUnkRKsSehagkytw,HICHC Pāhoa Womenʻs & Keiki Health,"hospital, doctor, point_of_interest, health, establishment",-154.9491712,19.4947728,"15-2866 Pahoa Village Road bldg f #a, Pāhoa, HI 96778, USA"
ChIJJ6CjyfwwUnkRx_E6qmPbaDU,Ginas Lunch Wagon,"restaurant, food, point_of_interest, establishment",-154.9491036,19.494127799999998,"15-2880E Pahoa Village Rd, Pāhoa, HI 96778, USA"
ChIJDfzNTuMwUnkRyqLTApm5xUg,Island Paradise Inn,"cottage, lodging, point_of_interest, establishment",-154.9484314,19.4951664,"15-2869 Pahoa Village Rd, Pāhoa, HI 96778, USA"
ChIJVw_JCZUxUnkR4dtbZW7VtXw,Pahoa Pharmacy,"pharmacy, point_of_interest, health, store, establishment",-154.9508104,19.497503299999998,"Pāhoa, HI 96778, USA"
ChIJm3-Pg0UxUnkRXgO7Ksa9nC0,Tiny House,"bed_and_breakfast, lodging, point_of_interest, establishment",-154.9490438,19.4949035,"Walea Road, Pāhoa, HI 96778, USA"
ChIJsyBgs-AxUnkR48yvV-Tfi-E,Corvino’s Coffee Bar,"coffee_shop, cafe, food, point_of_interest, store, establishment",-154.9483502,19.4945086,"15-2874 Pahoa Village Rd, Pāhoa, HI 96778, USA"
ChIJO6yHAMIxUnkRTGloPKCE250,Pahoa Community Garden,"park, point_of_interest, establishment",-154.9471405,19.4943551,"15-2891 Pahoa Village Rd, Pāhoa, HI 96778, USA"
ChIJwc4NTuMwUnkR_mw7pdI2pM4,Pahoa Village Road @ in front 7-Eleven,"bus_stop, transit_station, point_of_interest, establishment",-154.9482847,19.4948357,"Pāhoa, HI 96778, USA"
ChIJmfmWF-MwUnkRTVSW5O6L-38,Sugar Cane Shack,"hostel, lodging, point_of_interest, establishment",-154.9496338,19.4961248,"15-2845 Pahoa Village Rd, Pāhoa, HI 96778, USA"
ChIJ_fSgVPswUnkR6-kI9A6Dtos,Pahoa Village Road @ nearside of Kauhale Street (Napa Auto Parts),"bus_stop, transit_station, point_of_interest, establishment",-154.9471055,19.4942074,"Pāhoa, HI 96778, USA"
ChIJGbG0DCQxUnkRJrJgC7Cv0tg,WildWomanHealing LLC,"university, point_of_interest, health, establishment",-154.9490854,19.495655799999998,"15-2859 Pahoa Village Rd #2318, Pāhoa, HI 96778, USA"
ChIJ97E3WbcxUnkRwmFF_KQiGNY,Coco Cantina Pahoa,"restaurant, food, point_of_interest, establishment",-154.9553917,19.5025275,"15-2714 Pahoa Village Rd, Pāhoa, HI 96778, USA"
ChIJgYJXGz4xUnkR0zK1uDh1K2s,Popeyes Louisiana Kitchen,"restaurant, fast_food_restaurant, point_of_interest, food, establishment",-154.9556714,19.5028467,"15-2714 Pahoa Village Rd, Pāhoa, HI 96778, USA"
ChIJ7Zx42hYxUnkRa7oMCqQgGOo,McDonald's,"fast_food_restaurant, ice_cream_shop, breakfast_restaurant, sandwich_shop, hamburger_restaurant, coffee_shop, cafe, american_restaurant, restaurant, point_of_interest, food, store, establishment",-154.9556505,19.5028698,"15-2714 Pahoa Village Rd, Pāhoa, HI 96778, USA"
ChIJGaE3Th4xUnkRmOKZSDE9KNc,Kea'au Pahoa Road @ Kahakai Blvd (Puna Kai Shopping Center),"bus_stop, transit_station, point_of_interest, establishment",-154.9555431,19.5033402,"Pāhoa, HI 96778, USA"
ChIJt8bqTh4xUnkRlfEB_WxmlMQ,Pahoa Kea'au Pahoa Road @ across from Kahakai Blvd (Puna Kai Shopping Center),"bus_stop, transit_station, point_of_interest, establishment",-154.955354,19.503358,"Pāhoa, HI 96778, USA"
ChIJzwrcux8xUnkRvKm8F7ocqTg,Longs Drugs,"drugstore, liquor_store, convenience_store, clothing_store, health, point_of_interest, food, store, establishment",-154.95535990000002,19.5046711,"15-1454 Kahakai Blvd, Pāhoa, HI 96778, USA"
ChIJzwrcux8xUnkRKrGYk52fFws,CVS,"drugstore, health, point_of_interest, store, establishment",-154.9552832,19.5047136,"15-1454 Kahakai Blvd, Pāhoa, HI 96778, USA"
ChIJHTaVVuIwUnkR4nPZRlu9Hn8,Luquins Mexican Restaurant,"mexican_restaurant, restaurant, point_of_interest, food, establishment",-154.9542296,19.504490699999998,"151448 Kahakai Blvd, Pāhoa, HI 96778, USA"
ChIJi6Lpac45UnkRqfTHIjE1r9A,Burger King,"restaurant, fast_food_restaurant, point_of_interest, food, establishment",-154.955041,19.5041683,"15-1450 Kahakai Blvd, Pāhoa, HI 96778, USA"
ChIJz7feOOMwUnkRxgNX9_J9s6I,United States Postal Service,"post_office, courier_service, finance, point_of_interest, establishment",-154.954976,19.504201,"15-1450 Kahakai Blvd, Pāhoa, HI 96778, USA"
ChIJpX-Mo_wwUnkR_yOrImh9M_g,Pahoa District Park,"park, point_of_interest, establishment",-154.9462713,19.4927662,"15-3022 Kauhale St, Pāhoa, HI 96778, USA"
ChIJdRRnk_owUnkRjFzu-NH4UaU,Pahoa Elementary School,"primary_school, school, point_of_interest, establishment",-154.94263229999999,19.4909099,"15-3030 Pahoa Village Rd, Pāhoa, HI 96778, USA"
ChIJj3ZxDUExUnkRJBE5LJijcFQ,Pahoa Market in the Park,"market, point_of_interest, establishment",-154.9455261,19.4919986,"Pāhoa, HI 96778, USA"
ChIJCbviMvswUnkRJMs1EIti594,Pele's Kitchen,"breakfast_restaurant, sushi_restaurant, japanese_restaurant, restaurant, point_of_interest, food, establishment",-154.9459929,19.493978,"152923 Pahoa Village Rd, Pāhoa, HI 96778, USA"
ChIJtWUWruQwUnkRs22KD0u5akE,Island Naturals Pahoa Market & Deli,"grocery_store, supermarket, restaurant, health, point_of_interest, food, store, establishment",-154.946756,19.494702999999998,"15 -1870 Akeakamai Loop, Pāhoa, HI 96778, USA"
ChIJNxWyymQxUnkR98mQa_FPRZM,Pahoa Smoothie Shack,"cafe, point_of_interest, food, establishment",-154.946995,19.494384699999998,"15-2891 Pahoa Village Rd, Pāhoa, HI 96778, USA"
ChIJxY5_ybZLUnkR_wSjIMRP5_E,Panchos Tacos,"mexican_restaurant, restaurant, point_of_interest, food, establishment",-154.9454773,19.493740400000004,"15-2942 Pahoa Village Rd, Pāhoa, HI 96778, USA"
ChIJUQWbe-IwUnkRPxzKVd8-V34,Lava Shack,"night_club, bar, point_of_interest, establishment",-154.9458417,19.4939648,"15-2929 Pahoa Village Rd, Pāhoa, HI 96778, USA"
ChIJeeRMM_swUnkR5-ShBU-QrM8,International Grindz Cafe,"seafood_restaurant, restaurant, point_of_interest, food, establishment",-154.9455189,19.4939705,"15-2937 Pahoa Village Rd, Pāhoa, HI 96778, USA"
ChIJ1SLINPswUnkRSe6EuQyGvAg,Kitsune Kitchen,"ramen_restaurant, fast_food_restaurant, vegan_restaurant, vegetarian_restaurant, meal_takeaway, japanese_restaurant, restaurant, point_of_interest, food, establishment",-154.945779,19.493982499999998,"15-2929 Pahoa Village Rd, Pāhoa, HI 96778, USA"
ChIJMakecJA3UnkRZUXPLbJkoFc,NAPA Auto Parts - Parts Center Hawaii,"auto_parts_store, market, point_of_interest, store, car_repair, establishment",-154.9469833,19.4940267,"Former Pahoa Cash And Carry, 15-2894 Pahoa Village Rd, Pāhoa, HI 96778, USA"
ChIJEYJ-NaExUnkRNRL_zjkeHHw,"WoodRose Tea Lounge, Juice , Coffee and Elixir Bar","cafe, point_of_interest, food, establishment",-154.94558519999998,19.4939313,"15-2931 Pahoa Village Rd A, Pāhoa, HI 96778, USA"
ChIJBdYTgL0xUnkRmRd-xP6d7sY,Smokin Okies Southern Style BBQ Food Truck,"barbecue_restaurant, restaurant, point_of_interest, food, establishment",-154.9453782,19.4937581,"15-2942 Pahoa Village Rd, Pāhoa, HI 96778, USA"
ChIJW_fi1eQwUnkRXPthiMC6Eso,Kaleo's Bar & Grill,"restaurant, food, bar, point_of_interest, establishment",-154.9446022,19.494162,"15-2969 Pahoa Village Rd, Pāhoa, HI 96778, USA"
ChIJ7cSk0-QwUnkR3nlF7zcsl3U,Ning's Thai Cuisine,"thai_restaurant, restaurant, food, point_of_interest, establishment",-154.94504899999998,19.4940856,"15-2955 Pahoa Village Rd, Pāhoa, HI 96778, USA"
ChIJG6LPqUsxUnkRkiYPmPN6aPA,Pahoa Village Hostel,"hostel, hotel, lodging, point_of_interest, establishment",-154.9448981,19.493763299999998,"15-2958 Pahoa Village Rd, Pāhoa, HI 96778, USA"
ChIJM7aQ6dAxUnkRJ8JmbJ8gtlA,Pahoa Lava Zone Museum,"museum, point_of_interest, establishment",-154.9448955,19.494082799999997,"15-2959 Pahoa Village Rd, Pāhoa, HI 96778, USA"
ChIJWxfrLfswUnkRvNz6uq_ViwI,La Hiki Ola Kava Bar,"bar, point_of_interest, establishment",-154.94515429999998,19.4937363,"15-2950 Pahoa Village Rd, Pāhoa, HI 96778, USA"
ChIJudMjM_swUnkR3AX1madTBMk,Moana Organic Cafe,"cafe, food, point_of_interest, establishment",-154.9453864,19.4939815,"15-2941 Pahoa Village Rd, Pāhoa, HI 96778, USA"
ChIJm2KBMcExUnkRuOf95PPGSww,DJ's Pizza & Wings,"pizza_restaurant, restaurant, food, point_of_interest, establishment",-154.94517610000003,19.4940635,"15-2945 Pahoa Village Rd, Pāhoa, HI 96778, USA"
ChIJ-cfC1ywxUnkRpyh9C_EZeAE,Third Eye Oasis,"cafe, food, point_of_interest, establishment",-154.9451389,19.4940027,"15-2951 Pahoa Village Rd, Pāhoa, HI 96778, USA"
ChIJk85Aal8xUnkRKWkOQAlnqeQ,"Kamehameha Schools, Pahoa Preschool","school, point_of_interest, establishment",-154.9433227,19.492580699999998,"15-3022 Pahoa Village Rd, Pāhoa, HI 96778, USA"
ChIJX5l5x_owUnkR5AlzRazrD-o,Pahoa Village Road @ Pahoa Elementary School,"bus_stop, transit_station, point_of_interest, establishment",-154.94305799999998,19.4928052,"Pāhoa, HI 96778, USA"
ChIJc1zVMeUwUnkR_qPW0F_SMHk,Tin Shack Bakery,"bakery, sandwich_shop, coffee_shop, breakfast_restaurant, brunch_restaurant, cafe, restaurant, food, point_of_interest, store, establishment",-154.9437189,19.4942471,"15-1500 Akeakamai Loop, Pāhoa, HI 96778, USA"
ChIJoa7S0_owUnkRD2Mn77P9u40,N&P Mart,"gas_station, convenience_store, food, point_of_interest, store, establishment",-154.94403259999999,19.4937073,"15-2992 Pahoa Village Rd, Pāhoa, HI 96778, USA"
ChIJ55hdyPowUnkRZLVY64r-8AA,Pahoa Sacred Heart Catholic Church Parking Lot,"bus_stop, transit_station, point_of_interest, establishment",-154.943174,19.493104,"Pāhoa, HI 96778, USA"
ChIJDz_RXPAwUnkRJTH8nV_RdZY,Pahoa High & Intermediate School,"secondary_school, school, point_of_interest, establishment",-154.94194579999998,19.490944199999998,"15-3038 Pahoa Village Rd, Pāhoa, HI 96778, USA"
ChIJRwwEffAwUnkR3xgGar4U690,Pahoa Public Library,"library, point_of_interest, establishment",-154.9415043,19.490136,"15-3070 Pahoa Kalapana Rd, Pāhoa, HI 96778, USA"
ChIJocfBXVgxUnkRyi55PjLddlc,Smokin Okies,"barbecue_restaurant, restaurant, food, point_of_interest, establishment",-154.9411891,19.4907002,"15-3062 Pahoa Kalapana Rd, Pāhoa, HI 96778, USA"
ChIJN77Ny4YxUnkRmfNkLDeaeAk,Nxtlvl Organix,"park, point_of_interest, establishment",-154.9411228,19.489420199999998,"Pahoa Kalapana Rd, Pāhoa, HI 96778, USA"
ChIJIY9brfowUnkRTtlbhW1-uKk,Montessori Country School,"school, point_of_interest, establishment",-154.9423946,19.4933159,"15-3006 Pahoa Village Rd, Pāhoa, HI 96778, USA"
ChIJZ6GfTeMwUnkRTzVDens_3eU,Hawaii Academy of Arts & Sci,"secondary_school, school, point_of_interest, establishment",-154.9447784,19.500121999999998,"15-1397 Homestead Rd, Pāhoa, HI 96778, USA"
ChIJ-TqhU6sxUnkRrEhpmlvsGBk,Hawaii Floral Products,"market, wholesaler, farm, point_of_interest, establishment",-154.9452499,19.506802999999998,"15-1285 Kahakai Blvd, Pāhoa, HI 96778, USA"
ChIJfTFsRZgwUnkRWb2YlRzuNyk,OMG Series 38,"restaurant, food, point_of_interest, establishment",-154.91571779999998,19.4987209,"14-3462 Shell Rd, Pāhoa, HI 96778, USA"
ChIJTx9FHJEwUnkR76Jul1ha9ao,Nanawale and Forest,"bus_stop, transit_station, point_of_interest, establishment",-154.92102300000002,19.494124,"Hawaii 96778, USA"
ChIJpQkxgrcxUnkR-i7NkdFyKFw,FCOAXA LLC,"bed_and_breakfast, lodging, point_of_interest, establishment",-154.91944859999998,19.5041335,"Pāhoa, HI 96778, USA"
ChIJ2ZUAhpkwUnkRa1ErCQAbXhI,Nanawale Kehau Road @ Nanawale Community Association,"bus_stop, transit_station, point_of_interest, establishment",-154.915575,19.495516,"Nanawale Estates, HI 96778, USA"
ChIJNUULCiMxUnkRnIjqqRyi21U,Pacific Academy of Music,"school, store, point_of_interest, establishment",-154.91933219999999,19.4979388,"14-3366 Mayzee Rd, Pāhoa, HI 96778, USA"
ChIJA1o-HJEwUnkRtxoweJRAmHk,Nanawale and Forest,"bus_stop, transit_station, point_of_interest, establishment",-154.921078,19.494241,"Hawaii 96778, USA"
ChIJOy-7kEo3UnkROKgcmxtvz_o,Keonepoko Elementary School,"primary_school, school, point_of_interest, establishment",-154.9263212,19.525446,"15-890 Kahakai Blvd, Pāhoa, HI 96778, USA"
ChIJ5TVsy003UnkR2GHQBk8sxP4,Da Store,"convenience_store, point_of_interest, food, store, establishment",-154.920691,19.5279641,"15-783 Kahakai Blvd, Pāhoa, HI 96778, USA"
ChIJyxP82Uo3UnkRe7hJKs6buMM,Keonepoko Elementary School,"bus_stop, transit_station, point_of_interest, establishment",-154.9270546,19.5252342,"Hawaiian Beaches, HI 96778, USA"
ChIJOy-7kEo3UnkRltaUcqWtN90,Keonepoko Pre Plus Program,"school, point_of_interest, establishment",-154.9264914,19.5258623,"15-890 Kahakai Blvd, Pāhoa, HI 96778, USA"
ChIJUcvoyrQwUnkRFs6f5rZFY9w,Keonepoko Elementary School,"bus_stop, transit_station, point_of_interest, establishment",-154.92536099999998,19.524167,"Hawaiian Beaches, HI 96778, USA"
ChIJKcNnsbQwUnkRoY7QyLE4xdM,Old Polo Gounds,"park, premise, point_of_interest, establishment",-154.9246731,19.5236549,"15-859 Kahakai Blvd, Pāhoa, HI 96778, USA"
ChIJXdPVwZU3UnkRHdIVfHp4u4s,KEO Admin Conference Room,"school, point_of_interest, establishment",-154.9267855,19.5256404,"315009059, 15-890 Kahakai Blvd, Pāhoa, HI 96778, USA"
ChIJQzO70k03UnkRo2R34OkoeaI,Hawaiian Beaches Kahakai Blvd @ nearside Akule St (Da Store),"bus_stop, transit_station, point_of_interest, establishment",-154.92062099999998,19.52837,"Hawaiian Beaches, HI 96778, USA"
ChIJD4O2M0w3UnkRBqmFO0xpPRg,Hawaiian Beaches Kahakai Blvd @ Across Da Store,"bus_stop, transit_station, point_of_interest, establishment",-154.920968,19.528475999999998,"Hawaiian Beaches, HI 96778, USA"
ChIJTY6yEMg2UnkRjqsRulavPGU,Humble Home in Hawaii,"bed_and_breakfast, lodging, point_of_interest, establishment",-154.9764146,19.541737299999998,"16-2038 Maile Wy, Pāhoa, HI 96778, USA"
ChIJcUMMS7M2UnkRFZ6KQLKX-pI,Ainaloa Community Association,"community_center, event_venue, point_of_interest, establishment",-154.9850463,19.5336608,"16-303 Ainaloa Blvd, Pāhoa, HI 96778, USA"
ChIJ76fP-I83UnkRKlAR0dorpeA,kebabçı celal,"restaurant, food, point_of_interest, establishment",-154.979908,19.5438692,"16-1850, 16-1982 34th Ave, Pāhoa, HI 96778, USA"
ChIJlU6Ljbg2UnkR29nO2F9cLCk,Maku'u/Ainaloa Maku'u Drive,"bus_stop, transit_station, point_of_interest, establishment",-154.978333,19.546583,"Orchidlands Estates, HI 96749, USA"
ChIJg9p8MLM2UnkRp67VyiY3vSM,Ainaloa Blvd @ Ainaloa Community Center,"bus_stop, transit_station, point_of_interest, establishment",-154.985111,19.533721999999997,"Ainaloa, HI 96778, USA"
ChIJ8xuxhrY2UnkRQTWKvxIa4_4,Ainaloa Blvd @ Woodrose Drive,"bus_stop, transit_station, point_of_interest, establishment",-154.980401,19.538289,"Ainaloa, HI 96778, USA"
ChIJVYUTWuw3UnkR6coYfssMnHU,Laughing Gecko,"guest_house, real_estate_agency, travel_agency, lodging, point_of_interest, establishment",-154.9892782,19.5538486,"15-1818 4th Avenue, Keaau, HI 96749, USA"
ChIJ9UJDGJg2UnkR17Vu2hIZW2A,Hawaiian Paradise Park Paradise Drive,"bus_stop, transit_station, point_of_interest, establishment",-154.9895976,19.5571474,"Orchidlands Estates, HI 96749, USA"
ChIJKa8fOpg2UnkRlvoGNVtm80I,Paradise Drive,"bus_stop, transit_station, point_of_interest, establishment",-154.990092,19.557938999999998,"Orchidlands Estates, HI 96749, USA"
ChIJmf6FeP83UnkRUUr-NIJ0pe0,Kaleo's Bar and Grill,"restaurant, food, bar, point_of_interest, establishment",-154.99317929999998,19.560114900000002,"16-110 Orchid Land Dr, Keaau, HI 96749, USA"
