Original_Index,Name,Longitude,Latitude,Daily_Pickup_Totes,Weekly_Dropoff_Totes,user_ratings_total,category,rating,weekly_high,weekly_low,best_weekly_estimate,Address,geometry,Adoption,Adoption Guess,Visited ,Influence,location_type,pickup_type,id,Capacity,Cumulative_Distance,Truck_Load
73,Tsunami Tequila Emporium,-94.7951202,29.3072052,1,1,165.0,bar,4.1,0.0,0.0,140.625,"2314 The Strand, Galveston",POINT (-94.7951202 29.3072052),Skeptical,Med,No,High,indoor,Truck,,1,94161,104
74,Shark Shack,-94.7957083,29.3069439,1,1,1607.0,bar,4.6,210.0,30.0,210.0,"2402 The Strand, Galveston",POINT (-94.7957083 29.3069439),Skeptical,Med,No,Med,indoor,Truck,,1,94223,105
148,Shark Shack,-94.7957083,29.3069439,1,1,1607.0,bar,4.6,210.0,30.0,210.0,"2402 The Strand, Galveston",POINT (-94.7957083 29.3069439),Skeptical,Med,No,Med,indoor,Truck,,-1,94223,104
75,Brews Brothers,-94.7958692,29.3069004,2,2,672.0,bar,4.3,,,1125.0,"2404 The Strand, Galveston",POINT (-94.7958692 29.3069004),Skeptical,Med,Yes,Low,indoor,Truck,,2,94239,106
149,Brews Brothers,-94.7958692,29.3069004,2,2,672.0,bar,4.3,,,1125.0,"2404 The Strand, Galveston",POINT (-94.7958692 29.3069004),Skeptical,Med,Yes,Low,indoor,Truck,,-2,94239,104
150,Patrick’s Bar,-94.7959472,29.3066379,1,1,174.0,bar,4.3,350.0,50.0,350.0,"2411 The Strand B, Galveston",POINT (-94.7959472 29.3066379),Skeptical,Med,No,Low,indoor,Truck,,-1,94254,103
77,Bubba's on The Strand,-94.7959158,29.3065268,2,2,113.0,bar,4.3,,,1125.0,"2411 The Strand, Galveston",POINT (-94.7959158 29.3065268),Skeptical,Med,Yes,Low,indoor,Truck,,2,94254,105
76,Patrick’s Bar,-94.7959472,29.3066379,1,1,174.0,bar,4.3,350.0,50.0,350.0,"2411 The Strand B, Galveston",POINT (-94.7959472 29.3066379),Skeptical,Med,No,Low,indoor,Truck,,1,94254,106
151,Bubba's on The Strand,-94.7959158,29.3065268,2,2,113.0,bar,4.3,,,1125.0,"2411 The Strand, Galveston",POINT (-94.7959158 29.3065268),Skeptical,Med,Yes,Low,indoor,Truck,,-2,94254,104
152,Hearsay On The Strand,-94.796027,29.3068691,1,1,1103.0,restaurant,4.4,35.0,5.0,35.0,"2410 The Strand, Galveston",POINT (-94.796027 29.3068691),Skeptical,Med,No,Low,indoor,Truck,,-1,94277,103
78,Hearsay On The Strand,-94.796027,29.3068691,1,1,1103.0,restaurant,4.4,35.0,5.0,35.0,"2410 The Strand, Galveston",POINT (-94.796027 29.3068691),Skeptical,Med,No,Low,indoor,Truck,,1,94277,104
79,,-94.79652426820594,29.30682933975252,1,0,,,,,,,,,,,,,outdoor,Bike,1001.0,1,94402,105
84,Trini Mike's Island Time Kitchen (Food Truck),-94.7954706,29.3041632,1,1,5.0,restaurant,4.2,,,93.75,"2424 Post Office, Galveston (Sharkeys)",POINT (-94.7954706 29.3041632),Skeptical,Med,No,Low,indoor,Truck,,1,94841,106
157,Trini Mike's Island Time Kitchen (Food Truck),-94.7954706,29.3041632,1,1,5.0,restaurant,4.2,,,93.75,"2424 Post Office, Galveston (Sharkeys)",POINT (-94.7954706 29.3041632),Skeptical,Med,No,Low,indoor,Truck,,-1,94841,105
158,Press Box,-94.7948097,29.3040367,2,2,320.0,bar,4.4,70.0,10.0,70.0,"2401 Postoffice Street, Galveston",POINT (-94.7948097 29.3040367),Hesitant,Med,No,Med,indoor,Truck,,-2,94898,103
85,Press Box,-94.7948097,29.3040367,2,2,320.0,bar,4.4,70.0,10.0,70.0,"2401 Postoffice Street, Galveston",POINT (-94.7948097 29.3040367),Hesitant,Med,No,Med,indoor,Truck,,2,94898,105
86,Star Drug Store,-94.7931581,29.304249,2,1,1247.0,restaurant,4.5,140.0,35.0,140.0,"510 23rd Street, Galveston",POINT (-94.7931581 29.304249),Curious,High,Yes,Low,indoor,Truck,,2,95108,107
159,Star Drug Store,-94.7931581,29.304249,2,1,1247.0,restaurant,4.5,140.0,35.0,140.0,"510 23rd Street, Galveston",POINT (-94.7931581 29.304249),Curious,High,Yes,Low,indoor,Truck,,-1,95108,106
87,Lolo Kai Smoothies and Wraps,-94.7931018,29.3039878,2,1,338.0,restaurant,4.8,,,750.0,"528 23rd Street, Galveston",POINT (-94.7931018 29.3039878),Curious,Med,Yes,Low,indoor,Truck,,2,95111,108
160,Lolo Kai Smoothies and Wraps,-94.7931018,29.3039878,2,1,338.0,restaurant,4.8,,,750.0,"528 23rd Street, Galveston",POINT (-94.7931018 29.3039878),Curious,Med,Yes,Low,indoor,Truck,,-1,95111,107
45,Sharky's Tavern,-94.7953346,29.3037598,2,2,757.0,restaurant,4.4,,,1250.0,"504 25th Street, Galveston",POINT (-94.7953346 29.3037598),Skeptical,Med,No,High,indoor,Truck,,2,95325,109
124,Sharky's Tavern,-94.7953346,29.3037598,2,2,757.0,restaurant,4.4,,,1250.0,"504 25th Street, Galveston",POINT (-94.7953346 29.3037598),Skeptical,Med,No,High,indoor,Truck,,-2,95325,107
88,Sugar & Rye,-94.7944536,29.3031184,1,1,128.0,restaurant,4.8,35.0,70.0,35.0,"2401 Church Street, Galveston",POINT (-94.7944536 29.3031184),Curious,High,No,Low,indoor,Truck,,1,95478,108
161,Sugar & Rye,-94.7944536,29.3031184,1,1,128.0,restaurant,4.8,35.0,70.0,35.0,"2401 Church Street, Galveston",POINT (-94.7944536 29.3031184),Curious,High,No,Low,indoor,Truck,,-1,95478,107
123,La Estacion Restaurant,-94.794797,29.3015187,1,1,442.0,restaurant,4.3,175.0,25.0,175.0,"2428 Avenue H, Galveston",POINT (-94.794797 29.3015187),Skeptical,Med,No,Low,indoor,Truck,,-1,95786,106
44,La Estacion Restaurant,-94.794797,29.3015187,1,1,442.0,restaurant,4.3,175.0,25.0,175.0,"2428 Avenue H, Galveston",POINT (-94.794797 29.3015187),Skeptical,Med,No,Low,indoor,Truck,,1,95786,107
43,,-94.79578217640906,29.30090513320724,1,0,,,,,,,,,,,,,outdoor,Bike,1007.0,1,96068,108
89,,-94.79551215028134,29.292771721098887,1,0,,,,,,,,,,,,,outdoor,Truck,3026.0,1,97231,109
90,,-94.80141651349544,29.290079781803342,1,0,,,,,,,,,,,,,outdoor,Truck,2012.0,1,97965,110
162,Whitecaps,-94.8077385,29.285577,1,1,,university,,0.0,0.0,1875.0,"3916 Avenue Q, Galveston",POINT (-94.8077385 29.285577),Curious,med,No,low,indoor,Truck,,-1,99050,109
91,Whitecaps,-94.8077385,29.285577,1,1,,university,,0.0,0.0,1875.0,"3916 Avenue Q, Galveston",POINT (-94.8077385 29.285577),Curious,med,No,low,indoor,Truck,,1,99050,110
163,Mr. C's Dugout @Galveston College,-94.807822,29.284711,1,1,2.0,restaurant,3.0,,,93.75,"Student Center, 4015 Avenue Q, Galveston",POINT (-94.807822 29.284711),Curious,High,No,High,indoor,Truck,,-1,99308,109
92,Mr. C's Dugout @Galveston College,-94.807822,29.284711,1,1,2.0,restaurant,3.0,,,93.75,"Student Center, 4015 Avenue Q, Galveston",POINT (-94.807822 29.284711),Curious,High,No,High,indoor,Truck,,1,99308,110
93,,-94.8070897627476,29.284031380957845,1,0,,,,,,,,,,,,,outdoor,Bike,2010.0,1,99556,111
164,Galveston College,-94.8084945,29.2840785,1,1,65.0,university,4.4,20.0,20.0,20.0,"4015 Avenue Q, Galveston",POINT (-94.8084945 29.2840785),Curious,High,No,High,indoor,Truck,,-1,99815,110
94,Galveston College,-94.8084945,29.2840785,1,1,65.0,university,4.4,20.0,20.0,20.0,"4015 Avenue Q, Galveston",POINT (-94.8084945 29.2840785),Curious,High,No,High,indoor,Truck,,1,99815,111
165,Bar 43,-94.8108363,29.2809684,1,1,1.0,restaurant,1.0,,,93.75,,POINT (-94.8108363 29.2809684),Currious,Med,No,Low,indoor,Truck,,-1,100361,110
95,Bar 43,-94.8108363,29.2809684,1,1,1.0,restaurant,1.0,,,93.75,,POINT (-94.8108363 29.2809684),Currious,Med,No,Low,indoor,Truck,,1,100361,111
166,Panda Express,-94.83056,29.2755,2,1,10.0,restaurant,2.0,3360.0,3360.0,3360.0,"11745 San Luis Pass Rd Galveston, TX 77554",POINT (-94.83056 29.2755),Skeptical,Med,No,Low,indoor,Truck,,-1,102452,110
96,Panda Express,-94.83056,29.2755,2,1,10.0,restaurant,2.0,3360.0,3360.0,3360.0,"11745 San Luis Pass Rd Galveston, TX 77554",POINT (-94.83056 29.2755),Skeptical,Med,No,Low,indoor,Truck,,2,102452,112
0,Moody Gardens,-94.8523,29.2736,0,0,,,,,,,,,,,,,depot,Truck,,77,105429,112
