0,191,124,122,127,126,159,170,216,33,143,218,135,217,255,45,131,219,151,60,220,254,145,253,252,251,246,214,39,1,128,215,31,168,22,152,146,114,189,209,108,162,94,178,72,110,26,68,89,59,150,11,10,65,12,183,153,187,62,142,173,184,148,9,102,104,105,7,48,101,199,49,147,64,67,154,70,155,69,172,14,23,24,77,71,66,27,165,13,247,204,99,19,202,16,133,35
6654.5,5994.0,3877.7,2983.6,2850.1,2840.7,1287.8,1313.3,1215.0,0.0,6927.5,6952.3,6900.5,8314.5,9202.1,12824.2,19390.7,20362.5,20374.5,20374.5,29317.6,9273.5,8316.7,6096.1,2464.3,233.9,1076.8,4244.0,3836.5,3694.4,3530.6,3566.6,5071.1,7327.9,7599.7,7672.8,7807.2,8090.6,9486.2,9430.7,10465.4,10978.4,12232.7,11932.8,11768.5,12039.0,12122.0,14061.5,14164.0,14539.7,14532.4,14616.5,14493.3,14373.9,14329.9,14330.5,14513.0,14471.4,14477.5,14387.2,14423.9,14557.4,14662.2,14395.3,14382.8,14386.0,14352.4,14336.4,14368.7,14519.8,12655.7,14859.1,14731.8,14393.5,14358.2,14374.5,14390.3,14390.9,14414.7,14295.4,12156.2,12153.6,14052.7,14052.4,13890.7,13948.2,14060.3,14057.1,13845.2,10941.8,10087.2,9288.0,9272.8,9096.3,8997.3,9512.4,7612.0
13007.8,12375.5,10070.3,9851.4,9718.0,9708.5,8155.6,8181.1,8082.8,7389.6,0.0,24.7,27.1,1475.0,2362.6,5984.7,12551.2,13522.9,13535.0,13535.0,22478.0,2433.9,2868.1,1233.1,4866.4,7101.8,7944.6,11213.2,10805.7,10663.7,10333.6,10369.6,11356.7,13597.7,13869.6,13942.7,14077.0,14360.4,15756.0,15700.5,16735.2,17248.2,18502.6,18800.6,18636.3,18906.8,18989.8,19405.7,19508.3,20809.5,20802.2,20886.3,20763.1,20643.7,20599.7,20600.4,20782.8,20741.2,20747.3,20657.0,20693.8,20827.2,20932.1,19739.5,19727.1,19730.2,19696.6,19680.7,19713.0,19864.1,19523.5,21128.9,21001.6,20663.4,20628.0,20644.4,20660.1,20660.8,20684.5,20565.2,19024.1,19021.4,20322.5,20322.2,19234.9,19292.4,19404.6,19401.4,19189.5,17809.7,16955.1,16155.8,16140.6,15964.1,15865.1,15782.2,13881.8
12983.0,12350.8,10045.6,9826.7,9693.2,9683.8,8130.8,8156.4,8058.1,7364.9,24.7,0.0,51.8,1499.7,2387.3,6009.4,12575.9,13547.6,13559.7,13559.7,22502.7,2458.7,2892.9,1208.3,4841.7,7077.0,7919.9,11188.5,10781.0,10638.9,10308.9,10344.9,11332.0,13573.0,13844.8,13917.9,14052.3,14335.7,15731.3,15675.8,16710.5,17223.5,18477.8,18775.9,18611.5,18882.1,18965.0,19381.0,19483.6,20784.8,20777.5,20861.6,20738.4,20619.0,20575.0,20575.6,20758.1,20716.5,20722.6,20632.3,20669.0,20802.5,20907.3,19714.8,19702.3,19705.5,19671.9,19655.9,19688.3,19839.4,19498.8,21104.2,20976.9,20638.6,20603.3,20619.6,20635.4,20636.0,20659.8,20540.5,18999.3,18996.7,20297.8,20297.5,19210.2,19267.7,19379.9,19376.6,19164.8,17784.9,16930.3,16131.1,16115.9,15939.4,15840.3,15757.5,13857.1
13047.0,12414.7,10109.5,9890.6,9757.1,9747.7,8194.8,8220.3,8122.0,7428.8,27.1,51.8,0.0,1447.9,2335.5,5957.6,12524.1,13495.9,13507.9,13507.9,22451.0,2406.9,2841.1,1272.3,4905.6,7141.0,7983.8,11252.4,10844.9,10702.8,10372.8,10408.8,11395.9,13636.9,13908.8,13981.8,14116.2,14399.6,15795.2,15739.7,16774.4,17287.4,18541.8,18839.8,18675.5,18946.0,19029.0,19444.9,19547.5,20848.7,20841.4,20925.5,20802.3,20682.9,20638.9,20639.6,20822.0,20780.4,20786.5,20696.2,20733.0,20866.4,20971.2,19778.7,19766.2,19769.4,19735.8,19719.8,19752.2,19903.3,19562.7,21168.1,21040.8,20702.5,20667.2,20683.6,20699.3,20699.9,20723.7,20604.4,19063.2,19060.6,20361.7,20361.4,19274.1,19331.6,19443.8,19440.5,19228.7,17848.8,16994.2,16195.0,16179.8,16003.3,15904.3,15821.4,13921.0
14325.2,13692.9,11387.7,11168.8,11035.4,11025.9,9473.0,9498.5,9400.2,8707.0,1549.5,1574.2,1541.0,0.0,887.6,4509.7,11076.2,12048.0,12060.0,12060.0,21003.1,959.0,1393.2,2550.5,6183.8,8419.2,9262.0,12530.6,12123.1,11981.1,11651.0,11687.0,12674.1,14915.1,15187.0,15260.0,15394.4,15677.8,17073.4,17017.9,18052.6,18565.6,19820.0,20118.0,19953.7,20224.2,20307.2,20723.1,20825.7,22126.9,22119.6,22203.7,22080.5,21961.1,21917.1,21917.8,22100.2,22058.6,22064.7,21974.4,22011.2,22144.6,22249.5,21056.9,21044.5,21047.6,21014.0,20998.1,21030.4,21181.5,20840.9,22446.3,22319.0,21980.8,21945.4,21961.8,21977.5,21978.2,22001.9,21882.6,20341.5,20338.8,21639.9,21639.6,20552.3,20609.8,20722.0,20718.8,20506.9,19127.1,18272.5,17473.2,17458.0,17281.5,17182.5,17099.6,15199.2
15194.5,14562.2,12257.0,12038.1,11904.7,11895.2,10342.3,10367.8,10269.5,9576.3,2418.8,2443.5,2410.3,1705.3,0.0,3722.3,10288.9,11260.6,11272.6,11272.6,20215.7,171.6,1898.7,3419.8,7053.1,9288.5,10131.3,13399.9,12992.4,12850.4,12520.3,12556.3,13543.4,15784.4,16056.3,16129.4,16263.7,16547.1,17942.7,17887.2,18921.9,19434.9,20689.3,20987.3,20823.0,21093.5,21176.5,21592.4,21695.0,22996.2,22988.9,23073.0,22949.8,22830.4,22786.4,22787.1,22969.5,22927.9,22934.0,22843.7,22880.5,23013.9,23118.8,21926.2,21913.8,21916.9,21883.3,21867.4,21899.7,22050.8,21710.2,23315.6,23188.3,22850.1,22814.7,22831.1,22846.8,22847.5,22871.2,22751.9,21210.8,21208.1,22509.2,22508.9,21421.6,21479.1,21591.3,21588.1,21376.2,19996.4,19141.8,18342.5,18327.3,18150.8,18051.8,17968.9,16068.5
18784.4,18152.2,15847.0,15628.0,15494.6,15485.1,13932.2,13957.7,13859.4,13166.2,6008.7,6033.4,6000.2,5295.2,3747.5,0.0,6566.5,7538.3,7550.3,7550.3,16493.4,3761.5,5488.6,7009.7,10643.0,12878.4,13721.2,16989.8,16582.3,16440.3,16110.2,16146.2,17133.3,19374.3,19646.2,19719.3,19853.6,20137.0,21532.6,21477.1,22511.8,23024.8,24279.2,24577.2,24412.9,24683.4,24766.4,25182.3,25284.9,26586.1,26578.8,26663.0,26539.7,26420.3,26376.3,26377.0,26559.4,26517.8,26523.9,26433.6,26470.4,26603.8,26708.7,25516.1,25503.7,25506.8,25473.2,25457.3,25489.6,25640.7,25300.1,26905.5,26778.2,26440.0,26404.6,26421.0,26436.7,26437.4,26461.1,26341.8,24800.7,24798.0,26099.1,26098.8,25011.5,25069.0,25181.2,25178.0,24966.1,23586.3,22731.7,21932.4,21917.2,21740.7,21641.7,21558.8,19658.5
25349.8,24717.5,22412.3,22193.4,22060.0,22050.5,20497.6,20523.1,20424.8,19731.6,12574.1,12598.8,12565.6,11860.6,10312.9,6565.4,0.0,971.7,983.8,983.8,9990.1,10326.9,12054.0,13575.1,17208.4,19443.8,20286.6,23555.2,23147.7,23005.7,22675.6,22711.6,23698.7,25939.7,26211.6,26284.6,26419.0,26702.4,28098.0,28042.5,29077.2,29590.2,30844.6,31142.6,30978.3,31248.8,31331.8,31747.7,31850.3,33151.5,33144.2,33228.3,33105.1,32985.7,32941.7,32942.4,33124.8,33083.2,33089.3,32999.0,33035.8,33169.2,33274.0,32081.5,32069.0,32072.2,32038.6,32022.6,32055.0,32206.1,31865.5,33470.9,33343.6,33005.4,32970.0,32986.4,33002.1,33002.8,33026.5,32907.2,31366.1,31363.4,32664.5,32664.2,31576.9,31634.4,31746.6,31743.3,31531.5,30151.7,29297.1,28497.8,28482.6,28306.1,28207.1,28124.2,26223.8
26320.9,25688.7,23383.5,23164.5,23031.1,23021.6,21468.7,21494.3,21395.9,20702.7,13545.2,13570.0,13536.8,12831.7,11284.0,7536.5,971.1,0.0,12.0,12.0,10961.3,11298.1,13025.1,14546.2,18179.5,20414.9,21257.8,24526.4,24118.9,23976.8,23646.8,23682.8,24669.9,26910.9,27182.7,27255.8,27390.1,27673.5,29069.2,29013.6,30048.3,30561.4,31815.7,32113.7,31949.4,32219.9,32302.9,32718.8,32821.4,34122.6,34115.4,34199.5,34076.3,33956.9,33912.8,33913.5,34095.9,34054.4,34060.4,33970.1,34006.9,34140.3,34245.2,33052.7,33040.2,33043.4,33009.8,32993.8,33026.1,33177.2,32836.7,34442.1,34314.8,33976.5,33941.1,33957.5,33973.2,33973.9,33997.6,33878.4,32337.2,32334.5,33635.6,33635.3,32548.0,32605.5,32717.7,32714.5,32502.6,31122.8,30268.2,29469.0,29453.7,29277.2,29178.2,29095.3,27195.0
26332.9,25700.7,23395.5,23176.6,23043.1,23033.7,21480.8,21506.3,21408.0,20714.8,13557.3,13582.0,13548.8,12843.8,11296.1,7548.6,983.2,12.0,0.0,0.0,10973.3,11310.1,13037.2,14558.2,18191.6,20426.9,21269.8,24538.4,24130.9,23988.8,23658.8,23694.8,24681.9,26922.9,27194.7,27267.8,27402.2,27685.6,29081.2,29025.7,30060.4,30573.4,31827.7,32125.8,31961.5,32232.0,32315.0,32730.9,32833.5,34134.7,34127.4,34211.5,34088.3,33968.9,33924.9,33925.5,34108.0,34066.4,34072.5,33982.2,34018.9,34152.4,34257.2,33064.7,33052.2,33055.4,33021.8,33005.8,33038.2,33189.3,32848.7,34454.1,34326.8,33988.5,33953.2,33969.5,33985.3,33985.9,34009.7,33890.4,32349.2,32346.6,33647.7,33647.4,32560.1,32617.6,32729.8,32726.5,32514.7,31134.8,30280.2,29481.0,29465.8,29289.3,29190.3,29107.4,27207.0
26332.9,25700.7,23395.5,23176.6,23043.1,23033.7,21480.8,21506.3,21408.0,20714.8,13557.3,13582.0,13548.8,12843.8,11296.1,7548.6,983.2,12.0,0.0,0.0,10973.3,11310.1,13037.2,14558.2,18191.6,20426.9,21269.8,24538.4,24130.9,23988.8,23658.8,23694.8,24681.9,26922.9,27194.7,27267.8,27402.2,27685.6,29081.2,29025.7,30060.4,30573.4,31827.7,32125.8,31961.5,32232.0,32315.0,32730.9,32833.5,34134.7,34127.4,34211.5,34088.3,33968.9,33924.9,33925.5,34108.0,34066.4,34072.5,33982.2,34018.9,34152.4,34257.2,33064.7,33052.2,33055.4,33021.8,33005.8,33038.2,33189.3,32848.7,34454.1,34326.8,33988.5,33953.2,33969.5,33985.3,33985.9,34009.7,33890.4,32349.2,32346.6,33647.7,33647.4,32560.1,32617.6,32729.8,32726.5,32514.7,31134.8,30280.2,29481.0,29465.8,29289.3,29190.3,29107.4,27207.0
35277.5,34645.2,32340.0,32121.1,31987.7,31978.2,30425.3,30450.8,30352.5,29659.3,22501.8,22526.5,22493.3,21788.3,20240.6,16493.1,9991.0,10962.7,10974.8,10974.8,0.0,20254.6,21981.7,23502.8,27136.1,29371.5,30214.3,33482.9,33075.4,32933.4,32603.3,32639.3,33626.4,35867.4,36139.3,36212.3,36346.7,36630.1,38025.7,37970.2,39004.9,39517.9,40772.3,41070.3,40906.0,41176.5,41259.5,41675.4,41778.0,43079.2,43071.9,43156.0,43032.8,42913.4,42869.4,42870.1,43052.5,43010.9,43017.0,42926.7,42963.5,43096.9,43201.7,42009.2,41996.7,41999.9,41966.3,41950.3,41982.7,42133.8,41793.2,43398.6,43271.3,42933.1,42897.7,42914.1,42929.8,42930.5,42954.2,42834.9,41293.7,41291.1,42592.2,42591.9,41504.6,41562.1,41674.3,41671.0,41459.2,40079.3,39224.7,38425.5,38410.3,38233.8,38134.8,38051.9,36151.5
15209.0,14576.8,12271.6,12052.7,11919.2,11909.7,10356.8,10382.4,10284.1,9590.9,2433.4,2458.1,2424.9,1719.9,172.2,3794.3,10360.8,11332.5,11344.6,11344.6,20287.6,0.0,1913.2,3434.3,7067.6,9303.0,10145.9,13414.5,13007.0,12864.9,12534.9,12570.9,13558.0,15799.0,16070.8,16143.9,16278.3,16561.7,17957.3,17901.7,18936.5,19449.5,20703.8,21001.9,20837.5,21108.1,21191.0,21607.0,21709.6,23010.7,23003.5,23087.6,22964.4,22845.0,22801.0,22801.6,22984.1,22942.5,22948.6,22858.3,22895.0,23028.5,23133.3,21940.8,21928.3,21931.5,21897.9,21881.9,21914.3,22065.3,21724.8,23330.2,23202.9,22864.6,22829.3,22845.6,22861.4,22862.0,22885.8,22766.5,21225.3,21222.6,22523.8,22523.5,21436.2,21493.7,21605.8,21602.6,21390.8,20010.9,19156.3,18357.1,18341.9,18165.4,18066.3,17983.4,16083.1
14108.2,13447.8,11331.4,11145.5,11012.0,11002.6,9449.6,9475.2,9376.9,8683.7,1466.1,1441.4,1528.5,1490.3,1878.7,5500.8,12067.3,13039.1,13051.1,13051.1,21994.2,1950.1,0.0,2527.1,6160.4,8395.8,9238.7,11697.7,11290.2,11148.1,10984.3,11020.3,12524.8,14781.6,15053.5,15126.5,15260.9,15544.3,16939.9,16884.4,17919.1,18432.1,19686.5,20094.7,19930.3,20200.9,20283.8,21515.2,21617.8,21993.4,21986.1,22070.2,21947.0,21827.6,21783.6,21784.3,21966.7,21925.1,21931.2,21840.9,21877.7,22011.1,22115.9,21849.0,21836.5,21839.7,21806.1,21790.1,21822.5,21973.6,20817.6,22312.8,22185.5,21847.3,21811.9,21828.3,21844.0,21844.6,21868.4,21749.1,20318.1,20315.5,21506.4,21506.1,21344.4,21401.9,21514.1,21510.8,21299.0,19103.7,18249.1,17449.9,17434.7,17258.2,17159.1,16966.1,15065.7
12035.0,11402.8,9097.6,8878.7,8745.2,8735.8,7182.9,7208.4,7110.1,6416.9,1269.7,1294.4,1242.7,2656.7,3544.3,7166.4,13732.9,14704.7,14716.7,14716.7,23659.8,3615.7,2752.8,0.0,3893.7,6129.0,6971.9,10240.5,9833.0,9690.9,9360.9,9396.9,10384.0,12625.0,12896.8,12969.9,13104.3,13387.7,14783.3,14727.8,15762.5,16275.5,17529.8,17827.9,17663.5,17934.1,18017.0,18433.0,18535.6,19836.8,19829.5,19913.6,19790.4,19671.0,19627.0,19627.6,19810.1,19768.5,19774.6,19684.3,19721.0,19854.5,19959.3,18766.8,18754.3,18757.5,18723.9,18707.9,18740.3,18891.4,18550.8,20156.2,20028.9,19690.6,19655.3,19671.6,19687.4,19688.0,19711.8,19592.5,18051.3,18048.7,19349.8,19349.5,18262.2,18319.7,18431.9,18428.6,18216.8,16836.9,15982.3,15183.1,15167.9,14991.4,14892.3,14809.5,12909.1
8419.0,7786.8,5481.6,5262.6,5129.2,5119.7,3566.8,3592.4,3494.0,2800.8,4798.3,4823.0,4771.2,6185.2,7072.9,10694.9,17261.5,18233.2,18245.2,18245.2,27188.3,7144.2,6187.4,3966.8,0.0,2513.0,3355.9,6624.5,6217.0,6074.9,5744.9,5780.9,6768.0,9009.0,9280.8,9353.9,9488.3,9771.7,11167.3,11111.7,12146.4,12659.5,13913.8,14211.8,14047.5,14318.0,14401.0,14816.9,14919.5,16220.7,16213.5,16297.6,16174.4,16055.0,16011.0,16011.6,16194.1,16152.5,16158.5,16068.3,16105.0,16238.5,16343.3,15150.8,15138.3,15141.5,15107.9,15091.9,15124.2,15275.3,14934.8,16540.2,16412.9,16074.6,16039.2,16055.6,16071.3,16072.0,16095.7,15976.5,14435.3,14432.6,15733.7,15733.5,14646.2,14703.7,14815.8,14812.6,14600.7,13220.9,12366.3,11567.1,11551.8,11375.3,11276.3,11193.4,9293.1
6173.0,5540.8,3235.6,3016.7,2883.2,2873.7,1320.8,1346.4,1248.1,554.9,7018.8,7043.5,6991.7,8405.8,9293.4,12915.5,19482.0,20453.7,20465.8,20465.8,29408.8,9364.8,8408.0,6187.4,2555.5,0.0,1109.9,4335.2,3927.7,3785.7,3621.8,3657.8,4522.0,6763.0,7034.8,7107.9,7242.3,7525.7,8921.3,8865.7,9900.5,10413.5,11667.8,11965.9,11801.5,12072.1,12155.0,12571.0,12673.6,13974.8,13967.5,14051.6,13928.4,13809.0,13765.0,13765.6,13948.1,13906.5,13912.6,13822.3,13859.0,13992.5,14097.3,12904.8,12892.3,12895.5,12861.9,12845.9,12878.3,13029.4,12688.8,14294.2,14166.9,13828.6,13793.3,13809.6,13825.4,13826.0,13849.8,13730.5,12189.3,12186.7,13487.8,13487.5,12400.2,12457.7,12569.8,12566.6,12354.8,10974.9,10120.3,9321.1,9305.9,9129.4,9030.3,8947.4,7047.1
5717.2,5085.0,2779.8,2560.8,2427.4,2417.9,865.0,890.6,792.2,931.3,7858.8,7883.5,7831.7,9245.8,10133.4,13755.5,20322.0,21293.7,21305.8,21305.8,30248.8,10204.8,9248.0,7027.4,3395.5,1165.2,0.0,3922.7,3515.2,3373.1,3209.3,3245.3,4066.2,6307.2,6579.0,6652.1,6786.5,7069.8,8465.5,8409.9,9444.6,9957.7,11212.0,11510.0,11345.7,11616.2,11699.2,12115.1,12217.7,13518.9,13511.7,13595.8,13472.6,13353.2,13309.1,13309.8,13492.2,13450.7,13456.7,13366.4,13403.2,13536.7,13641.5,12449.0,12436.5,12439.7,12406.1,12390.1,12422.4,12573.5,12233.0,13838.4,13711.1,13372.8,13337.4,13353.8,13369.5,13370.2,13393.9,13274.7,11733.5,11730.8,13031.9,13031.7,11944.3,12001.9,12114.0,12110.8,11898.9,10519.1,9664.5,8865.3,8850.0,8673.5,8574.5,8491.6,6591.3
5857.9,5197.5,3081.1,3280.7,3301.4,3310.9,3291.2,3316.8,3337.5,4147.3,11074.8,11099.5,11047.7,12461.8,13349.4,16971.5,23538.0,24509.7,24521.8,24521.8,33464.8,13420.8,11727.0,10243.4,6611.5,4335.0,3922.7,0.0,2093.4,1951.3,2734.0,2770.0,4274.5,6531.3,6803.1,6876.2,7010.6,7294.0,8689.6,8634.1,9668.8,10181.8,11436.1,12660.8,12772.9,13043.4,13125.6,13264.9,13367.5,13743.1,13735.8,13819.9,13696.7,13577.3,13533.3,13533.9,13716.4,13674.8,13680.9,13590.6,13627.3,13760.8,13865.6,13598.7,13586.2,13589.4,13555.8,13539.8,13572.2,13723.2,13909.8,14062.5,13935.2,13596.9,13561.6,13578.0,13593.7,13594.3,13618.1,13498.8,13230.7,13228.0,13256.1,13255.8,13094.1,13151.6,13263.7,13260.5,13048.7,11496.9,10241.3,9540.5,9611.3,9362.4,9263.4,8715.8,6815.4
