0,140,57,31,245,213,115,138,113,137,241,111,134,130,240,239,163,100,25,95,232,93,92,88,83,84,86,158,85,87,233,230,106,161,107,132,112,136,206,242,243,244,122,127,126,159,170,216,246,33,251,252,253,143,218,135,217,255,60,151,219,220,131,45,254,145,1,39,214,128,215,124,249,191
5993.1,6433.6,6045.4,4613.3,3780.5,3712.9,2916.1,2593.8,1984.3,1985.5,1899.1,1650.7,1551.0,1525.5,1479.8,1042.3,957.6,410.2,70.5,0.0,144.7,313.6,494.8,773.6,769.2,755.8,733.9,721.9,721.0,719.9,598.7,551.2,577.8,777.4,1475.6,2045.1,2043.9,2034.7,2347.8,2653.7,3256.6,4373.1,5770.6,5791.3,5800.8,7516.8,7542.4,7499.6,8239.3,8463.8,8697.8,10928.1,14560.0,15391.4,15416.1,15364.3,16778.4,17666.0,28838.4,28838.4,28826.3,37781.4,27854.6,21288.1,17737.3,16780.6,8167.7,8309.7,8717.2,6031.5,6067.5,5957.6,5757.7,6398.3
6138.6,6579.1,6191.0,4758.8,3926.0,3858.4,3061.6,2739.4,2129.9,2131.1,2044.6,1796.3,1696.6,1671.1,1625.4,1187.8,1103.1,555.7,216.0,145.5,0.0,168.8,350.1,628.9,624.4,611.1,589.1,577.2,576.3,575.2,454.0,696.7,723.4,922.9,1621.2,2190.7,2189.4,2180.3,2493.3,2799.2,3402.1,4518.6,5916.1,5936.8,5946.3,7662.4,7687.9,7645.2,8384.8,8609.4,8843.3,11073.6,14705.5,15536.9,15561.7,15509.9,16923.9,17811.5,28983.9,28983.9,28971.9,37927.0,28000.1,21433.6,17882.9,16926.1,8313.2,8455.3,8862.8,6177.0,6213.0,6103.1,5903.2,6543.9
6306.4,6747.0,6358.8,4926.6,4093.9,4026.2,3229.4,2907.2,2297.7,2298.9,2212.5,1964.1,1864.4,1838.9,1793.2,1355.6,1271.0,723.5,383.9,313.4,167.8,0.0,77.8,583.8,579.3,566.0,544.0,532.0,531.1,530.0,408.8,864.6,891.2,1090.7,1789.0,2358.5,2357.2,2348.1,2661.2,2967.1,3569.9,4686.5,6083.9,6104.7,6114.1,7830.2,7855.7,7813.0,8552.6,8777.2,9011.2,11241.5,14873.3,15704.8,15729.5,15677.7,17091.7,17979.4,29151.7,29151.7,29139.7,38094.8,28168.0,21601.4,18050.7,17094.0,8481.0,8623.1,9030.6,6344.9,6380.9,6270.9,6071.0,6711.7
6114.3,6554.8,6166.6,5108.0,4275.2,4207.6,3410.8,3088.6,2479.1,2480.2,2393.8,2145.5,2045.7,2020.3,1974.6,1537.0,1452.3,904.9,565.2,494.7,349.2,77.9,0.0,558.6,563.0,576.4,522.0,510.0,509.1,508.0,386.9,1045.9,1072.5,1272.1,1970.4,2539.8,2538.6,2529.4,2842.5,3148.4,3751.3,4867.8,6265.3,6286.0,6295.5,8011.5,8037.1,7994.4,8734.0,8958.6,9192.5,11422.8,15054.7,15886.1,15910.8,15859.1,17273.1,18160.7,29333.1,29333.1,29321.1,38276.2,28349.3,21782.8,18232.1,17275.3,8662.4,8804.5,9212.0,6526.2,6562.2,6452.3,6126.2,6519.5
6234.2,6674.7,6286.6,5386.7,4553.9,4486.3,3689.5,3367.3,2757.8,2758.9,2672.5,2424.1,2324.4,2299.0,2253.3,1815.7,1731.0,1183.6,843.9,773.4,627.9,583.8,561.7,0.0,4.4,17.8,39.8,51.7,52.6,53.7,174.9,1324.6,1351.2,1550.8,2249.1,2818.5,2817.3,2808.1,3121.2,3427.1,4030.0,5146.5,6544.0,6564.7,6574.2,8290.2,8315.8,8273.1,9012.7,9237.3,9471.2,11701.5,15333.4,16164.8,16189.5,16137.7,17551.8,18439.4,29611.8,29611.8,29599.7,38554.8,28628.0,22061.5,18510.8,17554.0,8941.1,9083.2,9490.7,6804.9,6840.9,6731.0,6246.1,6639.5
6238.6,6679.1,6291.0,5382.2,4549.5,4481.8,3685.0,3362.8,2753.3,2754.5,2668.1,2419.7,2320.0,2294.5,2248.8,1811.2,1726.6,1179.1,839.5,769.0,623.4,579.3,557.2,4.4,0.0,13.3,35.3,47.3,48.2,49.3,170.5,1320.2,1346.8,1546.3,2244.6,2814.1,2812.8,2803.7,3116.8,3422.7,4025.6,5142.1,6539.5,6560.3,6569.7,8285.8,8311.3,8268.6,9008.2,9232.8,9466.8,11697.1,15328.9,16160.4,16185.1,16133.3,17547.4,18435.0,29607.3,29607.3,29595.3,38550.4,28623.6,22057.0,18506.3,17549.6,8936.6,9078.7,9486.2,6800.5,6836.5,6726.5,6250.5,6643.9
6252.0,6692.5,6304.3,5368.9,4536.1,4468.5,3671.7,3349.5,2740.0,2741.1,2654.7,2406.4,2306.7,2281.2,2235.5,1797.9,1713.2,1165.8,826.1,755.6,610.1,566.0,543.9,17.8,13.3,0.0,22.0,33.9,34.8,35.9,157.1,1306.8,1333.4,1533.0,2231.3,2800.7,2799.5,2790.3,3103.4,3409.3,4012.2,5128.7,6526.2,6546.9,6556.4,8272.4,8298.0,8255.3,8994.9,9219.5,9453.4,11683.7,15315.6,16147.0,16171.7,16120.0,17534.0,18421.6,29594.0,29594.0,29582.0,38537.1,28610.2,22043.7,18493.0,17536.2,8923.3,9065.4,9472.9,6787.1,6823.1,6713.2,6513.3,6657.3
6726.7,7167.2,6779.1,5346.9,4514.1,4446.5,3649.7,3327.5,2718.0,2719.2,2632.7,2384.4,2284.7,2259.2,2213.5,1775.9,1691.2,1143.8,804.1,733.7,588.1,544.0,521.9,39.8,35.3,22.0,0.0,12.0,12.9,14.0,135.1,1284.8,1311.5,1511.0,2209.3,2778.8,2777.5,2768.4,3081.4,3387.3,3990.2,5106.8,6504.2,6524.9,6534.4,8250.5,8276.0,8233.3,8972.9,9197.5,9431.4,11661.8,15293.6,16125.0,16149.8,16098.0,17512.0,18399.6,29572.0,29572.0,29560.0,38515.1,28588.2,22021.7,18471.0,17514.2,8901.3,9043.4,9450.9,6765.1,6801.1,6691.2,6491.3,7132.0
6714.8,7155.3,6767.1,5334.9,4502.2,4434.5,3637.7,3315.5,2706.0,2707.2,2620.8,2372.4,2272.7,2247.2,2201.5,1764.0,1679.3,1131.8,792.2,721.7,576.1,532.0,509.9,51.7,47.3,33.9,12.0,0.0,0.9,2.0,123.2,1272.9,1299.5,1499.0,2197.3,2766.8,2765.5,2756.4,3069.5,3375.4,3978.3,5094.8,6492.2,6513.0,6522.5,8238.5,8264.0,8221.3,8960.9,9185.5,9419.5,11649.8,15281.6,16113.1,16137.8,16086.0,17500.1,18387.7,29560.1,29560.1,29548.0,38503.1,28576.3,22009.8,18459.0,17502.3,8889.4,9031.4,9438.9,6753.2,6789.2,6679.2,6479.3,7120.0
6713.9,7154.4,6766.2,5334.1,4501.3,4433.7,3636.9,3314.6,2705.1,2706.3,2619.9,2371.5,2271.8,2246.3,2200.6,1763.1,1678.4,1131.0,791.3,720.8,575.3,531.1,509.0,52.6,48.2,34.8,12.9,0.9,0.0,1.1,122.3,1272.0,1298.6,1498.2,2196.4,2765.9,2764.7,2755.5,3068.6,3374.5,3977.4,5093.9,6491.4,6512.1,6521.6,8237.6,8263.2,8220.4,8960.1,9184.7,9418.6,11648.9,15280.8,16112.2,16136.9,16085.1,17499.2,18386.8,29559.2,29559.2,29547.1,38502.2,28575.4,22008.9,18458.1,17501.4,8888.5,9030.5,9438.0,6752.3,6788.3,6678.4,6478.5,7119.1
