0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128,129,130,131,132
12830.0,919.1,3231.8,5284.7,7182.3,50.9,874.3,2948.7,7294.7,7944.6,919.1,1320.0,6893.8,1237.4,1171.4,4118.2,762.7,435.2,869.7,1022.8,1060.8,9159.7,980.2,12511.6,6753.9,2559.3,1121.9,12972.1,2273.3,3225.1,3322.6,1984.8,3197.8,25335.8,1769.0,83.2,1997.6,1531.2,7.8,3.9,0.0,9651.1,394.0,32886.1,6446.1,600.2,670.4,658.1,813.6,2161.8,2151.7,1422.0,1239.1,7750.2,2936.9,3126.3,3282.1,1854.6,3583.7,3597.0,3361.9,3374.8,3360.8,387.9,2180.5,3687.0,3921.4,3858.0,2283.1,4047.7,4550.9,2872.9,3439.7,3827.2,97.3,66.9,4625.5,5523.3,3975.7,2521.7,679.7,5698.4,6091.6,6032.1,6447.9,6963.8,7884.8,9326.7,9339.7,1874.7,1949.7,3205.2,9818.3,8518.4,10716.8,9728.7,9848.5,9839.0,10693.8,2292.3,5573.2,31902.3,6092.8,4662.5,5598.7,19412.0,6082.4,6033.2,6641.5,9737.9,10039.2,839.4,19439.1,926.9,20828.3,367.7,694.1,32886.1,730.5,431.2,3362.8,11564.5,2215.6,5147.4,3560.6,5005.3,2848.2,432.0,7312.0,7227.7,6847.6,791.2,11590.1
4737.8,9091.1,6469.0,13916.5,9703.2,9733.5,9424.4,7857.6,6425.4,7425.3,9091.1,9951.9,3077.6,9421.7,9449.8,6491.7,9319.3,9457.4,10499.2,10345.3,10340.6,2084.0,8967.9,5391.9,3089.8,9788.6,9230.4,4879.9,9432.0,6462.3,7758.7,9169.6,6593.1,18216.1,8133.9,9765.8,8861.7,8356.9,9689.5,9685.6,9681.7,0.0,9645.8,25766.4,8967.0,9345.3,9458.6,9287.8,8966.6,8032.9,8152.5,8914.9,9449.5,3576.0,7736.5,7591.5,6370.7,7958.4,6293.9,6307.3,6341.2,6328.4,6342.3,9561.1,7776.7,5967.5,6169.4,6876.2,7629.8,6562.6,5870.3,7309.0,6272.0,5934.4,9779.9,9749.5,6019.7,5264.4,5862.5,12072.4,9237.1,5076.5,5056.2,4691.3,3487.7,3769.8,1903.4,569.7,708.4,11154.1,11500.4,12755.9,2698.6,7649.1,2624.6,1422.1,2728.8,2719.3,2601.6,10924.2,5190.4,24782.6,5057.4,4990.2,5085.1,12292.3,5047.0,4692.4,4075.3,884.9,945.6,9784.3,12319.4,10612.0,13708.6,10059.3,9929.5,25766.4,9788.0,10113.3,6340.3,4444.8,11712.3,5452.0,6375.5,5709.8,11480.1,9454.2,2959.4,3053.5,2805.7,9120.6,4470.4
12865.9,955.0,3267.7,5320.6,7218.2,86.8,910.2,2984.6,7330.6,7980.5,955.0,1355.9,6929.7,1273.3,1207.3,4154.1,798.6,471.1,905.6,1058.7,1096.7,9195.6,1016.1,12547.5,6789.8,2595.2,1157.8,13008.0,2309.2,3261.0,3358.5,2020.7,3233.7,25371.7,1804.9,119.1,2033.5,1567.1,43.7,39.8,35.9,9687.0,0.0,32922.0,6482.0,636.1,706.3,694.0,849.5,2197.7,2187.6,1457.9,1275.0,7786.1,2972.8,3162.2,3318.0,1890.5,3619.6,3632.9,3397.8,3410.7,3396.7,423.8,2216.4,3722.9,3957.3,3893.9,2319.0,4083.6,4586.8,2908.8,3475.6,3863.1,133.2,102.8,4661.4,5559.2,4011.6,2557.6,715.6,5734.3,6127.5,6068.0,6483.8,6999.7,7920.7,9362.6,9375.6,1910.6,1985.6,3241.1,9854.2,8554.3,10752.7,9764.6,9884.4,9874.9,10729.7,2328.2,5609.1,31938.2,6128.7,4698.4,5634.6,19447.9,6118.3,6069.1,6677.4,9773.8,10075.1,875.3,19475.0,962.8,20864.2,403.6,730.0,32922.0,766.4,467.1,3398.7,11600.4,2251.5,5183.3,3596.5,5041.2,2884.1,467.9,7347.9,7263.6,6883.5,827.1,11626.0
23988.8,31878.8,30049.0,35986.2,33901.1,33005.8,32349.2,30129.2,30623.3,31623.2,31878.8,32204.1,27194.7,32346.6,33647.7,28763.3,32315.0,32729.8,33034.0,32880.2,32875.5,24681.9,31760.1,20714.8,27207.0,32060.1,31821.8,24130.9,31703.5,30042.3,29939.5,31441.2,30464.5,7548.6,30937.9,33038.2,31133.2,31619.6,32961.9,32958.0,32954.1,25776.7,32918.2,0.0,33164.9,32617.6,32730.9,32560.1,31961.5,30755.6,30424.1,32187.2,33647.4,26883.8,30008.0,29863.1,29851.6,31230.7,29603.4,29590.1,29555.2,29568.1,29554.1,32833.5,31974.6,29403.3,29329.0,29147.8,31827.7,28834.2,29047.2,31506.9,29852.0,29481.0,33052.2,33021.8,28291.3,27536.0,30060.4,34415.1,32232.0,27348.1,27327.7,26962.8,27685.6,26041.3,26358.7,26060.9,26073.9,33358.8,35698.3,34918.5,23176.6,31847.0,23395.5,26677.4,23033.7,23043.1,23658.8,32557.3,27462.0,983.2,27329.0,29107.4,27356.7,13548.8,27318.6,26964.0,26346.9,26686.5,26773.5,33982.2,13557.3,33173.2,13037.2,34257.2,34127.4,0.0,33985.9,32858.6,29556.1,21480.8,33782.0,28630.3,30573.4,27981.3,33568.2,32726.5,27076.6,27170.7,26922.9,32392.9,21506.3
12049.1,6844.4,5231.6,11143.8,1533.1,6438.6,5451.3,7373.0,6514.7,6254.2,6844.4,7580.3,6112.8,5448.7,5476.7,6682.3,6034.4,6260.9,7256.8,7410.0,7447.9,8378.7,6728.4,12635.5,5973.0,8661.6,6987.8,12191.2,8660.9,5224.9,5322.3,8850.4,5724.4,25459.7,7568.2,6471.0,8386.1,7791.3,6395.5,6391.6,6387.7,8870.2,6351.8,33010.0,0.0,6094.6,6060.7,6002.8,6145.9,7463.2,7631.3,6093.8,5476.5,6970.3,7319.6,7239.8,7113.9,5586.7,7037.1,7050.5,7162.2,7071.5,7161.1,6107.7,5340.3,7140.4,6848.2,7451.3,4644.1,7641.0,6547.2,4872.6,5436.3,5825.6,6379.7,6384.1,6614.1,5611.8,3426.1,8099.4,6202.8,5802.1,5812.1,5994.4,5668.0,6926.1,7103.9,8545.8,8558.8,8261.8,7527.4,8782.9,9942.2,7200.3,9935.9,8947.8,9972.4,9963.0,9912.9,8552.5,6739.7,32026.3,5810.9,5667.4,6765.2,19536.0,5821.2,5995.6,6603.9,8956.9,9258.3,5811.3,19563.1,7145.8,20878.3,6086.3,5956.5,33010.0,5815.0,6516.7,7083.5,11688.5,8460.1,6143.7,3939.1,6171.8,8925.1,6257.7,6532.1,6447.8,6066.7,6236.4,11714.0
12469.5,794.1,2873.2,5623.8,6777.3,388.3,470.1,2402.1,6936.0,7539.7,794.1,1659.2,6533.3,512.9,812.5,3759.5,161.4,210.6,1207.1,1360.3,1398.2,8799.2,677.9,12152.9,6393.5,2898.5,937.5,12611.6,2612.5,2866.5,2963.9,2802.0,2837.3,24977.1,1646.6,420.7,2336.3,1868.6,345.2,341.3,337.4,9290.6,301.5,32527.4,6041.2,0.0,114.2,57.9,454.8,1801.6,1969.7,860.5,880.2,7391.6,2422.8,2767.6,2923.5,1496.0,3225.0,3238.4,3003.3,3016.1,3002.1,216.8,1821.8,3328.3,3562.1,3499.4,1924.3,3689.1,4164.3,2514.2,3077.9,3468.5,434.7,404.3,4266.9,5164.7,3617.1,2859.1,152.3,5339.8,5732.9,5673.4,6089.3,6605.1,7524.3,8966.2,8979.2,2861.4,2287.2,3542.7,9459.6,8485.8,9646.6,9368.3,9489.8,9480.3,10333.3,2631.4,5214.6,31543.6,5734.2,4303.8,5240.1,19053.4,5723.8,5674.6,6282.9,9377.4,9678.7,514.9,19080.4,1264.3,20469.6,540.9,369.5,32527.4,467.2,768.7,3004.1,11205.9,2553.1,4466.4,3202.0,4646.6,3187.3,207.4,6953.4,6869.1,6487.1,431.9,11231.4
12539.2,866.2,2942.8,5693.5,6708.6,458.0,480.3,2471.8,7005.7,7471.0,866.2,1728.8,6602.9,523.1,882.2,3829.2,59.1,280.2,1371.3,1524.5,1562.4,8868.8,747.5,12222.6,6463.1,2968.1,1010.1,12681.3,2682.2,2936.1,3033.6,2871.7,2907.0,25046.8,1716.3,490.3,2406.0,1940.0,414.9,411.0,407.1,9360.2,371.2,32597.1,5972.5,113.7,0.0,171.6,524.5,1871.3,2039.4,930.2,949.8,7461.2,2492.5,2837.3,2993.1,1565.6,3294.7,3308.0,3072.9,3085.8,3071.8,182.5,1891.5,3398.0,3631.8,3569.0,1993.9,3758.7,4233.9,2583.9,3147.6,3538.2,499.4,503.8,4336.5,5234.4,3686.7,2823.9,221.9,5409.4,5802.6,5743.1,6158.9,6674.8,7594.0,9035.9,9048.9,2931.0,2251.9,3560.4,9529.3,8417.1,9716.3,9437.9,9559.5,9550.0,10403.0,2701.1,5284.2,31613.3,5803.8,4373.5,5309.7,19123.0,5793.4,5744.2,6352.5,9447.0,9748.4,479.3,19150.1,1232.0,20539.3,505.5,333.9,32597.1,338.7,733.4,3073.8,11275.5,2520.8,4536.1,3271.6,4716.3,3257.0,277.0,7023.0,6938.7,6556.7,501.5,11301.1
12369.4,851.6,2930.7,5681.3,6719.5,445.8,412.3,2302.0,6993.5,7481.8,851.6,1716.7,6433.1,455.0,510.3,3817.0,103.6,268.1,1264.6,1417.8,1455.7,8699.0,735.4,12210.4,6293.3,2956.0,995.0,12511.5,2670.0,2924.0,3021.4,2859.5,2737.2,25034.6,1704.1,478.2,2393.8,1926.1,402.7,398.8,394.9,9190.4,359.0,32584.9,5983.3,57.5,171.7,0.0,512.3,1701.5,1869.6,457.8,577.9,7449.1,2322.7,2825.1,2981.0,1553.5,3282.5,3295.9,3060.8,3073.6,3059.6,274.3,1879.3,3385.8,3619.6,3556.9,1981.8,3746.6,4221.8,2571.7,3135.4,3526.0,492.2,461.8,4324.4,5222.2,3674.6,2998.4,209.8,5397.3,5790.4,5730.9,6146.8,6662.6,7424.2,8866.1,8879.1,2918.9,2426.4,3681.9,9517.1,8427.9,9704.1,9268.1,9547.3,9537.8,10233.2,2688.9,5272.1,31601.2,5791.7,4361.3,5297.6,19110.9,5781.3,5732.1,6340.4,9277.2,9578.6,572.4,19137.9,1321.8,20527.1,598.4,427.0,32584.9,409.3,826.2,3061.6,11263.4,2610.6,4523.9,3259.5,4704.1,3244.8,264.9,7010.9,6926.6,6386.9,331.9,11288.9
12217.1,672.9,2922.1,5501.0,6969.4,767.8,662.2,2149.6,6680.1,7731.7,672.9,1536.3,6280.8,704.9,762.2,3370.9,353.5,590.0,1586.6,1929.7,1925.1,8546.7,555.0,11764.2,6141.0,2775.6,817.6,12359.1,2489.6,2915.5,2707.9,2679.2,2584.8,24588.4,1650.1,800.1,2213.5,1873.1,724.7,720.8,716.9,9038.1,681.0,32138.7,6233.2,379.5,412.6,321.9,0.0,1549.1,1717.3,406.2,829.9,7135.6,2170.4,2379.0,2495.3,1240.0,2968.4,2649.4,2614.6,2627.4,2613.5,596.2,1565.8,3071.7,3308.5,3110.7,1672.1,3300.4,3775.6,2258.2,2826.8,3211.9,814.2,783.8,3878.2,4776.0,3361.1,3248.3,270.5,4951.1,5344.2,5284.7,5830.2,6216.4,7271.9,8713.7,8726.7,2738.5,2676.3,3931.8,9070.9,8677.9,10103.8,9115.8,9101.1,9091.7,10080.9,2508.6,4825.9,31155.0,5345.5,4052.1,4851.4,18664.7,5335.1,5285.9,5894.2,9124.9,9426.3,960.2,18691.8,1645.7,20080.9,919.2,749.0,32138.7,659.2,1147.1,2615.5,10817.2,3296.7,4077.7,2946.0,4257.9,3064.5,586.8,6697.4,6613.1,6234.6,179.6,10842.7
9918.9,1464.0,2380.1,5730.2,8367.5,2311.5,2210.2,612.3,7596.1,9129.8,1464.0,2529.5,5039.4,2252.9,2279.9,1821.7,1900.2,2035.7,2778.1,2624.2,2619.5,6364.5,1345.3,10215.1,4899.5,1804.2,1407.1,10061.0,1447.6,2373.5,2270.6,1185.2,2042.8,23039.3,681.9,2343.9,877.3,928.1,2268.4,2264.5,2260.6,7796.7,2224.7,30589.6,7631.3,1967.3,2037.4,1868.6,1546.7,0.0,168.1,1751.4,2347.5,4759.3,621.2,829.8,946.2,2155.5,1113.6,1100.3,1065.4,1078.3,1064.3,2140.0,2669.0,1349.1,1539.5,1561.6,3017.3,1751.2,2226.4,2691.1,2183.9,1866.3,2357.5,2327.1,2329.1,3226.9,4463.2,4159.1,1817.2,3402.0,3795.1,3735.6,4484.1,4667.3,6030.4,7472.3,7485.3,3102.9,3914.6,4662.5,7521.8,8819.8,7708.8,7874.4,7552.0,7542.5,7782.7,2301.4,3276.8,29605.8,3796.3,2808.1,3302.3,17115.6,3786.0,3736.7,4345.1,7883.5,8184.8,2436.8,17142.6,2917.2,18531.8,2465.6,2291.5,30589.6,2205.9,2602.6,1066.3,9268.0,3526.0,2528.6,4281.7,2708.8,3312.3,2032.5,4899.8,4815.5,4993.2,1726.2,9293.6
9757.8,1454.7,2400.1,5562.1,8387.7,2302.2,2200.8,451.1,7616.1,9150.0,1454.7,1780.1,4878.2,2243.6,2298.3,1660.6,1890.9,2026.4,2609.9,2456.1,2451.4,6203.4,1336.0,10054.0,4738.4,1636.1,1397.8,9899.9,1279.4,2393.4,2290.6,1017.1,2062.8,22878.2,513.8,2334.6,709.1,918.8,2259.1,2255.2,2251.3,7635.6,2215.4,30428.5,7651.5,1958.0,2028.1,1859.3,1537.4,220.6,0.0,1742.1,2365.9,4598.2,460.1,668.7,785.0,2174.7,952.5,939.2,904.3,917.2,903.2,2130.7,2690.8,1188.0,1378.4,1400.5,3008.0,1590.1,2065.3,2711.1,2304.8,1885.2,2348.2,2317.7,2167.9,3065.8,4483.2,3991.0,1807.9,3240.8,3634.0,3574.5,4503.0,4506.2,5869.3,7311.2,7324.2,2934.7,3746.4,4494.4,7360.7,8839.8,7547.7,7713.2,7390.9,7381.4,7621.6,2133.2,3115.7,29444.7,3635.2,2646.9,3141.1,16954.4,3624.8,3575.6,4183.9,7722.3,8023.7,2427.5,16981.5,2749.1,18370.7,2456.3,2282.2,30428.5,2196.6,2434.5,905.2,9106.9,3357.9,2367.5,4301.7,2547.7,3144.2,2023.2,4738.7,4654.4,4832.1,1716.9,9132.5
12327.7,809.8,2399.4,5635.3,6830.0,903.5,543.6,2116.3,6462.3,7592.3,809.8,1670.7,5805.6,586.4,644.0,3285.8,489.3,725.8,2218.0,2064.1,2059.4,8657.4,689.1,11679.1,5919.8,2910.0,949.1,12469.8,2624.0,2392.7,2490.1,2813.5,2363.3,24503.3,1654.5,935.9,2347.8,1877.5,860.4,856.5,852.6,9148.8,816.7,32053.6,6093.8,515.2,726.5,457.7,235.9,1553.5,1721.7,0.0,711.7,6917.8,2104.4,2293.9,2449.7,1022.2,2751.3,2764.6,2529.5,2542.3,2528.4,732.2,1348.0,2854.5,3088.3,3025.6,1449.7,3215.3,3690.5,2040.4,2604.1,2994.7,949.9,919.5,3793.1,4690.9,3143.3,3383.5,406.9,4866.0,5259.1,5199.6,5615.5,6131.3,7265.5,8824.4,8837.4,2872.9,2811.5,4567.5,8985.8,7686.0,9172.8,9226.5,9016.0,9006.6,10191.6,2642.9,4740.8,31069.9,5260.4,3830.0,4766.3,18579.6,5250.0,5200.8,5809.1,9235.6,9536.9,1029.1,18606.6,1781.8,19995.8,1055.3,883.7,32053.6,794.4,1283.2,2530.4,10732.1,3431.1,3992.6,2728.2,4172.8,3198.8,722.6,6479.6,6395.3,6345.3,43.4,10757.6
12526.9,1367.6,2560.9,6193.1,6208.0,957.0,163.9,2255.7,6623.8,6970.4,1367.6,2228.5,6590.7,206.6,67.6,3447.3,542.7,780.0,1773.9,1927.1,1965.0,8856.6,1246.9,11840.6,6450.9,3467.8,1507.0,12669.0,3181.8,2554.2,2651.7,3371.3,2690.5,24664.8,2212.4,989.4,2905.6,2435.4,913.9,910.0,906.1,9348.0,870.2,32215.1,5471.8,568.7,579.4,511.2,793.7,2111.4,2279.5,642.7,0.0,7079.3,2265.9,2455.4,2611.2,1183.7,2912.8,2926.1,2691.0,2703.8,2689.9,585.1,1509.6,3016.1,3249.9,3187.1,1611.3,3376.8,3852.0,2202.0,2765.7,3156.3,902.1,906.5,3954.6,4852.4,3304.8,3196.5,721.4,5027.5,5420.6,5361.1,5777.0,6292.8,7581.8,9023.6,9036.6,3430.7,2624.6,3880.1,9147.3,7916.5,10413.7,9425.7,9177.5,9168.1,10390.7,3200.7,4902.3,31231.4,5421.9,3991.6,4927.8,18741.1,5411.5,5362.3,5970.6,9434.8,9736.1,908.4,18768.2,1634.6,20157.3,1183.5,1053.6,32215.1,616.2,1136.0,2691.9,10893.6,2923.4,4154.1,2889.7,4334.4,3756.6,776.8,6641.1,6556.8,6544.5,744.6,10919.1
6063.8,6786.6,4072.1,11612.1,7398.8,7429.1,7119.9,4505.6,4121.0,5120.9,6786.6,7647.5,789.8,7117.3,7145.3,3139.7,7014.9,7153.0,8194.8,8040.9,8036.2,2509.4,6663.5,6360.0,802.0,6436.6,6926.0,6205.9,6080.0,4065.5,5454.3,5817.6,4204.5,19184.2,5314.3,7461.4,5509.7,5968.4,7385.1,7381.2,7377.3,3547.1,7341.4,26734.5,6662.6,7040.8,7154.1,6983.3,6662.2,5644.4,4800.5,6610.5,7145.1,0.0,4384.5,4239.5,4082.9,5653.9,3979.8,3966.5,3931.7,3944.5,3930.6,7256.7,5472.3,3679.7,3881.7,3524.2,5325.4,3210.7,3070.4,5004.6,3875.2,3557.6,7475.5,7445.1,2667.7,1805.1,3558.0,9768.0,6932.7,1724.6,1704.2,1339.3,1183.2,812.2,1780.8,3222.7,3235.7,8849.7,9196.0,10451.5,3666.7,5344.7,3853.7,3624.8,3696.9,3687.5,3927.6,8619.7,1838.4,25750.8,1705.4,2702.4,1733.2,13260.5,1695.0,1340.4,723.3,3633.9,3935.2,7479.8,13287.5,8307.6,14676.7,7754.9,7625.1,26734.5,7483.6,7808.9,3932.6,5413.0,9407.9,2337.0,4071.1,2357.8,7944.7,7149.8,641.8,557.5,743.6,6816.2,5438.5
9341.3,1914.3,2068.1,6021.8,8055.4,2921.1,2266.3,134.9,7283.0,8817.7,1914.3,2239.7,4217.2,2263.6,2197.8,1244.1,2350.5,2645.0,3069.6,2915.7,2911.0,5786.9,1795.6,9637.5,4077.4,2095.7,1857.4,9483.3,1739.1,2061.4,1958.6,1476.8,1730.8,22461.7,973.5,2953.4,1168.8,1535.7,2877.1,2873.2,2869.3,6974.5,2833.4,30012.0,7319.2,2532.8,2646.1,2475.3,1997.0,810.3,459.7,2102.5,2265.5,4181.7,0.0,252.2,368.5,1842.9,536.0,522.6,487.8,500.7,486.7,2748.7,2358.8,771.5,961.8,983.9,2674.6,1173.6,1648.8,2379.0,1870.8,1553.2,2967.5,2937.0,1751.4,2649.2,4151.1,4450.7,2267.5,2824.3,3217.5,3158.0,4171.0,4089.7,5208.3,6650.2,6663.2,3394.4,4206.1,4954.0,6944.2,8506.8,7131.2,7052.2,6974.4,6964.9,7205.1,2592.9,2699.1,29028.2,3218.7,1985.9,2724.6,16537.9,3208.3,3159.1,3767.4,7061.3,7362.7,3069.2,16565.0,3208.7,17954.2,3073.4,2903.9,30012.0,2656.3,2894.2,488.7,8690.4,3817.5,1951.0,3969.6,2131.2,3603.8,2641.8,4322.2,4237.8,4171.0,2308.1,8716.0
9196.3,2054.3,1987.7,6161.7,7976.0,3068.8,2414.0,466.5,7204.4,8738.4,2054.3,2379.7,4316.8,2411.4,2345.6,1099.1,2490.5,2792.8,3209.5,3055.7,3051.0,5641.9,1935.6,9492.5,4177.0,2235.7,1997.4,9338.4,1879.0,1981.0,1878.2,1616.7,1547.5,22316.7,1113.4,3101.2,1308.7,1683.5,3024.9,3021.0,3017.1,7074.1,2981.2,29867.0,7239.8,2680.6,2793.9,2623.1,2137.0,958.1,599.6,2250.2,2413.2,4036.7,210.6,0.0,223.6,1763.3,391.0,377.7,342.9,355.7,341.7,2896.5,2044.3,626.5,816.9,839.0,2596.0,1028.6,1503.9,2298.7,1791.8,1474.9,3115.2,3084.8,1606.5,2504.3,4070.8,4590.6,2407.5,2679.4,3072.5,3013.0,4061.6,3944.7,5307.9,6749.7,6762.7,3534.3,4346.0,5094.0,6799.2,8428.1,6986.2,7151.8,6829.4,6819.9,7060.1,2732.8,2554.2,28883.2,3073.8,2085.5,2579.7,16393.0,3063.4,3014.2,3622.5,7160.9,7462.2,3216.9,16420.0,3348.7,17809.2,3221.2,3051.7,29867.0,2796.2,3034.1,343.7,8545.5,3957.5,1806.0,3889.3,1986.2,3743.8,2789.5,4177.2,4092.9,4270.6,2455.9,8571.0
9088.7,2419.3,1863.0,6381.5,7850.5,3267.1,2988.1,663.3,7078.8,8612.9,2419.3,3485.5,3610.9,2985.5,2543.8,991.5,2855.5,2991.0,4032.8,3878.9,3874.2,5534.3,2300.6,9384.9,3471.1,2455.4,2362.4,9230.8,2098.8,1856.3,1753.5,1836.5,1525.7,22209.1,1660.4,3299.4,1528.5,1883.4,3223.1,3219.2,3215.3,6368.2,3179.4,29759.4,7114.3,2878.8,2992.1,2821.3,2502.0,1156.9,819.4,2448.5,2611.5,3929.1,406.5,327.2,0.0,1725.2,200.5,138.8,155.0,142.1,156.1,3094.7,1918.8,402.9,709.3,731.4,2470.5,921.1,1396.3,2173.9,1667.0,1349.4,3313.5,3283.1,1498.9,2396.7,3946.0,4810.4,2772.5,2571.8,2964.9,2905.4,3899.0,3837.1,4602.0,6043.8,6056.8,3754.1,5169.3,5313.7,6691.6,8302.6,6878.6,6445.9,6721.8,6712.3,6952.5,2952.6,2446.6,28775.7,2966.2,1379.6,2472.1,16285.4,2955.8,2906.6,3514.9,6455.0,6756.4,3753.5,16312.4,4145.6,17701.6,3419.4,3249.9,29759.4,3757.3,3646.9,154.1,8437.9,4177.2,1698.4,3764.5,1878.6,3963.5,2987.8,3668.5,3614.7,3564.7,2654.2,8463.4
11370.4,1244.0,1442.0,6069.5,6276.6,1886.4,1414.2,1855.1,5504.9,6504.8,1244.0,2104.8,4848.3,1411.5,1163.2,2467.7,1472.2,1610.3,2652.1,2498.3,2493.6,7700.0,1120.8,10861.0,4962.4,3344.1,1383.3,11512.4,3058.2,1435.3,1532.8,3247.7,1409.7,23685.3,2088.7,1918.8,2782.0,2311.7,1842.5,1838.6,1834.7,8191.4,1798.8,31235.6,5540.4,1498.2,1611.5,1440.7,1303.5,1987.7,2155.8,1067.8,1230.8,5960.4,1843.2,2032.6,1724.8,0.0,1793.3,1806.6,1872.4,1827.7,1871.3,1714.1,390.7,1896.6,2131.0,2207.5,896.5,2397.2,2570.0,1083.0,1646.8,2036.8,1932.8,1902.4,2975.0,3872.8,2185.9,4498.4,1574.0,4047.9,4441.1,4381.5,4658.1,5313.2,6308.1,7867.1,7880.1,3307.0,3895.7,5001.7,8167.8,6728.6,8354.7,8269.1,8198.0,8188.5,9234.2,3077.1,3922.7,30251.8,4442.3,2872.7,3948.2,17761.5,4431.9,4382.7,4991.0,8278.2,8579.6,2179.6,17788.6,2764.9,19177.8,2038.8,1869.3,31235.6,2183.3,2266.3,1873.3,9914.0,3865.2,3174.5,1770.8,3354.8,3633.0,1607.1,5522.2,5437.9,5387.9,1273.5,9939.5
8936.6,2406.7,1785.7,6514.1,7773.3,3567.5,2910.9,657.1,7001.6,8535.6,2406.7,3785.9,3533.7,2908.2,2844.3,839.5,2842.9,3291.4,3562.0,3408.1,3403.4,5382.2,2288.0,9232.8,3393.9,2588.1,2349.8,9078.7,2231.5,1779.1,1676.2,1969.2,1448.4,22057.0,1465.9,3599.8,1661.2,2181.3,3523.5,3519.6,3515.8,6291.0,3479.8,29607.3,7037.1,3179.3,3292.6,3121.8,2489.4,1857.3,952.0,2748.9,2911.9,3777.1,536.0,391.0,200.1,1792.4,0.0,13.3,48.2,35.3,49.3,3395.1,1841.6,325.7,557.2,579.3,2393.3,769.0,1244.2,2096.7,1589.7,1272.2,3613.9,3583.5,1346.8,2244.6,3868.8,4943.0,2759.9,2419.7,2812.8,2753.3,3821.7,3685.0,4524.8,5966.6,5979.6,3886.8,4698.5,5446.4,6539.5,8225.4,6726.5,6368.7,6569.7,6560.3,6800.5,3085.3,2294.5,28623.6,2814.1,1302.4,2320.0,16133.3,2803.7,2754.5,3362.8,6377.8,6679.1,3676.3,16160.4,3701.1,17549.6,3719.8,3821.5,29607.3,3680.0,3386.6,47.3,8285.8,4309.9,1546.3,3687.3,1726.6,4096.2,3288.2,3917.5,3833.2,3487.5,2954.6,8311.3
8923.3,2393.4,1945.6,6500.8,7933.2,3727.4,3070.8,643.8,7161.5,8695.5,2393.4,3945.8,3547.0,3068.1,3004.2,826.1,2829.6,3451.3,3548.6,3394.8,3390.1,5368.9,2274.7,9219.5,3407.2,2574.8,2336.4,9065.4,2218.1,1939.0,1836.1,1955.8,1608.3,22043.7,1452.5,3759.7,1647.8,2341.2,3683.4,3679.5,3675.6,6304.3,3639.7,29594.0,7197.0,3339.2,3452.4,3281.7,2476.1,2017.2,938.7,2908.8,3071.8,3763.7,522.6,377.7,213.5,1952.3,13.3,0.0,34.8,22.0,35.9,3555.0,2001.5,339.1,543.9,566.0,2553.2,755.6,1230.8,2256.6,1749.6,1432.0,3773.8,3743.4,1333.4,2231.3,4028.7,4929.7,2746.6,2406.4,2799.5,2740.0,3835.1,3671.7,4538.1,5980.0,5993.0,3873.4,4685.1,5433.1,6526.2,8385.3,6713.2,6382.0,6556.4,6546.9,6787.1,3071.9,2281.2,28610.2,2800.7,1315.7,2306.7,16120.0,2790.3,2741.1,3349.5,6391.1,6692.5,3836.2,16147.0,3687.8,17536.2,3879.7,3981.4,29594.0,3839.9,3373.2,33.9,8272.4,4296.6,1533.0,3847.2,1713.2,4082.9,3448.1,3904.2,3819.9,3500.8,3114.5,8298.0
8888.5,2358.5,1910.8,6466.0,7898.4,3692.6,3036.0,608.9,7126.7,8660.7,2358.5,3911.0,4008.9,3033.3,2969.3,791.3,2794.7,3416.5,3513.8,3359.9,3355.2,5334.1,2239.9,9184.7,3869.1,2539.9,2301.6,9030.5,2183.3,1904.1,1801.3,1921.0,1573.5,22008.9,1417.7,3724.9,1613.0,2306.4,3648.6,3644.7,3640.8,6766.2,3604.9,29559.2,7162.2,3304.3,3417.6,3246.8,2441.2,1982.4,903.9,2874.0,3037.0,3728.9,487.8,342.9,154.5,1917.4,48.2,34.8,0.0,12.9,1.1,3520.2,1966.7,373.0,509.0,531.1,2518.3,720.8,1196.0,2221.8,1714.8,1397.2,3739.0,3708.5,1298.6,2196.4,3993.9,4894.9,2711.8,2371.5,2764.7,2705.1,4297.0,3636.9,5000.0,6441.9,6454.9,3838.6,4650.3,5398.2,6491.4,8350.4,6678.4,6843.9,6521.6,6512.1,6752.3,3037.1,2246.3,28575.4,2765.9,1777.6,2271.8,16085.1,2755.5,2706.3,3314.6,6853.0,7154.4,3801.3,16112.2,3652.9,17501.4,3844.9,3946.6,29559.2,3805.1,3338.4,0.9,8237.6,4261.7,1498.2,3812.3,1678.4,4048.0,3413.3,3869.4,3785.0,3962.7,3079.6,8263.2
