,name,place_id,address,coordinates,business_status,types,delivery,dine_in,takeout,price_level,rating,user_ratings_total,serves_breakfast,serves_brunch,serves_lunch,serves_dinner,serves_vegetarian_food,serves_beer,serves_wine,category,Name,business_hours,business_hours_text
329,"Dr. Kathleen H. Katt, MD",ChIJAzSuraS0U3kRPNDv8y1_d5U,"1190 Waianuenue Avenue, Hilo","{'lat': 19.7182454, 'lng': -155.1127462}",OPERATIONAL,"['doctor', 'health', 'point_of_interest', 'establishment']",,,,,,,,,,,,,,doctor,"Dr. Kathleen H. Katt, MD",,
330,Akolea Plantation Estates,ChIJ9SkLdfG0U3kRyCXJSPFKv20,Hilo,"{'lat': 19.7033333, 'lng': -155.1344444}",,"['neighborhood', 'political']",,,,,,,,,,,,,,neighborhood,Akolea Plantation Estates,,
331,Hele,ChIJ-6iXTom1U3kReva095WCmEg,"370 Kaumana Drive, Hilo","{'lat': 19.7091781, 'lng': -155.1099647}",OPERATIONAL,"['gas_station', 'point_of_interest', 'establishment']",,,,,4.3,80.0,,,,,,,,gas_station,Hele,"[{'close': {'day': 0, 'time': '2130'}, 'open': {'day': 0, 'time': '0530'}}, {'close': {'day': 1, 'time': '2130'}, 'open': {'day': 1, 'time': '0530'}}, {'close': {'day': 2, 'time': '2130'}, 'open': {'day': 2, 'time': '0530'}}, {'close': {'day': 3, 'time': '2130'}, 'open': {'day': 3, 'time': '0530'}}, {'close': {'day': 4, 'time': '2130'}, 'open': {'day': 4, 'time': '0530'}}, {'close': {'day': 5, 'time': '2130'}, 'open': {'day': 5, 'time': '0530'}}, {'close': {'day': 6, 'time': '2130'}, 'open': {'day': 6, 'time': '0530'}}]","['Monday: 5:30\u202fAM\u2009–\u20099:30\u202fPM', 'Tuesday: 5:30\u202fAM\u2009–\u20099:30\u202fPM', 'Wednesday: 5:30\u202fAM\u2009–\u20099:30\u202fPM', 'Thursday: 5:30\u202fAM\u2009–\u20099:30\u202fPM', 'Friday: 5:30\u202fAM\u2009–\u20099:30\u202fPM', 'Saturday: 5:30\u202fAM\u2009–\u20099:30\u202fPM', 'Sunday: 5:30\u202fAM\u2009–\u20099:30\u202fPM']"
332,76,ChIJlT-iUri0U3kRbOAGbknqmJw,"370 Kaumana Drive, Hilo","{'lat': 19.7091744, 'lng': -155.1099006}",OPERATIONAL,"['gas_station', 'point_of_interest', 'establishment']",,,,,,,,,,,,,,gas_station,76,,
333,Kaumana Caves Inn,ChIJJw20VeG0U3kRF0Lerx1oaGg,"1245 Kaumana Drive, Hilo","{'lat': 19.6916611, 'lng': -155.1234444}",CLOSED_TEMPORARILY,"['lodging', 'point_of_interest', 'establishment']",,,,,4.8,23.0,,,,,,,,lodging,Kaumana Caves Inn,,
334,Hilo Vacation Rental,ChIJE57icce0U3kRde1R6kRJaA8,"15 Aipuni Street, Hilo","{'lat': 19.705711, 'lng': -155.1113553}",OPERATIONAL,"['lodging', 'point_of_interest', 'establishment']",,,,,3.5,28.0,,,,,,,,lodging,Hilo Vacation Rental,"[{'close': {'day': 0, 'time': '2100'}, 'open': {'day': 0, 'time': '0900'}}, {'close': {'day': 1, 'time': '2100'}, 'open': {'day': 1, 'time': '0900'}}, {'close': {'day': 2, 'time': '2100'}, 'open': {'day': 2, 'time': '0900'}}, {'close': {'day': 3, 'time': '2100'}, 'open': {'day': 3, 'time': '0900'}}, {'close': {'day': 4, 'time': '2100'}, 'open': {'day': 4, 'time': '0900'}}, {'close': {'day': 5, 'time': '2100'}, 'open': {'day': 5, 'time': '0900'}}, {'close': {'day': 6, 'time': '2100'}, 'open': {'day': 6, 'time': '0900'}}]","['Monday: 9:00\u202fAM\u2009–\u20099:00\u202fPM', 'Tuesday: 9:00\u202fAM\u2009–\u20099:00\u202fPM', 'Wednesday: 9:00\u202fAM\u2009–\u20099:00\u202fPM', 'Thursday: 9:00\u202fAM\u2009–\u20099:00\u202fPM', 'Friday: 9:00\u202fAM\u2009–\u20099:00\u202fPM', 'Saturday: 9:00\u202fAM\u2009–\u20099:00\u202fPM', 'Sunday: 9:00\u202fAM\u2009–\u20099:00\u202fPM']"
335,Old Hawaiian Bed & Breakfast,ChIJcUNGHZe0U3kRouBHsxK-lR0,"1492 Wailuku Drive, Hilo","{'lat': 19.716838, 'lng': -155.123277}",OPERATIONAL,"['lodging', 'point_of_interest', 'establishment']",,,,,4.9,38.0,,,,,,,,lodging,Old Hawaiian Bed & Breakfast,"[{'open': {'day': 0, 'time': '0000'}}]","['Monday: Open 24 hours', 'Tuesday: Open 24 hours', 'Wednesday: Open 24 hours', 'Thursday: Open 24 hours', 'Friday: Open 24 hours', 'Saturday: Open 24 hours', 'Sunday: Open 24 hours']"
336,Haleloke B&B,ChIJD2x90CW1U3kR71xDlT9qa74,"1597 Haleloke Street, Hilo","{'lat': 19.7016961, 'lng': -155.1333842}",OPERATIONAL,"['lodging', 'point_of_interest', 'establishment']",,,,,4.0,1.0,,,,,,,,lodging,Haleloke B&B,,
337,Lopaka's Family Lodge,ChIJ4fk9UO61U3kRlSqEXCz-EvQ,"1559 Kilikina Street, Hilo","{'lat': 19.7120342, 'lng': -155.1249753}",OPERATIONAL,"['lodging', 'point_of_interest', 'establishment']",,,,,,,,,,,,,,lodging,Lopaka's Family Lodge,"[{'close': {'day': 0, 'time': '1900'}, 'open': {'day': 0, 'time': '1000'}}, {'close': {'day': 1, 'time': '1900'}, 'open': {'day': 1, 'time': '1000'}}, {'close': {'day': 2, 'time': '1900'}, 'open': {'day': 2, 'time': '1000'}}, {'close': {'day': 3, 'time': '1900'}, 'open': {'day': 3, 'time': '1000'}}, {'close': {'day': 4, 'time': '1900'}, 'open': {'day': 4, 'time': '1000'}}, {'close': {'day': 5, 'time': '1900'}, 'open': {'day': 5, 'time': '1000'}}, {'close': {'day': 6, 'time': '1900'}, 'open': {'day': 6, 'time': '1000'}}]","['Monday: 10:00\u202fAM\u2009–\u20097:00\u202fPM', 'Tuesday: 10:00\u202fAM\u2009–\u20097:00\u202fPM', 'Wednesday: 10:00\u202fAM\u2009–\u20097:00\u202fPM', 'Thursday: 10:00\u202fAM\u2009–\u20097:00\u202fPM', 'Friday: 10:00\u202fAM\u2009–\u20097:00\u202fPM', 'Saturday: 10:00\u202fAM\u2009–\u20097:00\u202fPM', 'Sunday: 10:00\u202fAM\u2009–\u20097:00\u202fPM']"
338,Kaumana Caves,ChIJR8wDUR21U3kRnhU2KhhOYTY,"1492 Kaumana Drive, Hilo","{'lat': 19.6869083, 'lng': -155.1308393}",OPERATIONAL,"['tourist_attraction', 'park', 'point_of_interest', 'establishment']",,,,,4.7,1731.0,,,,,,,,tourist_attraction,Kaumana Caves,"[{'close': {'day': 0, 'time': '2000'}, 'open': {'day': 0, 'time': '0800'}}, {'close': {'day': 1, 'time': '2000'}, 'open': {'day': 1, 'time': '0800'}}, {'close': {'day': 2, 'time': '2000'}, 'open': {'day': 2, 'time': '0800'}}, {'close': {'day': 3, 'time': '2000'}, 'open': {'day': 3, 'time': '0800'}}, {'close': {'day': 4, 'time': '2000'}, 'open': {'day': 4, 'time': '0800'}}, {'close': {'day': 5, 'time': '2000'}, 'open': {'day': 5, 'time': '0800'}}, {'close': {'day': 6, 'time': '2000'}, 'open': {'day': 6, 'time': '0800'}}]","['Monday: 8:00\u202fAM\u2009–\u20098:00\u202fPM', 'Tuesday: 8:00\u202fAM\u2009–\u20098:00\u202fPM', 'Wednesday: 8:00\u202fAM\u2009–\u20098:00\u202fPM', 'Thursday: 8:00\u202fAM\u2009–\u20098:00\u202fPM', 'Friday: 8:00\u202fAM\u2009–\u20098:00\u202fPM', 'Saturday: 8:00\u202fAM\u2009–\u20098:00\u202fPM', 'Sunday: 8:00\u202fAM\u2009–\u20098:00\u202fPM']"
339,Boiling Pots,ChIJ9xziDZK0U3kRxUIqB_GEAR4,"1766 Wailuku Drive, Hilo","{'lat': 19.71498189999999, 'lng': -155.1312219}",OPERATIONAL,"['tourist_attraction', 'point_of_interest', 'establishment']",,,,,4.4,852.0,,,,,,,,tourist_attraction,Boiling Pots,,
340,Baskin-Robbins,ChIJHcguOxdLUnkRMEumkltRcSM,"2100 Kanoelehua Avenue D2, Hilo","{'lat': 19.6900733, 'lng': -155.0662458}",OPERATIONAL,"['bakery', 'food', 'store', 'point_of_interest', 'establishment']",,,,1.0,4.5,97.0,,,,,,,,bakery,Baskin-Robbins,"[{'close': {'day': 0, 'time': '2200'}, 'open': {'day': 0, 'time': '1000'}}, {'close': {'day': 1, 'time': '2200'}, 'open': {'day': 1, 'time': '1000'}}, {'close': {'day': 2, 'time': '2200'}, 'open': {'day': 2, 'time': '1000'}}, {'close': {'day': 3, 'time': '2200'}, 'open': {'day': 3, 'time': '1000'}}, {'close': {'day': 4, 'time': '2200'}, 'open': {'day': 4, 'time': '1000'}}, {'close': {'day': 5, 'time': '2200'}, 'open': {'day': 5, 'time': '1000'}}, {'close': {'day': 6, 'time': '2200'}, 'open': {'day': 6, 'time': '1000'}}]","['Monday: 10:00\u202fAM\u2009–\u200910:00\u202fPM', 'Tuesday: 10:00\u202fAM\u2009–\u200910:00\u202fPM', 'Wednesday: 10:00\u202fAM\u2009–\u200910:00\u202fPM', 'Thursday: 10:00\u202fAM\u2009–\u200910:00\u202fPM', 'Friday: 10:00\u202fAM\u2009–\u200910:00\u202fPM', 'Saturday: 10:00\u202fAM\u2009–\u200910:00\u202fPM', 'Sunday: 10:00\u202fAM\u2009–\u200910:00\u202fPM']"
341,KTA Super Stores - Puainako,ChIJtwLo2hZLUnkRyvff_iOXc6Y,"50 East Puainako Street, Hilo","{'lat': 19.6942432, 'lng': -155.0668783}",OPERATIONAL,"['grocery_or_supermarket', 'atm', 'supermarket', 'pharmacy', 'bakery', 'finance', 'health', 'food', 'store', 'point_of_interest', 'establishment']",,,,,4.4,899.0,,,,,,,,grocery_or_supermarket,KTA Super Stores - Puainako,"[{'close': {'day': 0, 'time': '2100'}, 'open': {'day': 0, 'time': '0530'}}, {'close': {'day': 1, 'time': '2100'}, 'open': {'day': 1, 'time': '0530'}}, {'close': {'day': 2, 'time': '2100'}, 'open': {'day': 2, 'time': '0530'}}, {'close': {'day': 3, 'time': '2100'}, 'open': {'day': 3, 'time': '0530'}}, {'close': {'day': 4, 'time': '2100'}, 'open': {'day': 4, 'time': '0530'}}, {'close': {'day': 5, 'time': '2200'}, 'open': {'day': 5, 'time': '0530'}}, {'close': {'day': 6, 'time': '2200'}, 'open': {'day': 6, 'time': '0530'}}]","['Monday: 5:30\u202fAM\u2009–\u20099:00\u202fPM', 'Tuesday: 5:30\u202fAM\u2009–\u20099:00\u202fPM', 'Wednesday: 5:30\u202fAM\u2009–\u20099:00\u202fPM', 'Thursday: 5:30\u202fAM\u2009–\u20099:00\u202fPM', 'Friday: 5:30\u202fAM\u2009–\u200910:00\u202fPM', 'Saturday: 5:30\u202fAM\u2009–\u200910:00\u202fPM', 'Sunday: 5:30\u202fAM\u2009–\u20099:00\u202fPM']"
342,McDonald's,ChIJHcguOxdLUnkRw6egCqNw-6Y,"2100 Kanoelehua Avenue, Hilo","{'lat': 19.6912097, 'lng': -155.0663614}",OPERATIONAL,"['cafe', 'restaurant', 'food', 'store', 'point_of_interest', 'establishment']",,,,1.0,3.8,1046.0,,,,,,,,cafe,McDonald's,"[{'close': {'day': 4, 'time': '2000'}, 'open': {'day': 4, 'time': '0400'}}, {'close': {'day': 4, 'time': '0000'}, 'open': {'day': 5, 'time': '0000'}}]","['Monday: Open 24 hours', 'Tuesday: Open 24 hours', 'Wednesday: Open 24 hours', 'Thursday: 4:00\u202fAM\u2009–\u20098:00\u202fPM', 'Friday: Open 24 hours', 'Saturday: Open 24 hours', 'Sunday: Open 24 hours']"
343,Del Rio's Cafe & Catering,ChIJeV3BtpJLUnkR5Y70ijZv__4,"61 Maikai Street, Hilo","{'lat': 19.6911769, 'lng': -155.0704925}",OPERATIONAL,"['cafe', 'food', 'point_of_interest', 'establishment']",,,,,,,,,,,,,,cafe,Del Rio's Cafe & Catering,"[{'close': {'day': 0, 'time': '2200'}, 'open': {'day': 0, 'time': '0900'}}, {'close': {'day': 1, 'time': '2200'}, 'open': {'day': 1, 'time': '0900'}}, {'close': {'day': 2, 'time': '2200'}, 'open': {'day': 2, 'time': '0900'}}, {'close': {'day': 3, 'time': '2200'}, 'open': {'day': 3, 'time': '0900'}}, {'close': {'day': 4, 'time': '2200'}, 'open': {'day': 4, 'time': '0900'}}, {'close': {'day': 5, 'time': '2200'}, 'open': {'day': 5, 'time': '0900'}}, {'close': {'day': 6, 'time': '2200'}, 'open': {'day': 6, 'time': '0900'}}]","['Monday: 9:00\u202fAM\u2009–\u200910:00\u202fPM', 'Tuesday: 9:00\u202fAM\u2009–\u200910:00\u202fPM', 'Wednesday: 9:00\u202fAM\u2009–\u200910:00\u202fPM', 'Thursday: 9:00\u202fAM\u2009–\u200910:00\u202fPM', 'Friday: 9:00\u202fAM\u2009–\u200910:00\u202fPM', 'Saturday: 9:00\u202fAM\u2009–\u200910:00\u202fPM', 'Sunday: 9:00\u202fAM\u2009–\u200910:00\u202fPM']"
344,Taco Bell,ChIJHcguOxdLUnkR1-ffddQ9D74,"2100 Kanoelehua Avenue, Hilo","{'lat': 19.6923469, 'lng': -155.0663741}",OPERATIONAL,"['meal_takeaway', 'restaurant', 'food', 'point_of_interest', 'establishment']",,,,1.0,4.0,1086.0,,,,,,,,meal_takeaway,Taco Bell,"[{'close': {'day': 1, 'time': '0100'}, 'open': {'day': 0, 'time': '0600'}}, {'close': {'day': 2, 'time': '0000'}, 'open': {'day': 1, 'time': '0600'}}, {'close': {'day': 3, 'time': '0100'}, 'open': {'day': 2, 'time': '0600'}}, {'close': {'day': 4, 'time': '0100'}, 'open': {'day': 3, 'time': '0600'}}, {'close': {'day': 5, 'time': '0200'}, 'open': {'day': 4, 'time': '0600'}}, {'close': {'day': 6, 'time': '0200'}, 'open': {'day': 5, 'time': '0600'}}, {'close': {'day': 0, 'time': '0200'}, 'open': {'day': 6, 'time': '0600'}}]","['Monday: 6:00\u202fAM\u2009–\u200912:00\u202fAM', 'Tuesday: 6:00\u202fAM\u2009–\u20091:00\u202fAM', 'Wednesday: 6:00\u202fAM\u2009–\u20091:00\u202fAM', 'Thursday: 6:00\u202fAM\u2009–\u20092:00\u202fAM', 'Friday: 6:00\u202fAM\u2009–\u20092:00\u202fAM', 'Saturday: 6:00\u202fAM\u2009–\u20092:00\u202fAM', 'Sunday: 6:00\u202fAM\u2009–\u20091:00\u202fAM']"
345,Jack in the Box,ChIJtwLo2hZLUnkRzGsEOYvvcl4,"50 East Puainako Street, Hilo","{'lat': 19.6925743, 'lng': -155.0664425}",OPERATIONAL,"['meal_delivery', 'restaurant', 'food', 'point_of_interest', 'establishment']",,,,1.0,3.8,929.0,,,,,,,,meal_delivery,Jack in the Box,"[{'open': {'day': 0, 'time': '0000'}}]","['Monday: Open 24 hours', 'Tuesday: Open 24 hours', 'Wednesday: Open 24 hours', 'Thursday: Open 24 hours', 'Friday: Open 24 hours', 'Saturday: Open 24 hours', 'Sunday: Open 24 hours']"
346,Pizza Hut,ChIJV8S11hhLUnkRfmoQYiIj_9w,"2200 Kinoole Street, Hilo","{'lat': 19.6843756, 'lng': -155.0697137}",OPERATIONAL,"['meal_delivery', 'meal_takeaway', 'restaurant', 'food', 'point_of_interest', 'establishment']",,,,1.0,4.2,169.0,,,,,,,,meal_delivery,Pizza Hut,"[{'close': {'day': 0, 'time': '2200'}, 'open': {'day': 0, 'time': '1000'}}, {'close': {'day': 1, 'time': '2200'}, 'open': {'day': 1, 'time': '1000'}}, {'close': {'day': 2, 'time': '2200'}, 'open': {'day': 2, 'time': '1000'}}, {'close': {'day': 3, 'time': '2200'}, 'open': {'day': 3, 'time': '1000'}}, {'close': {'day': 4, 'time': '2200'}, 'open': {'day': 4, 'time': '1000'}}, {'close': {'day': 5, 'time': '2300'}, 'open': {'day': 5, 'time': '1000'}}, {'close': {'day': 6, 'time': '2300'}, 'open': {'day': 6, 'time': '1000'}}]","['Monday: 10:00\u202fAM\u2009–\u200910:00\u202fPM', 'Tuesday: 10:00\u202fAM\u2009–\u200910:00\u202fPM', 'Wednesday: 10:00\u202fAM\u2009–\u200910:00\u202fPM', 'Thursday: 10:00\u202fAM\u2009–\u200910:00\u202fPM', 'Friday: 10:00\u202fAM\u2009–\u200911:00\u202fPM', 'Saturday: 10:00\u202fAM\u2009–\u200911:00\u202fPM', 'Sunday: 10:00\u202fAM\u2009–\u200910:00\u202fPM']"
347,5-Spice,ChIJHcguOxdLUnkRwXOsrf5sB7s,"2064 Kilauea Avenue, Hilo","{'lat': 19.6932176, 'lng': -155.0685993}",OPERATIONAL,"['restaurant', 'food', 'point_of_interest', 'establishment']",,,,,4.7,120.0,,,,,,,,restaurant,5-Spice,"[{'close': {'day': 1, 'time': '1600'}, 'open': {'day': 1, 'time': '0600'}}, {'close': {'day': 2, 'time': '1600'}, 'open': {'day': 2, 'time': '0600'}}, {'close': {'day': 3, 'time': '1600'}, 'open': {'day': 3, 'time': '0600'}}, {'close': {'day': 4, 'time': '1600'}, 'open': {'day': 4, 'time': '0600'}}, {'close': {'day': 5, 'time': '1600'}, 'open': {'day': 5, 'time': '0600'}}, {'close': {'day': 6, 'time': '1600'}, 'open': {'day': 6, 'time': '0600'}}]","['Monday: 6:00\u202fAM\u2009–\u20094:00\u202fPM', 'Tuesday: 6:00\u202fAM\u2009–\u20094:00\u202fPM', 'Wednesday: 6:00\u202fAM\u2009–\u20094:00\u202fPM', 'Thursday: 6:00\u202fAM\u2009–\u20094:00\u202fPM', 'Friday: 6:00\u202fAM\u2009–\u20094:00\u202fPM', 'Saturday: 6:00\u202fAM\u2009–\u20094:00\u202fPM', 'Sunday: Closed']"
348,Ling's Chop Suey House,ChIJHcguOxdLUnkRr3Yb7oVtcas,"2100 Kanoelehua Avenue, Hilo","{'lat': 19.6916453, 'lng': -155.0671311}",OPERATIONAL,"['restaurant', 'food', 'point_of_interest', 'establishment']",,,,,4.0,157.0,,,,,,,,restaurant,Ling's Chop Suey House,"[{'close': {'day': 0, 'time': '2000'}, 'open': {'day': 0, 'time': '1000'}}, {'close': {'day': 2, 'time': '2000'}, 'open': {'day': 2, 'time': '1000'}}, {'close': {'day': 3, 'time': '2000'}, 'open': {'day': 3, 'time': '1000'}}, {'close': {'day': 4, 'time': '2000'}, 'open': {'day': 4, 'time': '1000'}}, {'close': {'day': 5, 'time': '2000'}, 'open': {'day': 5, 'time': '1000'}}, {'close': {'day': 6, 'time': '2000'}, 'open': {'day': 6, 'time': '1000'}}]","['Monday: Closed', 'Tuesday: 10:00\u202fAM\u2009–\u20098:00\u202fPM', 'Wednesday: 10:00\u202fAM\u2009–\u20098:00\u202fPM', 'Thursday: 10:00\u202fAM\u2009–\u20098:00\u202fPM', 'Friday: 10:00\u202fAM\u2009–\u20098:00\u202fPM', 'Saturday: 10:00\u202fAM\u2009–\u20098:00\u202fPM', 'Sunday: 10:00\u202fAM\u2009–\u20098:00\u202fPM']"
349,Subway,ChIJHcguOxdLUnkRaWbqh7QNLSo,"2100 Kanoelehua Avenue Space D-1, Building D, Hilo","{'lat': 19.6901623, 'lng': -155.0661941}",OPERATIONAL,"['meal_takeaway', 'restaurant', 'food', 'point_of_interest', 'establishment']",,,,1.0,4.0,264.0,,,,,,,,meal_takeaway,Subway,"[{'close': {'day': 0, 'time': '2100'}, 'open': {'day': 0, 'time': '0700'}}, {'close': {'day': 1, 'time': '2100'}, 'open': {'day': 1, 'time': '0700'}}, {'close': {'day': 2, 'time': '2100'}, 'open': {'day': 2, 'time': '0700'}}, {'close': {'day': 3, 'time': '2100'}, 'open': {'day': 3, 'time': '0700'}}, {'close': {'day': 4, 'time': '2100'}, 'open': {'day': 4, 'time': '0700'}}, {'close': {'day': 5, 'time': '2100'}, 'open': {'day': 5, 'time': '0700'}}, {'close': {'day': 6, 'time': '2100'}, 'open': {'day': 6, 'time': '0700'}}]","['Monday: 7:00\u202fAM\u2009–\u20099:00\u202fPM', 'Tuesday: 7:00\u202fAM\u2009–\u20099:00\u202fPM', 'Wednesday: 7:00\u202fAM\u2009–\u20099:00\u202fPM', 'Thursday: 7:00\u202fAM\u2009–\u20099:00\u202fPM', 'Friday: 7:00\u202fAM\u2009–\u20099:00\u202fPM', 'Saturday: 7:00\u202fAM\u2009–\u20099:00\u202fPM', 'Sunday: 7:00\u202fAM\u2009–\u20099:00\u202fPM']"
350,Hilo Rice Noodle Soup,ChIJT6JtkRdLUnkRxhBidunN3c8,"1990 Kinoole Street #110, Hilo","{'lat': 19.6905928, 'lng': -155.0702438}",OPERATIONAL,"['restaurant', 'food', 'point_of_interest', 'establishment']",,,,2.0,4.2,209.0,,,,,,,,restaurant,Hilo Rice Noodle Soup,"[{'close': {'day': 1, 'time': '2030'}, 'open': {'day': 1, 'time': '1000'}}, {'close': {'day': 2, 'time': '2030'}, 'open': {'day': 2, 'time': '1000'}}, {'close': {'day': 3, 'time': '2030'}, 'open': {'day': 3, 'time': '1000'}}, {'close': {'day': 4, 'time': '2030'}, 'open': {'day': 4, 'time': '1000'}}, {'close': {'day': 5, 'time': '2030'}, 'open': {'day': 5, 'time': '1000'}}, {'close': {'day': 6, 'time': '1400'}, 'open': {'day': 6, 'time': '1000'}}]","['Monday: 10:00\u202fAM\u2009–\u20098:30\u202fPM', 'Tuesday: 10:00\u202fAM\u2009–\u20098:30\u202fPM', 'Wednesday: 10:00\u202fAM\u2009–\u20098:30\u202fPM', 'Thursday: 10:00\u202fAM\u2009–\u20098:30\u202fPM', 'Friday: 10:00\u202fAM\u2009–\u20098:30\u202fPM', 'Saturday: 10:00\u202fAM\u2009–\u20092:00\u202fPM', 'Sunday: Closed']"
351,Sum Leung Chinese Kitchen,ChIJtwLo2hZLUnkRGMzxlZ8tfOI,"50 East Puainako Street # 106, Hilo","{'lat': 19.6935636, 'lng': -155.067016}",OPERATIONAL,"['restaurant', 'food', 'point_of_interest', 'establishment']",,,,,4.3,63.0,,,,,,,,restaurant,Sum Leung Chinese Kitchen,"[{'close': {'day': 1, 'time': '1700'}, 'open': {'day': 1, 'time': '0830'}}, {'close': {'day': 2, 'time': '1700'}, 'open': {'day': 2, 'time': '0830'}}, {'close': {'day': 3, 'time': '1700'}, 'open': {'day': 3, 'time': '0830'}}, {'close': {'day': 4, 'time': '1700'}, 'open': {'day': 4, 'time': '0830'}}, {'close': {'day': 5, 'time': '1700'}, 'open': {'day': 5, 'time': '0830'}}]","['Monday: 8:30\u202fAM\u2009–\u20095:00\u202fPM', 'Tuesday: 8:30\u202fAM\u2009–\u20095:00\u202fPM', 'Wednesday: 8:30\u202fAM\u2009–\u20095:00\u202fPM', 'Thursday: 8:30\u202fAM\u2009–\u20095:00\u202fPM', 'Friday: 8:30\u202fAM\u2009–\u20095:00\u202fPM', 'Saturday: Closed', 'Sunday: Closed']"
352,Fairway Grill,ChIJafXHpShLUnkRD4EA4dvFKEw,"340 Haihai Street, Hilo","{'lat': 19.6747217, 'lng': -155.0767811}",OPERATIONAL,"['restaurant', 'food', 'point_of_interest', 'establishment']",,,,,4.5,36.0,,,,,,,,restaurant,Fairway Grill,"[{'close': {'day': 0, 'time': '1800'}, 'open': {'day': 0, 'time': '0800'}}, {'close': {'day': 1, 'time': '1800'}, 'open': {'day': 1, 'time': '0800'}}, {'close': {'day': 2, 'time': '1800'}, 'open': {'day': 2, 'time': '0800'}}, {'close': {'day': 3, 'time': '1800'}, 'open': {'day': 3, 'time': '0800'}}, {'close': {'day': 4, 'time': '2000'}, 'open': {'day': 4, 'time': '0800'}}, {'close': {'day': 5, 'time': '2000'}, 'open': {'day': 5, 'time': '0800'}}, {'close': {'day': 6, 'time': '2000'}, 'open': {'day': 6, 'time': '0800'}}]","['Monday: 8:00\u202fAM\u2009–\u20096:00\u202fPM', 'Tuesday: 8:00\u202fAM\u2009–\u20096:00\u202fPM', 'Wednesday: 8:00\u202fAM\u2009–\u20096:00\u202fPM', 'Thursday: 8:00\u202fAM\u2009–\u20098:00\u202fPM', 'Friday: 8:00\u202fAM\u2009–\u20098:00\u202fPM', 'Saturday: 8:00\u202fAM\u2009–\u20098:00\u202fPM', 'Sunday: 8:00\u202fAM\u2009–\u20096:00\u202fPM']"
353,Poly Feng Yuan,ChIJnxnNcYZLUnkRNh85Ia5Q1NU,"81 West Kawailani Street, Hilo","{'lat': 19.6843872, 'lng': -155.069931}",OPERATIONAL,"['restaurant', 'food', 'point_of_interest', 'establishment']",,,,,4.4,64.0,,,,,,,,restaurant,Poly Feng Yuan,"[{'close': {'day': 0, 'time': '2030'}, 'open': {'day': 0, 'time': '1030'}}, {'close': {'day': 2, 'time': '2030'}, 'open': {'day': 2, 'time': '1030'}}, {'close': {'day': 3, 'time': '2030'}, 'open': {'day': 3, 'time': '1030'}}, {'close': {'day': 4, 'time': '2030'}, 'open': {'day': 4, 'time': '1030'}}, {'close': {'day': 5, 'time': '2030'}, 'open': {'day': 5, 'time': '1030'}}, {'close': {'day': 6, 'time': '2030'}, 'open': {'day': 6, 'time': '1030'}}]","['Monday: Closed', 'Tuesday: 10:30\u202fAM\u2009–\u20098:30\u202fPM', 'Wednesday: 10:30\u202fAM\u2009–\u20098:30\u202fPM', 'Thursday: 10:30\u202fAM\u2009–\u20098:30\u202fPM', 'Friday: 10:30\u202fAM\u2009–\u20098:30\u202fPM', 'Saturday: 10:30\u202fAM\u2009–\u20098:30\u202fPM', 'Sunday: 10:30\u202fAM\u2009–\u20098:30\u202fPM']"
354,Kandi's Drive Inn,ChIJ1wnD2RhLUnkRC_lm5lpG_SE,"56 West Kawailani Street, Hilo","{'lat': 19.6848018, 'lng': -155.069519}",OPERATIONAL,"['restaurant', 'food', 'point_of_interest', 'establishment']",,,,1.0,4.4,127.0,,,,,,,,restaurant,Kandi's Drive Inn,"[{'close': {'day': 1, 'time': '1500'}, 'open': {'day': 1, 'time': '0500'}}, {'close': {'day': 2, 'time': '1500'}, 'open': {'day': 2, 'time': '0500'}}, {'close': {'day': 3, 'time': '1500'}, 'open': {'day': 3, 'time': '0500'}}, {'close': {'day': 4, 'time': '1500'}, 'open': {'day': 4, 'time': '0500'}}, {'close': {'day': 5, 'time': '1500'}, 'open': {'day': 5, 'time': '0500'}}, {'close': {'day': 6, 'time': '1500'}, 'open': {'day': 6, 'time': '0500'}}]","['Monday: 5:00\u202fAM\u2009–\u20093:00\u202fPM', 'Tuesday: 5:00\u202fAM\u2009–\u20093:00\u202fPM', 'Wednesday: 5:00\u202fAM\u2009–\u20093:00\u202fPM', 'Thursday: 5:00\u202fAM\u2009–\u20093:00\u202fPM', 'Friday: 5:00\u202fAM\u2009–\u20093:00\u202fPM', 'Saturday: 5:00\u202fAM\u2009–\u20093:00\u202fPM', 'Sunday: Closed']"
