9737.2,3787.5,406.9,617.4,649.0,932.1,507.6,471.3,1054.8,1054.8,3628.7,2903.1,440.4,385.1,342.4,0.0,329.9,345.2,400.3,6649.6,7032.2,7434.1,7411.9,2432.8,5884.3,1618.4,1465.2,1919.6,3789.5,12968.5
9736.3,3982.6,372.2,490.8,522.4,604.4,381.0,344.7,928.2,928.2,3825.0,3099.4,636.7,581.4,538.7,431.3,0.0,15.3,163.2,6648.7,7031.3,7433.2,7411.0,2627.9,5753.7,1491.8,1338.6,1789.1,3985.8,12967.6
9751.5,3997.8,387.4,475.5,507.2,589.1,365.7,329.4,913.0,913.0,3951.8,3226.2,760.6,705.4,662.6,446.6,15.3,0.0,178.5,6664.0,7046.6,7448.5,7426.3,2943.1,5738.5,1476.5,1323.4,1773.8,4112.6,12982.9
9573.1,4053.4,443.0,653.5,684.9,627.0,543.7,507.4,1093.1,1093.1,3895.3,3169.7,708.3,653.1,610.3,502.1,163.4,178.7,0.0,6485.5,6868.2,7270.0,7247.8,3024.0,5920.4,1655.3,1502.2,1955.8,4193.5,12804.4
9554.0,6388.9,6933.1,7139.9,7174.8,7117.7,7033.4,6997.1,7580.6,7580.6,6695.4,5967.8,6212.9,6184.9,6187.5,6770.6,6653.6,6776.8,6490.1,0.0,6849.0,7250.9,6990.4,8109.2,11880.0,8146.2,7993.0,8316.5,7418.5,12785.3
3105.7,2793.4,6148.1,6635.6,6639.3,7260.3,6698.2,6363.2,5996.9,5996.9,3099.0,4573.8,6355.6,6327.5,6330.2,6225.1,6796.2,6919.4,6632.8,6609.0,0.0,3331.2,4331.1,4802.9,10822.4,7251.1,7405.0,6857.7,3221.5,6337.0
7728.1,7101.5,7889.7,8096.5,8131.4,8074.3,7990.0,7953.7,8104.3,8104.3,7408.0,6681.2,7169.5,7141.5,7144.1,7727.2,7610.2,7733.4,7446.7,7273.5,5051.0,0.0,1154.8,8714.8,12929.8,9102.8,8949.6,8965.1,8041.2,10959.4
7421.0,7151.2,7695.5,7902.3,7937.2,7880.0,7795.7,7759.4,8343.0,8343.0,7457.7,6730.1,6975.3,6947.2,6949.9,7532.9,7415.9,7539.1,7252.5,7079.2,4743.9,2554.8,0.0,8871.5,12642.3,8908.5,8755.4,9078.8,9210.0,10652.3
7287.8,1611.4,2441.8,2929.3,2933.0,2990.0,2991.8,2656.9,1905.4,1905.4,1498.2,2080.0,2209.7,2275.5,2278.2,2341.5,2814.1,2829.4,3023.8,8472.3,4582.9,7294.9,9234.6,0.0,6012.8,2906.7,3060.6,2230.7,1365.2,9462.4
14122.0,8308.3,5457.0,5246.6,5250.3,5271.7,5542.6,5434.8,5111.7,5111.7,8150.5,7424.9,6170.9,6116.6,6073.9,5761.2,5829.3,5844.6,5899.9,11966.6,10831.2,11487.8,12728.9,6046.4,0.0,4242.5,4396.4,4353.9,7255.8,17353.3
10528.7,4715.0,1863.6,1005.1,1008.7,1032.2,1171.2,1194.3,1518.4,1518.4,4557.2,3831.6,2577.6,2523.3,2480.5,1521.7,2236.0,1478.3,2306.5,8142.8,7237.9,7894.5,8905.1,2907.7,4262.2,0.0,153.9,760.5,4117.1,13760.0
10681.8,4868.1,2016.8,1000.0,1003.6,1027.1,1017.4,1189.2,1671.5,1671.5,4710.3,3984.7,1925.4,1991.3,2633.7,1516.6,1488.5,1473.2,1651.1,7988.9,7391.0,8047.6,8751.2,3060.8,4415.3,153.1,0.0,913.7,4270.3,13913.1
9438.6,3957.2,1511.7,1301.3,1305.0,1326.4,1597.3,1489.5,903.9,903.9,3800.4,3375.0,2225.6,2171.3,2128.6,1815.9,1884.0,1899.3,1954.6,8314.2,6733.7,7542.5,8542.4,2230.2,4330.0,758.8,912.7,0.0,3439.7,12669.9
5922.6,1002.5,3751.4,4238.9,4242.5,4200.1,4301.4,3966.5,3115.5,3115.5,823.2,1406.5,3519.3,3583.3,3585.9,3551.7,4123.7,4139.0,4294.0,7391.9,3217.6,6711.1,7711.0,1365.9,7222.9,4116.9,4270.7,3440.9,0.0,8097.2
5286.6,8692.1,12477.3,12964.8,12968.5,13589.5,13027.3,12692.4,12326.0,12326.0,9040.0,9623.2,12684.7,12656.7,12659.3,12554.3,13125.4,13248.6,12961.9,12938.2,6231.8,9660.3,10660.3,9518.9,15375.9,13580.3,13734.2,13186.9,8153.0,0.0
